id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@httpcore.connection - [_trace.py:85] - DEBUG,log@httpx - [_client.py:1786] - INFO,log@openai._base_client - [_base_client.py:446] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
11,254,f1aaf83c535a089b,eed572b8448700db,embedding,2024-10-30 14:31:41.758553,2024-10-30 14:31:41.805677,[],OK,,1730298701.758553,1730298701.805677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],1.8,1005.0,0.04712390899658203
12,254,740c64a353017c5a,0aa29a677da3df21,reranking,2024-10-30 14:31:42.854118,2024-10-30 14:31:43.232280,[],OK,,1730298702.854118,1730298703.23228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],10.0,1005.0,0.3781619071960449
13,254,c0e256b6a2b0ae2c,0aa29a677da3df21,llm,2024-10-30 14:31:43.237929,2024-10-30 14:31:53.937921,[],OK,,1730298703.237929,1730298713.937921,0,1,1,0,1,10,0,0,0,0,0,0,1,2,1,1,1,"['2024-10-30 14:31:43,240 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-30 14:31:43,241 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:43,241 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:43,241 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:43,241 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:43,241 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:53,836 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:53,837 - httpx - [_client.py:1786] - INFO', '2024-10-30 14:31:53,838 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:53,935 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:53,935 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:53,935 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:53,936 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-30 14:31:44,635 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-30 14:31:44,733 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-30 14:31:45,734 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-30 14:31:51,034 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-30 14:31:53,133 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-30 14:31:53,933 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0.0,10.699991941452026
14,254,bacdd3134f9f9c7e,c0e256b6a2b0ae2c,llm_request,2024-10-30 14:31:44.634960,2024-10-30 14:31:53.132192,[],OK,,1730298704.63496,1730298713.132192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0.0,8.49723196029663
15,254,49625251b9b759b3,bacdd3134f9f9c7e,llm_scheduler,2024-10-30 22:31:45.432454,2024-10-30 22:31:46.229947,[],OK,,1730298705.432454,1730298706.229947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],4.2,1005.0,0.7974929809570312
16,254,ce8bd61b71fc3c63,bacdd3134f9f9c7e,llm_generate,2024-10-30 22:31:47.534437,2024-10-30 22:31:52.531961,[],OK,,1730298707.5344372,1730298712.5319612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],4.8,1005.0,4.99752402305603
17,255,0da354f07d737265,,query,2024-10-30 14:31:53.955272,2024-10-30 14:32:05.346821,[],OK,,1730298713.955272,1730298725.346821,4,2,1,1,1,20,1,1,4,1,0,1,1,2,1,1,1,"['2024-10-30 14:31:53,991 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 14:31:53,996 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 14:31:53,997 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 14:31:53,997 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:53,998 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:53,998 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:53,998 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:53,999 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:54,002 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:54,002 - httpx - [_client.py:1786] - INFO', '2024-10-30 14:31:54,003 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:54,004 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:54,004 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:54,004 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:54,004 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 14:31:54,004 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 14:31:55,020 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 14:31:55,024 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-10-30 14:31:55,410 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 14:31:55,410 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-10-30 14:31:55,410 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-10-30 14:31:55,414 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-30 14:31:55,415 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:55,415 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:55,415 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:55,415 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:55,415 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:32:05,236 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:32:05,237 - httpx - [_client.py:1786] - INFO', '2024-10-30 14:32:05,237 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:32:05,335 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:32:05,336 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:32:05,336 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:32:05,337 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-30 14:32:05,341 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-10-30 14:32:05,345 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 14:32:05,346 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-10-30 14:31:56,434 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-30 14:31:56,533 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-30 14:31:57,634 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-30 14:32:03,734 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-30 14:32:04,534 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-30 14:32:05,334 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0.0,11.391549110412598
18,255,c05957efee564264,0da354f07d737265,retrieve,2024-10-30 14:31:53.955645,2024-10-30 14:31:55.012042,[],OK,,1730298713.955645,1730298715.012042,4,1,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,"['2024-10-30 14:31:53,991 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 14:31:53,996 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 14:31:53,997 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 14:31:53,997 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:53,998 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:53,998 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:53,998 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:53,999 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:54,002 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:54,002 - httpx - [_client.py:1786] - INFO', '2024-10-30 14:31:54,003 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:54,004 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:54,004 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:54,004 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:31:54,004 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 14:31:54,004 - httpcore.connection - [_trace.py:85] - DEBUG']",11.6,1005.0,1.0563969612121582
19,255,d0aaaae6a00d4cd4,c05957efee564264,embedding,2024-10-30 14:31:53.955997,2024-10-30 14:31:53.986510,[],OK,,1730298713.955997,1730298713.98651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],11.6,1005.0,0.03051304817199707
20,255,41a5e50afe756cfb,0da354f07d737265,reranking,2024-10-30 14:31:55.027742,2024-10-30 14:31:55.405732,[],OK,,1730298715.027742,1730298715.405732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],11.6,1005.0,0.3779900074005127
