id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@httpcore.connection - [_trace.py:85] - DEBUG,log@httpx - [_client.py:1786] - INFO,log@openai._base_client - [_base_client.py:446] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
11,561,69e99fbcc547813f,e65fe7347b5d1e3c,embedding,2024-10-31 00:24:51.394834,2024-10-31 00:24:51.443247,[],OK,,1730334291.394834,1730334291.443247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],21.6,1005,0.04841303825378418
12,561,0b340b9902a4ace8,e14bf02771c12047,reranking,2024-10-31 00:24:52.485298,2024-10-31 00:24:53.262841,[],OK,,1730334292.485298,1730334293.262841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],21.6,405,0.7775430679321289
13,561,3d448f5cd065c1b4,e14bf02771c12047,llm,2024-10-31 00:24:53.269761,2024-10-31 00:24:54.253217,[],OK,,1730334293.269761,1730334294.253217,0,1,1,0,1,10,0,0,0,0,0,0,1,0,1,1,1,"['2024-10-31 00:24:53,272 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 00:24:53,273 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:24:53,273 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:24:53,273 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:24:53,274 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:24:53,274 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:24:54,248 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:24:54,249 - httpx - [_client.py:1786] - INFO', '2024-10-31 00:24:54,249 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:24:54,250 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:24:54,250 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:24:54,250 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:24:54,251 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 00:24:53,334 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 00:24:53,336 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 00:24:54,226 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 00:24:54,249 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,0.9834558963775635
14,561,00513063020aca12,3d448f5cd065c1b4,llm_request,2024-10-31 00:24:53.334149,2024-10-31 00:24:54.226004,[],OK,,1730334293.334149,1730334294.226004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,0.891855001449585
15,561,939b432bc24049ee,00513063020aca12,llm_scheduler,2024-10-31 08:24:53.354592,2024-10-31 08:24:53.375035,[],OK,,1730334293.354592,1730334293.375035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],41.8,1005,0.020442962646484375
16,561,3c6f2b788f443acf,00513063020aca12,llm_generate,2024-10-31 08:24:53.853016,2024-10-31 08:24:54.197167,[],OK,,1730334293.853016,1730334294.197167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],41.8,1005,0.34415102005004883
17,562,c830d410657775e6,,query,2024-10-31 00:24:54.273966,2024-10-31 00:24:57.117150,[],OK,,1730334294.273966,1730334297.11715,4,2,1,1,1,20,1,1,4,1,0,0,1,1,1,1,1,"['2024-10-31 00:24:54,330 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 00:24:54,334 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:24:54,335 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:24:54,335 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:24:54,336 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:24:54,336 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:24:54,336 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:24:54,336 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:24:54,339 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:24:54,339 - httpx - [_client.py:1786] - INFO', '2024-10-31 00:24:54,340 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:24:54,341 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:24:54,341 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:24:54,342 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:24:54,342 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:24:54,342 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:24:55,358 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 00:24:55,361 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-10-31 00:24:56,165 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 00:24:56,166 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-10-31 00:24:56,167 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-10-31 00:24:56,172 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 00:24:56,173 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:24:56,174 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:24:56,174 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:24:56,174 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:24:56,174 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:24:57,103 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:24:57,104 - httpx - [_client.py:1786] - INFO', '2024-10-31 00:24:57,105 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:24:57,105 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:24:57,106 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:24:57,106 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:24:57,106 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 00:24:57,115 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 00:24:57,116 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-10-31 00:24:56,236 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 00:24:56,238 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 00:24:56,772 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-31 00:24:57,084 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 00:24:57,104 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,2.843183994293213
18,562,e50a63b1765281e2,c830d410657775e6,retrieve,2024-10-31 00:24:54.274719,2024-10-31 00:24:55.349025,[],OK,,1730334294.274719,1730334295.349025,4,1,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,"['2024-10-31 00:24:54,330 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 00:24:54,334 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:24:54,335 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:24:54,335 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:24:54,336 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:24:54,336 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:24:54,336 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:24:54,336 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:24:54,339 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:24:54,339 - httpx - [_client.py:1786] - INFO', '2024-10-31 00:24:54,340 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:24:54,341 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:24:54,341 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:24:54,342 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:24:54,342 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:24:54,342 - httpcore.connection - [_trace.py:85] - DEBUG']",21.6,405,1.0743060111999512
19,562,bab8e8f488c90499,e50a63b1765281e2,embedding,2024-10-31 00:24:54.275474,2024-10-31 00:24:54.324722,[],OK,,1730334294.275474,1730334294.324722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],21.6,1005,0.04924798011779785
20,562,4fbb315731184d9c,c830d410657775e6,reranking,2024-10-31 00:24:55.369972,2024-10-31 00:24:56.160307,[],OK,,1730334295.369972,1730334296.160307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],21.6,405,0.790334939956665
21,562,3e33c126490b6563,c830d410657775e6,llm,2024-10-31 00:24:56.168871,2024-10-31 00:24:57.109107,[],OK,,1730334296.168871,1730334297.109107,0,1,1,0,1,10,0,0,0,0,0,0,1,1,1,1,1,"['2024-10-31 00:24:56,172 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 00:24:56,173 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:24:56,174 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:24:56,174 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:24:56,174 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:24:56,174 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:24:57,103 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:24:57,104 - httpx - [_client.py:1786] - INFO', '2024-10-31 00:24:57,105 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:24:57,105 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:24:57,106 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:24:57,106 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:24:57,106 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 00:24:56,236 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 00:24:56,238 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 00:24:56,772 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-31 00:24:57,084 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 00:24:57,104 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,0.9402360916137695
22,562,eae128042c14c68f,3e33c126490b6563,llm_request,2024-10-31 00:24:56.236068,2024-10-31 00:24:57.083234,[],OK,,1730334296.236068,1730334297.083234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,0.8471660614013672
23,562,abd7a388cdd1927f,eae128042c14c68f,llm_scheduler,2024-10-31 08:24:56.255375,2024-10-31 08:24:56.274682,[],OK,,1730334296.255375,1730334296.2746818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],39.8,1005,0.01930689811706543
