id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@httpx - [_client.py:1786] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@openai._base_client - [_base_client.py:446] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@httpcore.connection - [_trace.py:85] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm.engine.metrics - [metrics.py:295] - INFO,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
11,3748,a6303671636255cc,f67304a0d14b5b62,embedding,2024-11-06 03:17:31.887199,2024-11-06 03:17:31.935003,[],OK,,1730863051.887199,1730863051.935003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],38.0,1005,0.04780411720275879
12,3748,33c7035b7d3a0e9b,74ec5f85f475277d,reranking,2024-11-06 03:17:31.965685,2024-11-06 03:17:32.338225,[],OK,,1730863051.965685,1730863052.338225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],38.0,1005,0.3725399971008301
13,3748,5970275d4faef47b,74ec5f85f475277d,llm,2024-11-06 03:17:32.345485,2024-11-06 03:17:33.498881,[],OK,,1730863052.345485,1730863053.498881,1,0,10,1,1,0,0,0,0,0,0,0,1,1,1,1,0,"['2024-11-06 03:17:32,349 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-06 03:17:32,355 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 03:17:32,356 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 03:17:32,356 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 03:17:32,356 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 03:17:32,356 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 03:17:33,494 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 03:17:33,494 - httpx - [_client.py:1786] - INFO', '2024-11-06 03:17:33,495 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 03:17:33,495 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 03:17:33,496 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 03:17:33,496 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 03:17:33,497 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-06 03:17:32,436 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 03:17:32,439 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-06 03:17:33,473 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-06 03:17:33,494 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,1.1533961296081543
14,3748,6d265dd8bf391fbb,5970275d4faef47b,llm_request,2024-11-06 03:17:32.436799,2024-11-06 03:17:33.473218,[],OK,,1730863052.436799,1730863053.473218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,1.0364189147949219
15,3748,d5c463c3a1dd9999,6d265dd8bf391fbb,llm_scheduler,2024-11-06 11:17:32.456295,2024-11-06 11:17:32.475792,[],OK,,1730863052.4562955,1730863052.4757917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],72.1,1005,0.01949620246887207
16,3748,d059feeee463c96d,6d265dd8bf391fbb,llm_generate,2024-11-06 11:17:33.208024,2024-11-06 11:17:33.448787,[],OK,,1730863053.2080245,1730863053.448787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],72.1,1005,0.24076247215270996
17,3749,f6889af2ca961c6f,,query,2024-11-06 03:17:33.519302,2024-11-06 03:17:35.907087,[],OK,,1730863053.519302,1730863055.907087,2,1,20,1,1,1,1,0,0,4,4,1,1,1,1,1,1,"['2024-11-06 03:17:33,575 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 03:17:33,579 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 03:17:33,580 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 03:17:33,581 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 03:17:33,581 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 03:17:33,581 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 03:17:33,582 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 03:17:33,582 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 03:17:33,584 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 03:17:33,585 - httpx - [_client.py:1786] - INFO', '2024-11-06 03:17:33,585 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 03:17:33,586 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 03:17:33,586 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 03:17:33,587 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 03:17:33,587 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 03:17:33,587 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 03:17:33,604 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 03:17:33,605 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-06 03:17:33,995 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 03:17:33,996 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-06 03:17:33,996 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-06 03:17:34,000 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-06 03:17:34,001 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 03:17:34,001 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 03:17:34,001 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 03:17:34,001 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 03:17:34,001 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 03:17:35,894 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 03:17:35,895 - httpx - [_client.py:1786] - INFO', '2024-11-06 03:17:35,895 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 03:17:35,896 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 03:17:35,896 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 03:17:35,896 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 03:17:35,897 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-06 03:17:35,905 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 03:17:35,906 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-06 03:17:34,064 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 03:17:34,067 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-06 03:17:34,581 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-06 03:17:35,872 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-06 03:17:35,895 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,2.3877851963043213
18,3749,dde9389a9a74db06,f6889af2ca961c6f,retrieve,2024-11-06 03:17:33.520101,2024-11-06 03:17:33.593724,[],OK,,1730863053.520101,1730863053.593724,1,0,10,0,0,0,0,0,0,4,1,0,0,0,0,0,0,"['2024-11-06 03:17:33,575 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 03:17:33,579 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 03:17:33,580 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 03:17:33,581 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 03:17:33,581 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 03:17:33,581 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 03:17:33,582 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 03:17:33,582 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 03:17:33,584 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 03:17:33,585 - httpx - [_client.py:1786] - INFO', '2024-11-06 03:17:33,585 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 03:17:33,586 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 03:17:33,586 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 03:17:33,587 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 03:17:33,587 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 03:17:33,587 - httpcore.connection - [_trace.py:85] - DEBUG']",38.0,1005,0.0736229419708252
19,3749,2f9dd09610fbc7ff,dde9389a9a74db06,embedding,2024-11-06 03:17:33.520852,2024-11-06 03:17:33.569778,[],OK,,1730863053.520852,1730863053.569778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],38.0,1005,0.04892587661743164
20,3749,759a37a86cea45e7,f6889af2ca961c6f,reranking,2024-11-06 03:17:33.609051,2024-11-06 03:17:33.990969,[],OK,,1730863053.609051,1730863053.990969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],38.0,1005,0.38191795349121094
