id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@httpcore.connection - [_trace.py:85] - DEBUG,log@openai._base_client - [_base_client.py:446] - DEBUG,log@httpx - [_client.py:1786] - INFO,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
11,404,5392a573b18c55d6,cafca3d25e4a5857,embedding,2024-10-30 16:56:15.215782,2024-10-30 16:56:15.261425,[],OK,,1730307375.215782,1730307375.261425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],23.4,210,0.04564309120178223
12,404,87612e76fc8f2dc2,8e474a0ae30d0c48,reranking,2024-10-30 16:56:16.305773,2024-10-30 16:56:16.687161,[],OK,,1730307376.305773,1730307376.687161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],23.4,1005,0.38138794898986816
13,404,c515a8ad190eb6a6,8e474a0ae30d0c48,llm,2024-10-30 16:56:16.693270,2024-10-30 16:56:17.676303,[],OK,,1730307376.69327,1730307377.676303,0,10,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,"['2024-10-30 16:56:16,695 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-30 16:56:16,696 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:56:16,696 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:56:16,696 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:56:16,697 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:56:16,697 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:56:17,671 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:56:17,672 - httpx - [_client.py:1786] - INFO', '2024-10-30 16:56:17,672 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:56:17,673 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:56:17,673 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:56:17,674 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:56:17,674 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-30 16:56:16,757 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-30 16:56:16,759 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-30 16:56:17,649 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-30 16:56:17,672 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,0.9830329418182373
14,404,a68f3d5525c355dd,c515a8ad190eb6a6,llm_request,2024-10-30 16:56:16.756973,2024-10-30 16:56:17.648978,[],OK,,1730307376.756973,1730307377.648978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,0.8920049667358398
15,404,f14d94fe99204194,a68f3d5525c355dd,llm_scheduler,2024-10-31 00:56:16.776941,2024-10-31 00:56:16.796908,[],OK,,1730307376.7769406,1730307376.796908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],22.6,1005,0.019967317581176758
16,404,f97278608b1a4513,a68f3d5525c355dd,llm_generate,2024-10-31 00:56:17.272875,2024-10-31 00:56:17.620148,[],OK,,1730307377.2728746,1730307377.6201477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],41.8,1005,0.3472731113433838
17,405,c4833eb2b6109ce7,,query,2024-10-30 16:56:17.692662,2024-10-30 16:56:20.160166,[],OK,,1730307377.692662,1730307380.160166,1,20,0,1,4,1,1,4,1,2,0,1,1,1,1,1,1,"['2024-10-30 16:56:17,745 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 16:56:17,749 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 16:56:17,750 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 16:56:17,751 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:56:17,751 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:56:17,751 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:56:17,752 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:56:17,752 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:56:17,755 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:56:17,755 - httpx - [_client.py:1786] - INFO', '2024-10-30 16:56:17,755 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:56:17,757 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:56:17,757 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:56:17,758 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:56:17,758 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 16:56:17,758 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 16:56:18,774 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 16:56:18,777 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-10-30 16:56:19,164 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 16:56:19,165 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-10-30 16:56:19,165 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-10-30 16:56:19,168 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-30 16:56:19,169 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:56:19,169 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:56:19,169 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:56:19,169 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:56:19,169 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:56:20,148 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:56:20,149 - httpx - [_client.py:1786] - INFO', '2024-10-30 16:56:20,149 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:56:20,150 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:56:20,150 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:56:20,151 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:56:20,151 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-30 16:56:20,159 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 16:56:20,159 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-10-30 16:56:19,229 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-30 16:56:19,231 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-30 16:56:19,848 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-30 16:56:20,127 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-30 16:56:20,149 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,2.4675040245056152
18,405,b5101b40ae762833,c4833eb2b6109ce7,retrieve,2024-10-30 16:56:17.693417,2024-10-30 16:56:18.765363,[],OK,,1730307377.693417,1730307378.765363,0,10,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,"['2024-10-30 16:56:17,745 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 16:56:17,749 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 16:56:17,750 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 16:56:17,751 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:56:17,751 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:56:17,751 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:56:17,752 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:56:17,752 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:56:17,755 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:56:17,755 - httpx - [_client.py:1786] - INFO', '2024-10-30 16:56:17,755 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:56:17,757 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:56:17,757 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:56:17,758 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:56:17,758 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 16:56:17,758 - httpcore.connection - [_trace.py:85] - DEBUG']",22.8,1005,1.0719459056854248
19,405,e7919eebe05287e4,b5101b40ae762833,embedding,2024-10-30 16:56:17.694148,2024-10-30 16:56:17.741661,[],OK,,1730307377.694148,1730307377.741661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],22.8,210,0.04751300811767578
20,405,1aa09e3ebcd3ac29,c4833eb2b6109ce7,reranking,2024-10-30 16:56:18.788054,2024-10-30 16:56:19.160466,[],OK,,1730307378.788054,1730307379.160466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],22.8,1005,0.37241196632385254
