trace_rowid,query>duration,retrieve>duration,embedding>duration,reranking>duration,llm>duration,llm_request>duration,llm_scheduler>duration,llm_generate>duration,trace@query@llm_token_count_completion,trace@query@llm_token_count_prompt,trace@query@llm_token_count_total,trace@retrieve@retrieve_num,trace@embedding@embedding_model_name,trace@embedding@embedding_vector,trace@reranking@rerank_model_name,trace@reranking@top_k,trace@llm_request@llm_model_name,trace@llm_request@parameters_best_of,trace@llm_request@parameters_max_tokens,trace@llm_request@parameters_n,trace@llm_request@parameters_temperature,trace@llm_request@parameters_top_p,log@rag@openai._base_client - [_base_client.py:1585] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@rag@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@rag@httpx - [_client.py:1786] - INFO,log@rag@openai._base_client - [_base_client.py:446] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@rag@httpcore.http11 - [_trace.py:85] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@rag@httpcore.connection - [_trace.py:85] - DEBUG,log@rag@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,metric@qdrant@cpu_usage_percent,metric@qdrant@mem_rss,metric@qdrant@mem_vms,metric@qdrant@mem_memory_percent,metric@qdrant@disk_read_bytes,metric@qdrant@disk_write_bytes,metric@qdrant@disk_read_count,metric@qdrant@disk_write_count,metric@rag@cpu_usage_percent,metric@rag@mem_rss,metric@rag@mem_vms,metric@rag@mem_memory_percent,metric@rag@disk_read_bytes,metric@rag@disk_write_bytes,metric@rag@disk_read_count,metric@rag@disk_write_count,metric@rag@gpu_3_gpu_utilization_percent,metric@rag@gpu_3_gpu_memory_used_MB,metric@rag@gpu_3_gpu_memory_total_MB,metric@rag@gpu_3_gpu_memory_process_used_MB,metric@rag@gpu_3_gpu_temperature_C,metric@rag@gpu_3_gpu_power_W,metric@rag@gpu_3_gpu_sm_activity_percent,metric@rag@gpu_3_gpu_graph_clock,metric@rag@gpu_4_gpu_utilization_percent,metric@rag@gpu_4_gpu_memory_used_MB,metric@rag@gpu_4_gpu_memory_total_MB,metric@rag@gpu_4_gpu_memory_process_used_MB,metric@rag@gpu_4_gpu_temperature_C,metric@rag@gpu_4_gpu_power_W,metric@rag@gpu_4_gpu_sm_activity_percent,metric@rag@gpu_4_gpu_graph_clock,metric@vllm@cpu_usage_percent,metric@vllm@mem_rss,metric@vllm@mem_vms,metric@vllm@mem_memory_percent,metric@vllm@disk_read_bytes,metric@vllm@disk_write_bytes,metric@vllm@disk_read_count,metric@vllm@disk_write_count,metric@vllm@gpu_5_gpu_utilization_percent,metric@vllm@gpu_5_gpu_memory_used_MB,metric@vllm@gpu_5_gpu_memory_total_MB,metric@vllm@gpu_5_gpu_memory_process_used_MB,metric@vllm@gpu_5_gpu_temperature_C,metric@vllm@gpu_5_gpu_power_W,metric@vllm@gpu_5_gpu_sm_activity_percent,metric@vllm@gpu_5_gpu_graph_clock,quality@record@quality_kb,quality@record@quality_prompt,quality@answer_correctness,trace@query@input_value_sum,trace@query@output_value_sum,trace@retrieve@documents_contents_sum,trace@retrieve@documents_scores_top3mean,trace@reranking@output_documents_contents_sum,trace@reranking@output_documents_scores_top3mean
1635,2.05456805229187,0.0740251541137695,0.047825813293457,0.3760428428649902,1.5796217918395996,1.485041856765747,0.0233275890350341,0.66959547996521,9.0,3671.0,3680.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,4,0,2,1,1,20,1,1,4,0,1,1,1,1,1,0.0,37030895616.0,134785609728.0,33.8,2443575022080.0,4065200202752.0,44844288.0,163649696.0,24.2,1812520960.0,47465267200.0,1.344743673792553,11739136.0,26234880.0,22155.0,19886.0,0.0,2299.1875,46068.0,1626.0,37.0,61.882,0.0,600.0,0.0,3617.1875,46068.0,2944.0,37.0,73.498,0.0,1005.0,82.5,5900767232.0,68947337216.0,4.377891114569177,9494528.0,1251790848.0,17098.0,4886307.0,31.0,41465.1875,46068.0,40784.0,43.0,149.452,31.0,1005.0,0,0,0.7415816237971964,11,3,5018,0.6210781833333333,1927,0.4954645981391271
1636,2.5753731727600098,0.0741999149322509,0.0474288463592529,0.3824529647827148,2.0920000076293945,1.9976189136505127,0.0223870277404785,1.278761863708496,17.0,3294.0,3311.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,4,0,2,1,1,20,1,1,4,0,1,1,1,0,1,0.0,37030895616.0,134785609728.0,33.8,2443575022080.0,4065200202752.0,44844288.0,163649696.0,24.2,1812520960.0,47465267200.0,1.344743673792553,11739136.0,26234880.0,22155.0,19886.0,0.0,2299.1875,46068.0,1626.0,37.0,61.882,0.0,600.0,0.0,3617.1875,46068.0,2944.0,37.0,73.498,0.0,1005.0,82.5,5900767232.0,68947337216.0,4.377891114569177,9494528.0,1251790848.0,17098.0,4886307.0,31.0,41465.1875,46068.0,40784.0,43.0,149.452,31.0,1005.0,0,0,0.3236067977499789,14,10,5542,0.6745795166666667,1734,0.6684332991329333
1637,1.6925690174102783,0.0755770206451416,0.0468940734863281,0.3807220458984375,1.206413984298706,1.1387841701507568,0.0233399868011474,0.2796790599822998,4.0,3923.0,3927.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,4,0,2,1,1,20,1,1,4,0,1,1,1,0,1,0.0,37030895616.0,134785609728.0,33.8,2443575022080.0,4065200202752.0,44844288.0,163649696.0,24.2,1812520960.0,47465267200.0,1.344743673792553,11739136.0,26234880.0,22155.0,19886.0,0.0,2299.1875,46068.0,1626.0,37.0,61.882,0.0,600.0,0.0,3617.1875,46068.0,2944.0,37.0,73.498,0.0,1005.0,82.5,5900767232.0,68947337216.0,4.377891114569177,9494528.0,1251790848.0,17098.0,4886307.0,31.0,41465.1875,46068.0,40784.0,43.0,149.452,31.0,1005.0,0,0,1.0,10,2,6405,0.7918241466666668,2352,0.9968658487002054
1638,2.892820119857788,0.0743069648742675,0.0472729206085205,0.3784618377685547,2.41382098197937,2.3139431476593018,0.022294282913208,1.4838502407073977,19.0,3780.0,3799.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,4,0,2,1,1,20,1,1,4,0,1,1,1,1,1,0.0,37095563264.0,134785609728.0,33.8,2443575022080.0,4065200813056.0,44844288.0,163649794.0,38.6,1810919424.0,47465267200.0,1.3435554638618106,11739136.0,26624000.0,22185.0,20153.0,0.0,2299.1875,46068.0,1626.0,37.0,62.645,0.0,600.0,84.0,3617.1875,46068.0,2944.0,38.0,118.5,84.0,1005.0,71.7,5901291520.0,68947337216.0,4.3782800937792405,9494528.0,1259483136.0,17130.0,4916036.0,18.0,41465.1875,46068.0,40784.0,44.0,104.133,18.0,1005.0,0,0,0.175,9,13,6666,0.8015229,2318,0.9882291952768961
1639,2.5864098072052,0.0733489990234375,0.0474359989166259,0.3760690689086914,2.104256153106689,2.008450984954834,0.0220680236816406,1.288121223449707,17.0,3225.0,3242.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,4,0,2,1,1,20,1,1,4,0,1,1,1,0,1,0.0,37095563264.0,134785609728.0,33.8,2443575022080.0,4065200813056.0,44844288.0,163649794.0,38.6,1810919424.0,47465267200.0,1.3435554638618106,11739136.0,26624000.0,22185.0,20153.0,0.0,2299.1875,46068.0,1626.0,37.0,62.645,0.0,600.0,84.0,3617.1875,46068.0,2944.0,38.0,118.5,84.0,1005.0,71.7,5901291520.0,68947337216.0,4.3782800937792405,9494528.0,1259483136.0,17130.0,4916036.0,18.0,41465.1875,46068.0,40784.0,44.0,104.133,18.0,1005.0,0,0,0.1771365875178457,9,13,6256,0.82154527,1873,0.9796202381451925
1640,3.726463079452514,0.0714418888092041,0.046886920928955,0.3793258666992187,3.2420010566711426,3.148732900619507,0.0232975482940673,2.31400465965271,32.0,3799.0,3831.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,4,0,2,1,1,20,1,1,4,0,1,1,1,1,1,0.0,37081960448.0,134785609728.0,33.8,2443575022080.0,4065203602432.0,44844288.0,163649945.0,23.6,1811968000.0,47465267200.0,1.3443334222819383,11739136.0,26816512.0,22205.0,20311.0,0.0,2299.1875,46068.0,1626.0,37.0,62.862,0.0,600.0,100.0,3617.1875,46068.0,2944.0,41.0,93.246,100.0,1005.0,83.7,5901291520.0,68947337216.0,4.3782800937792405,9494528.0,1268924416.0,17169.0,4953076.0,0.0,41465.1875,46068.0,40784.0,42.0,93.957,0.0,1005.0,0,0,0.2720242457673751,8,19,6023,0.7279212333333334,1978,0.9883052905400594
1641,2.611272096633911,0.0751638412475586,0.0488049983978271,0.3728280067443847,2.141947031021118,2.052397966384888,0.0212554931640625,1.4744911193847656,19.0,2601.0,2620.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,4,0,2,1,1,20,1,1,4,0,1,1,1,0,1,0.0,37100081152.0,134785609728.0,33.8,2443575022080.0,4065204270080.0,44844288.0,163650013.0,12.2,1812492288.0,47465267200.0,1.3447224014920027,11739136.0,26976256.0,22214.0,20420.0,0.0,2299.1875,46068.0,1626.0,37.0,60.019,0.0,600.0,0.0,3617.1875,46068.0,2944.0,37.0,74.178,0.0,1005.0,92.9,5901291520.0,68947337216.0,4.3782800937792405,9494528.0,1279467520.0,17216.0,4994357.0,47.0,41465.1875,46068.0,40784.0,44.0,150.146,47.0,1005.0,0,0,0.296116135138184,4,11,5378,0.7668671433333333,1148,0.9943227370580038
1642,2.9562411308288574,0.0382001399993896,0.0207521915435791,0.3721060752868652,2.523123025894165,2.434009075164795,0.0231010913848876,1.6714208126068115,22.0,3511.0,3533.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,4,0,2,1,1,20,1,1,4,0,1,1,1,1,1,0.0,37100081152.0,134785609728.0,33.8,2443575022080.0,4065204270080.0,44844288.0,163650013.0,12.2,1812492288.0,47465267200.0,1.3447224014920027,11739136.0,26976256.0,22214.0,20420.0,0.0,2299.1875,46068.0,1626.0,37.0,60.019,0.0,600.0,0.0,3617.1875,46068.0,2944.0,37.0,74.178,0.0,1005.0,92.9,5901291520.0,68947337216.0,4.3782800937792405,9494528.0,1279467520.0,17216.0,4994357.0,47.0,41465.1875,46068.0,40784.0,44.0,150.146,47.0,1005.0,0,0,0.433927908579091,8,9,5578,0.6264936533333333,1803,0.3337752530351281
1643,1.7312250137329102,0.0712101459503173,0.0466969013214111,0.3720800876617431,1.2623538970947266,1.17439603805542,0.0207099914550781,0.6338222026824951,12.0,2320.0,2332.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,4,0,2,1,1,20,1,1,4,0,1,1,1,0,1,0.0,37225779200.0,134785609728.0,33.9,2443575022080.0,4065207305216.0,44844288.0,163650206.0,22.2,1812492288.0,47465267200.0,1.3447224014920027,11739136.0,27189248.0,22234.0,20598.0,0.0,2299.1875,46068.0,1626.0,37.0,60.429,0.0,600.0,0.0,3617.1875,46068.0,2944.0,37.0,80.622,0.0,1005.0,83.7,5901291520.0,68947337216.0,4.3782800937792405,9494528.0,1289928704.0,17261.0,5035303.0,66.0,41465.1875,46068.0,40784.0,45.0,139.488,66.0,1005.0,0,0,0.4936862178478973,6,8,5355,0.6911535766666667,1027,0.9953462481498718
1644,3.281820058822632,0.0759110450744628,0.0476539134979248,0.3808419704437256,2.798417091369629,2.70102596282959,0.0251045227050781,1.8699722290039065,30.0,3781.0,3811.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,4,0,2,1,1,20,1,1,4,0,1,1,1,1,1,0.0,37225779200.0,134785609728.0,33.9,2443575022080.0,4065207305216.0,44844288.0,163650206.0,22.2,1812492288.0,47465267200.0,1.3447224014920027,11739136.0,27189248.0,22234.0,20598.0,0.0,2299.1875,46068.0,1626.0,37.0,60.429,0.0,600.0,0.0,3617.1875,46068.0,2944.0,37.0,80.622,0.0,1005.0,83.7,5901291520.0,68947337216.0,4.3782800937792405,9494528.0,1289928704.0,17261.0,5035303.0,66.0,41465.1875,46068.0,40784.0,45.0,139.488,66.0,1005.0,0,0,0.1738993914655348,12,23,6673,0.7865639166666667,2074,0.9999275207519531
1645,2.5650641918182373,0.03578782081604,0.0175929069519042,0.3757469654083252,2.128380060195923,2.0406429767608643,0.0201857089996337,1.3385624885559082,20.0,3178.0,3198.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,4,0,2,1,1,20,1,1,4,0,1,1,1,0,1,0.0,41023467520.0,134785609728.0,36.7,2443575022080.0,4065217491968.0,44844288.0,163650598.0,23.6,1813540864.0,47465267200.0,1.345500359912131,11739136.0,27430912.0,22253.0,20776.0,0.0,2299.1875,46068.0,1626.0,36.0,63.646,0.0,600.0,0.0,3617.1875,46068.0,2944.0,37.0,67.059,0.0,1005.0,83.7,5901291520.0,68947337216.0,4.3782800937792405,9494528.0,1300611072.0,17307.0,5077058.0,44.0,41465.1875,46068.0,40784.0,45.0,158.161,44.0,1005.0,0,0,0.0,8,17,5548,0.6212946866666667,1606,0.7033717930316925
1646,3.706928014755249,0.0741710662841796,0.0468420982360839,0.3810079097747803,3.218893051147461,3.1189589500427246,0.0232851505279541,2.303450107574463,28.0,3710.0,3738.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,4,0,2,1,1,20,1,1,4,0,1,1,1,1,1,0.0,41023467520.0,134785609728.0,36.7,2443575022080.0,4065217491968.0,44844288.0,163650598.0,23.6,1813540864.0,47465267200.0,1.345500359912131,11739136.0,27430912.0,22253.0,20776.0,0.0,2299.1875,46068.0,1626.0,36.0,63.646,0.0,600.0,0.0,3617.1875,46068.0,2944.0,37.0,67.059,0.0,1005.0,83.7,5901291520.0,68947337216.0,4.3782800937792405,9494528.0,1300611072.0,17307.0,5077058.0,44.0,41465.1875,46068.0,40784.0,45.0,158.161,44.0,1005.0,0,0,0.1353954059492991,12,20,6896,0.7809319,2027,0.9998102188110352
