id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@httpcore.connection - [_trace.py:85] - DEBUG,log@httpx - [_client.py:1786] - INFO,log@openai._base_client - [_base_client.py:446] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
11,1301,4e2d667ce50d2e7f,dff1411f0ef8ae0d,embedding,2024-10-31 04:40:44.189278,2024-10-31 04:40:44.236248,[],OK,,1730349644.189278,1730349644.236248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],13.8,1005,0.04697012901306152
12,1301,71d2790d545d5a4f,69b8d0e40a92517f,reranking,2024-10-31 04:40:45.283242,2024-10-31 04:40:45.661665,[],OK,,1730349645.283242,1730349645.661665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],13.8,1005,0.37842297554016113
13,1301,ee4dad25b7f00438,69b8d0e40a92517f,llm,2024-10-31 04:40:45.670182,2024-10-31 04:40:46.610354,[],OK,,1730349645.670182,1730349646.610354,0,1,1,0,1,10,0,0,0,0,0,0,1,0,1,1,1,"['2024-10-31 04:40:45,673 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 04:40:45,676 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:45,677 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:45,677 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:45,677 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:45,677 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:46,603 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:46,604 - httpx - [_client.py:1786] - INFO', '2024-10-31 04:40:46,605 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:46,605 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:46,606 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:46,606 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:46,606 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 04:40:45,739 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 04:40:45,741 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 04:40:46,584 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 04:40:46,604 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,0.9401719570159912
14,1301,b29a8b06daf66c5f,ee4dad25b7f00438,llm_request,2024-10-31 04:40:45.738909,2024-10-31 04:40:46.583917,[],OK,,1730349645.738909,1730349646.583917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,0.8450078964233398
15,1301,c67249c28daf931a,b29a8b06daf66c5f,llm_scheduler,2024-10-31 12:40:45.761006,2024-10-31 12:40:45.783104,[],OK,,1730349645.7610064,1730349645.783104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],51.8,1005,0.02209758758544922
16,1301,f981464ec1074caf,b29a8b06daf66c5f,llm_generate,2024-10-31 12:40:46.352209,2024-10-31 12:40:46.562325,[],OK,,1730349646.3522086,1730349646.562325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],51.8,1005,0.21011638641357422
17,1302,3d42c5d50a0f07ab,,query,2024-10-31 04:40:46.623722,2024-10-31 04:40:49.262145,[],OK,,1730349646.623722,1730349649.262145,4,2,1,1,1,20,1,1,4,1,0,0,1,1,1,1,1,"['2024-10-31 04:40:46,677 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 04:40:46,681 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 04:40:46,683 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 04:40:46,683 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:46,684 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:46,684 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:46,684 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:46,684 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:46,686 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:46,687 - httpx - [_client.py:1786] - INFO', '2024-10-31 04:40:46,687 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:46,688 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:46,688 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:46,689 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:46,689 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 04:40:46,689 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 04:40:47,761 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 04:40:47,765 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-10-31 04:40:48,161 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 04:40:48,162 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-10-31 04:40:48,162 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-10-31 04:40:48,166 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 04:40:48,167 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:48,167 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:48,167 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:48,167 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:48,167 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:49,249 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:49,250 - httpx - [_client.py:1786] - INFO', '2024-10-31 04:40:49,250 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:49,251 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:49,251 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:49,252 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:49,252 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 04:40:49,260 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 04:40:49,261 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-10-31 04:40:48,228 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 04:40:48,231 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 04:40:48,860 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-31 04:40:49,227 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 04:40:49,250 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,2.638422966003418
18,1302,ab65f239a5aaa014,3d42c5d50a0f07ab,retrieve,2024-10-31 04:40:46.624558,2024-10-31 04:40:47.695952,[],OK,,1730349646.624558,1730349647.695952,4,1,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,"['2024-10-31 04:40:46,677 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 04:40:46,681 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 04:40:46,683 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 04:40:46,683 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:46,684 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:46,684 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:46,684 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:46,684 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:46,686 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:46,687 - httpx - [_client.py:1786] - INFO', '2024-10-31 04:40:46,687 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:46,688 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:46,688 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:46,689 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:46,689 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 04:40:46,689 - httpcore.connection - [_trace.py:85] - DEBUG']",13.8,1005,1.0713939666748047
19,1302,881b19f729815dbd,ab65f239a5aaa014,embedding,2024-10-31 04:40:46.625348,2024-10-31 04:40:46.673734,[],OK,,1730349646.625348,1730349646.673734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],13.8,1005,0.0483858585357666
20,1302,e598f3e2a6d234cb,3d42c5d50a0f07ab,reranking,2024-10-31 04:40:47.775354,2024-10-31 04:40:48.158325,[],OK,,1730349647.775354,1730349648.158325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],20.8,1005,0.38297104835510254
21,1302,d61502de993b4659,3d42c5d50a0f07ab,llm,2024-10-31 04:40:48.163517,2024-10-31 04:40:49.254533,[],OK,,1730349648.163517,1730349649.254533,0,1,1,0,1,10,0,0,0,0,0,0,1,1,1,1,1,"['2024-10-31 04:40:48,166 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 04:40:48,167 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:48,167 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:48,167 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:48,167 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:48,167 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:49,249 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:49,250 - httpx - [_client.py:1786] - INFO', '2024-10-31 04:40:49,250 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:49,251 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:49,251 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:49,252 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 04:40:49,252 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 04:40:48,228 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 04:40:48,231 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 04:40:48,860 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-31 04:40:49,227 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 04:40:49,250 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,1.0910160541534424
22,1302,ade9b2b4efdd35f8,d61502de993b4659,llm_request,2024-10-31 04:40:48.228509,2024-10-31 04:40:49.226964,[],OK,,1730349648.228509,1730349649.226964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,0.9984550476074219
