id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@httpx - [_client.py:1786] - INFO,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@httpcore.connection - [_trace.py:85] - DEBUG,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@openai._base_client - [_base_client.py:446] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
11,1522,ed1f375cdd1a5491,cefa8dff12362eab,embedding,2024-11-05 01:04:23.777698,2024-11-05 01:04:23.824357,[],OK,,1730768663.777698,1730768663.824357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],34.2,405,0.046658992767333984
12,1522,c3c26f86b06281b4,cc302d14e027aef1,reranking,2024-11-05 01:04:23.867572,2024-11-05 01:04:24.244896,[],OK,,1730768663.867572,1730768664.244896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],34.2,1005,0.37732386589050293
13,1522,c3ed7779f01da3b7,cc302d14e027aef1,llm,2024-11-05 01:04:24.251325,2024-11-05 01:04:25.439297,[],OK,,1730768664.251325,1730768665.439297,0,1,0,0,1,0,1,0,0,10,0,0,1,1,1,1,1,"['2024-11-05 01:04:24,253 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-05 01:04:24,254 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:24,255 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:24,255 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:24,255 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:24,255 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:25,434 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:25,435 - httpx - [_client.py:1786] - INFO', '2024-11-05 01:04:25,435 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:25,436 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:25,436 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:25,437 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:25,437 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-05 01:04:24,323 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-05 01:04:24,326 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-05 01:04:25,147 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-05 01:04:25,414 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-05 01:04:25,435 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,1.187972068786621
14,1522,9dd4ad961014ea85,c3ed7779f01da3b7,llm_request,2024-11-05 01:04:24.323818,2024-11-05 01:04:25.413644,[],OK,,1730768664.323818,1730768665.413644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,1.0898261070251465
15,1522,a0796ee5bc1061b4,9dd4ad961014ea85,llm_scheduler,2024-11-05 09:04:24.345723,2024-11-05 09:04:24.367629,[],OK,,1730768664.3457234,1730768664.367629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],74.7,1005,0.02190566062927246
16,1522,948dfe243ac3cd85,9dd4ad961014ea85,llm_generate,2024-11-05 09:04:25.131398,2024-11-05 09:04:25.388566,[],OK,,1730768665.131398,1730768665.3885665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],74.7,1005,0.2571685314178467
17,1523,9e17d60d76ba1460,,query,2024-11-05 01:04:25.458742,2024-11-05 01:04:26.913900,[],OK,,1730768665.458742,1730768666.9139,1,2,4,4,1,1,1,0,1,20,1,0,1,1,1,0,1,"['2024-11-05 01:04:25,512 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-05 01:04:25,517 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 01:04:25,518 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 01:04:25,518 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:25,519 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:25,519 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:25,519 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:25,520 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:25,522 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:25,522 - httpx - [_client.py:1786] - INFO', '2024-11-05 01:04:25,522 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:25,524 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:25,524 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:25,525 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:25,525 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 01:04:25,525 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 01:04:25,539 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-05 01:04:25,542 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-05 01:04:25,928 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-05 01:04:25,928 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-05 01:04:25,928 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-05 01:04:25,931 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-05 01:04:25,932 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:25,932 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:25,933 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:25,933 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:25,933 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:26,901 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:26,902 - httpx - [_client.py:1786] - INFO', '2024-11-05 01:04:26,902 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:26,903 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:26,903 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:26,904 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:26,904 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-05 01:04:26,912 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-05 01:04:26,913 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-05 01:04:25,991 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-05 01:04:25,993 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-05 01:04:26,879 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-05 01:04:26,902 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,1.455157995223999
18,1523,2f85766021800e26,9e17d60d76ba1460,retrieve,2024-11-05 01:04:25.459492,2024-11-05 01:04:25.532231,[],OK,,1730768665.459492,1730768665.532231,0,1,1,4,0,0,0,0,0,10,0,0,0,0,0,0,0,"['2024-11-05 01:04:25,512 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-05 01:04:25,517 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 01:04:25,518 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 01:04:25,518 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:25,519 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:25,519 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:25,519 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:25,520 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:25,522 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:25,522 - httpx - [_client.py:1786] - INFO', '2024-11-05 01:04:25,522 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:25,524 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:25,524 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:25,525 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:25,525 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 01:04:25,525 - httpcore.connection - [_trace.py:85] - DEBUG']",34.2,1005,0.0727391242980957
19,1523,cd9ca304598eef62,2f85766021800e26,embedding,2024-11-05 01:04:25.460204,2024-11-05 01:04:25.507676,[],OK,,1730768665.460204,1730768665.507676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],34.2,405,0.04747200012207031
20,1523,fe106461fe10c1ff,9e17d60d76ba1460,reranking,2024-11-05 01:04:25.547425,2024-11-05 01:04:25.923591,[],OK,,1730768665.547425,1730768665.923591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],34.2,1005,0.37616586685180664
21,1523,40f32d317423a62a,9e17d60d76ba1460,llm,2024-11-05 01:04:25.929436,2024-11-05 01:04:26.906487,[],OK,,1730768665.929436,1730768666.906487,0,1,0,0,1,0,1,0,0,10,0,0,1,1,1,0,1,"['2024-11-05 01:04:25,931 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-05 01:04:25,932 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:25,932 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:25,933 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:25,933 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:25,933 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:26,901 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:26,902 - httpx - [_client.py:1786] - INFO', '2024-11-05 01:04:26,902 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:26,903 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:26,903 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:26,904 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:26,904 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-05 01:04:25,991 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-05 01:04:25,993 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-05 01:04:26,879 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-05 01:04:26,902 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,0.9770510196685791
22,1523,dc64b8f7600d95ff,40f32d317423a62a,llm_request,2024-11-05 01:04:25.991051,2024-11-05 01:04:26.878987,[],OK,,1730768665.991051,1730768666.878987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,0.8879361152648926
23,1523,9b016883d4175594,dc64b8f7600d95ff,llm_scheduler,2024-11-05 09:04:26.010353,2024-11-05 09:04:26.029655,[],OK,,1730768666.010353,1730768666.0296552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],71.3,1005,0.0193021297454834
