id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@httpx - [_client.py:1786] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@openai._base_client - [_base_client.py:446] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@httpcore.connection - [_trace.py:85] - DEBUG,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.metrics - [metrics.py:295] - INFO,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
11,2524,8a797eabc354d55f,c3dc546f9fddaf32,embedding,2024-11-05 09:36:59.849328,2024-11-05 09:36:59.866345,[],OK,,1730799419.849328,1730799419.866345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],26.6,1005,0.017016887664794922
12,2524,4879114f1e0bbb20,2fdd08b3123137ba,reranking,2024-11-05 09:36:59.888274,2024-11-05 09:37:00.260769,[],OK,,1730799419.888274,1730799420.260769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],26.6,1005,0.3724949359893799
13,2524,6b1e032bb0d4dd73,2fdd08b3123137ba,llm,2024-11-05 09:37:00.267040,2024-11-05 09:37:02.421875,[],OK,,1730799420.26704,1730799422.421875,0,0,0,1,0,1,1,0,0,10,0,0,1,1,1,1,1,"['2024-11-05 09:37:00,269 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-05 09:37:00,270 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 09:37:00,270 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 09:37:00,270 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 09:37:00,271 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 09:37:00,272 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 09:37:02,418 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 09:37:02,419 - httpx - [_client.py:1786] - INFO', '2024-11-05 09:37:02,419 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 09:37:02,420 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 09:37:02,420 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 09:37:02,420 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 09:37:02,421 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-05 09:37:00,338 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-05 09:37:00,341 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-05 09:37:02,246 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-05 09:37:02,397 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-05 09:37:02,419 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,2.1548349857330322
14,2524,923519510060fbb0,6b1e032bb0d4dd73,llm_request,2024-11-05 09:37:00.338627,2024-11-05 09:37:02.396609,[],OK,,1730799420.338627,1730799422.396609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,2.0579819679260254
15,2524,ac86993dafbe8a71,923519510060fbb0,llm_scheduler,2024-11-05 17:37:00.361871,2024-11-05 17:37:00.385115,[],OK,,1730799420.361871,1730799420.385115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],79.1,405,0.02324390411376953
16,2524,3af331b4b20cc425,923519510060fbb0,llm_generate,2024-11-05 17:37:02.227665,2024-11-05 17:37:02.367913,[],OK,,1730799422.2276654,1730799422.3679128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],79.1,405,0.14024734497070312
17,2525,300fe0065f467ced,,query,2024-11-05 09:37:02.433561,2024-11-05 09:37:04.610604,[],OK,,1730799422.433561,1730799424.610604,1,0,1,2,1,1,1,1,4,20,0,4,1,1,1,1,0,"['2024-11-05 09:37:02,459 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-05 09:37:02,462 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 09:37:02,463 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 09:37:02,463 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 09:37:02,464 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 09:37:02,464 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 09:37:02,464 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 09:37:02,464 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 09:37:02,466 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 09:37:02,466 - httpx - [_client.py:1786] - INFO', '2024-11-05 09:37:02,466 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 09:37:02,468 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 09:37:02,468 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 09:37:02,468 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 09:37:02,468 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 09:37:02,469 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 09:37:02,478 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-05 09:37:02,480 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-05 09:37:02,855 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-05 09:37:02,856 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-05 09:37:02,856 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-05 09:37:02,859 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-05 09:37:02,860 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 09:37:02,860 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 09:37:02,860 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 09:37:02,860 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 09:37:02,860 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 09:37:04,598 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 09:37:04,599 - httpx - [_client.py:1786] - INFO', '2024-11-05 09:37:04,599 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 09:37:04,600 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 09:37:04,600 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 09:37:04,600 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 09:37:04,601 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-05 09:37:04,609 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-05 09:37:04,610 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-05 09:37:02,921 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-05 09:37:02,924 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-05 09:37:04,575 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-05 09:37:04,599 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,2.1770429611206055
18,2525,d39954017270be19,300fe0065f467ced,retrieve,2024-11-05 09:37:02.433873,2024-11-05 09:37:02.472159,[],OK,,1730799422.433873,1730799422.472159,0,0,0,1,0,0,0,0,4,10,0,1,0,0,0,0,0,"['2024-11-05 09:37:02,459 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-05 09:37:02,462 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 09:37:02,463 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 09:37:02,463 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 09:37:02,464 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 09:37:02,464 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 09:37:02,464 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 09:37:02,464 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 09:37:02,466 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 09:37:02,466 - httpx - [_client.py:1786] - INFO', '2024-11-05 09:37:02,466 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 09:37:02,468 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 09:37:02,468 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 09:37:02,468 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 09:37:02,468 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 09:37:02,469 - httpcore.connection - [_trace.py:85] - DEBUG']",26.6,1005,0.03828597068786621
19,2525,d29ef4dc869b70b9,d39954017270be19,embedding,2024-11-05 09:37:02.434168,2024-11-05 09:37:02.454910,[],OK,,1730799422.434168,1730799422.45491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],26.6,1005,0.020741939544677734
20,2525,51402e2eff2da0e3,300fe0065f467ced,reranking,2024-11-05 09:37:02.482718,2024-11-05 09:37:02.851229,[],OK,,1730799422.482718,1730799422.851229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],26.6,1005,0.3685109615325928
