id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@httpcore.connection - [_trace.py:85] - DEBUG,log@httpx - [_client.py:1786] - INFO,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@openai._base_client - [_base_client.py:446] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
11,2018,3c9d96ca518af255,810f2af472b9c155,embedding,2024-11-04 03:10:59.909858,2024-11-04 03:10:59.956873,[],OK,,1730689859.909858,1730689859.956873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],20.2,1005,0.04701495170593262
12,2018,3f292fb91881f580,f662f6ea50b222ce,reranking,2024-11-04 03:11:01.003164,2024-11-04 03:11:01.382737,[],OK,,1730689861.003164,1730689861.382737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],20.2,1005,0.37957286834716797
13,2018,0aff905c71c2b488,f662f6ea50b222ce,llm,2024-11-04 03:11:01.389062,2024-11-04 03:11:04.546877,[],OK,,1730689861.389062,1730689864.546877,1,0,1,10,0,0,0,0,0,0,0,1,1,1,1,1,1,"['2024-11-04 03:11:01,391 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-04 03:11:01,392 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 03:11:01,392 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 03:11:01,392 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 03:11:01,393 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 03:11:01,393 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 03:11:04,541 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 03:11:04,542 - httpx - [_client.py:1786] - INFO', '2024-11-04 03:11:04,543 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 03:11:04,543 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 03:11:04,544 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 03:11:04,544 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 03:11:04,545 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-04 03:11:01,455 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-04 03:11:01,458 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-04 03:11:04,150 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-04 03:11:04,520 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-04 03:11:04,542 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,3.1578149795532227
14,2018,8b75471e1a340ed5,0aff905c71c2b488,llm_request,2024-11-04 03:11:01.455632,2024-11-04 03:11:04.519437,[],OK,,1730689861.455632,1730689864.519437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,3.063805103302002
15,2018,c398df6190af7504,8b75471e1a340ed5,llm_scheduler,2024-11-04 11:11:01.475008,2024-11-04 11:11:01.494384,[],OK,,1730689861.4750082,1730689861.494384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],72.9,1005,0.01937580108642578
16,2018,c3588f2dd2d5ec9b,8b75471e1a340ed5,llm_generate,2024-11-04 11:11:01.950475,2024-11-04 11:11:04.490108,[],OK,,1730689861.950475,1730689864.4901085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],72.9,1005,2.5396335124969482
17,2019,0a2fe125b46e221b,,query,2024-11-04 03:11:04.566145,2024-11-04 03:11:09.076715,[],OK,,1730689864.566145,1730689869.076715,1,4,2,20,4,1,1,0,0,1,1,1,1,1,0,1,1,"['2024-11-04 03:11:04,622 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 03:11:04,626 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 03:11:04,628 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 03:11:04,628 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 03:11:04,629 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 03:11:04,629 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 03:11:04,629 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 03:11:04,629 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 03:11:04,632 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 03:11:04,633 - httpx - [_client.py:1786] - INFO', '2024-11-04 03:11:04,633 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 03:11:04,635 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 03:11:04,635 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 03:11:04,635 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 03:11:04,635 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 03:11:04,636 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 03:11:05,646 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 03:11:05,648 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-04 03:11:06,019 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 03:11:06,020 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-04 03:11:06,020 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-04 03:11:06,023 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-04 03:11:06,024 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 03:11:06,024 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 03:11:06,024 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 03:11:06,024 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 03:11:06,024 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 03:11:09,064 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 03:11:09,065 - httpx - [_client.py:1786] - INFO', '2024-11-04 03:11:09,066 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 03:11:09,066 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 03:11:09,067 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 03:11:09,067 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 03:11:09,067 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-04 03:11:09,075 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 03:11:09,076 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-04 03:11:06,085 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-04 03:11:06,087 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-04 03:11:09,042 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-04 03:11:09,065 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,4.510570049285889
18,2019,c10a61c4f9429b9e,0a2fe125b46e221b,retrieve,2024-11-04 03:11:04.566899,2024-11-04 03:11:05.641653,[],OK,,1730689864.566899,1730689865.641653,0,4,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,"['2024-11-04 03:11:04,622 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 03:11:04,626 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 03:11:04,628 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 03:11:04,628 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 03:11:04,629 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 03:11:04,629 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 03:11:04,629 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 03:11:04,629 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 03:11:04,632 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 03:11:04,633 - httpx - [_client.py:1786] - INFO', '2024-11-04 03:11:04,633 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 03:11:04,635 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 03:11:04,635 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 03:11:04,635 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 03:11:04,635 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 03:11:04,636 - httpcore.connection - [_trace.py:85] - DEBUG']",11.0,1005,1.074753999710083
19,2019,420e0270624b9c24,c10a61c4f9429b9e,embedding,2024-11-04 03:11:04.567675,2024-11-04 03:11:04.615771,[],OK,,1730689864.567675,1730689864.615771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],11.0,1005,0.0480959415435791
20,2019,c28b4c9c899c852b,0a2fe125b46e221b,reranking,2024-11-04 03:11:05.650620,2024-11-04 03:11:06.016693,[],OK,,1730689865.65062,1730689866.016693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],11.0,1005,0.3660731315612793
21,2019,75f6e5e71eb0fb10,0a2fe125b46e221b,llm,2024-11-04 03:11:06.021026,2024-11-04 03:11:09.069656,[],OK,,1730689866.021026,1730689869.069656,1,0,1,10,0,0,0,0,0,0,0,1,1,1,0,1,1,"['2024-11-04 03:11:06,023 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-04 03:11:06,024 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 03:11:06,024 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 03:11:06,024 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 03:11:06,024 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 03:11:06,024 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 03:11:09,064 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 03:11:09,065 - httpx - [_client.py:1786] - INFO', '2024-11-04 03:11:09,066 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 03:11:09,066 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 03:11:09,067 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 03:11:09,067 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 03:11:09,067 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-04 03:11:06,085 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-04 03:11:06,087 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-04 03:11:09,042 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-04 03:11:09,065 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,3.0486299991607666
22,2019,d31470c8acb14314,75f6e5e71eb0fb10,llm_request,2024-11-04 03:11:06.085049,2024-11-04 03:11:09.041916,[],OK,,1730689866.085049,1730689869.041916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,2.956866979598999
