id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@httpx - [_client.py:1786] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@openai._base_client - [_base_client.py:446] - DEBUG,log@opentelemetry.sdk.trace.export - [__init__.py:116] - ERROR,log@urllib3.connectionpool - [connectionpool.py:243] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@httpcore.connection - [_trace.py:85] - DEBUG,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.metrics - [metrics.py:295] - INFO,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
90,321,577c7d8df37f7351,f24fb87badf810c9,retrieve,2024-11-04 14:37:48.534506,2024-11-04 14:37:49.935051,[],OK,,1730731068.534506,1730731069.935051,0,0,0,1,0,0,0,0,0,0,4,10,0,1,0,0,0,0,0,"['2024-11-04 14:37:49,638 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 14:37:49,733 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:37:49,735 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:37:49,735 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:37:49,831 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:37:49,831 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:37:49,832 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:37:49,832 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:37:49,834 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:37:49,835 - httpx - [_client.py:1786] - INFO', '2024-11-04 14:37:49,835 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:37:49,836 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:37:49,836 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:37:49,837 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:37:49,837 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:37:49,837 - httpcore.connection - [_trace.py:85] - DEBUG']",4.0,1005,1.4005448818206787
91,321,36d673353b8fead7,577c7d8df37f7351,embedding,2024-11-04 14:37:48.535243,2024-11-04 14:37:49.634167,[],OK,,1730731068.535243,1730731069.634167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],4.0,1005,1.098923921585083
92,321,783af47c319aa473,f24fb87badf810c9,reranking,2024-11-04 14:37:50.133625,2024-11-04 14:37:54.033656,[],OK,,1730731070.133625,1730731074.033656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],4.0,1005,3.9000308513641357
93,321,100e180fba818517,f24fb87badf810c9,llm,2024-11-04 14:37:54.137766,2024-11-04 14:37:56.021424,[],OK,,1730731074.137766,1730731076.021424,0,0,0,1,0,1,1,0,0,0,4,10,0,0,1,1,1,1,1,"['2024-11-04 14:37:54,235 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-04 14:37:54,332 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:37:54,332 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:37:54,332 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:37:54,334 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:37:54,334 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:37:54,334 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:37:54,334 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:37:54,335 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:37:54,335 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:37:56,016 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:37:56,017 - httpx - [_client.py:1786] - INFO', '2024-11-04 14:37:56,017 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:37:56,018 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:37:56,018 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:37:56,019 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:37:56,019 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-04 14:37:54,398 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-04 14:37:54,400 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-04 14:37:55,094 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-04 14:37:55,995 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-04 14:37:56,017 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,1.8836581707000732
94,321,bad3116b63b8a897,100e180fba818517,llm_request,2024-11-04 14:37:54.398056,2024-11-04 14:37:55.994936,[],OK,,1730731074.398056,1730731075.994936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,1.5968799591064453
95,321,066035f455edd821,bad3116b63b8a897,llm_scheduler,2024-11-04 22:37:54.420346,2024-11-04 22:37:54.442636,[],OK,,1730731074.420346,1730731074.4426358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],35.4,1005,0.022289752960205078
96,321,0fbd817e97ddd572,bad3116b63b8a897,llm_generate,2024-11-04 22:37:55.075852,2024-11-04 22:37:55.967876,[],OK,,1730731075.0758517,1730731075.9678762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],35.4,1005,0.8920245170593262
97,322,321b13406e23cf29,,query,2024-11-04 14:37:56.233662,2024-11-04 14:38:06.631963,[],OK,,1730731076.233662,1730731086.631963,1,0,1,2,1,1,1,0,0,1,8,20,0,4,1,1,1,1,1,"['2024-11-04 14:37:57,434 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 14:37:57,532 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:37:57,533 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:37:57,533 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:37:57,534 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:37:57,534 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:37:57,534 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:37:57,534 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:37:57,537 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:37:57,537 - httpx - [_client.py:1786] - INFO', '2024-11-04 14:37:57,537 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:37:57,539 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:37:57,631 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:37:57,632 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:37:57,632 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:37:57,632 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:37:57,738 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 14:37:57,832 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-04 14:38:02,434 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 14:38:02,435 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-04 14:38:02,436 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-04 14:38:02,732 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-04 14:38:02,734 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:38:02,735 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:38:02,735 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:38:02,932 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:38:02,932 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:38:02,932 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:38:02,932 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:38:02,933 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:38:02,933 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:38:06,472 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:38:06,472 - httpx - [_client.py:1786] - INFO', '2024-11-04 14:38:06,473 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:38:06,473 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:38:06,474 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:38:06,474 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:38:06,475 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-04 14:38:06,537 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 14:38:06,631 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-04 14:38:03,000 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-04 14:38:03,003 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-04 14:38:03,766 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-04 14:38:06,451 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-04 14:38:06,472 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,10.398301124572754
98,322,cc578c09bfe2654b,321b13406e23cf29,retrieve,2024-11-04 14:37:56.235175,2024-11-04 14:37:57.732033,[],OK,,1730731076.235175,1730731077.732033,0,0,0,1,0,0,0,0,0,0,4,10,0,1,0,0,0,0,0,"['2024-11-04 14:37:57,434 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 14:37:57,532 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:37:57,533 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:37:57,533 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:37:57,534 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:37:57,534 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:37:57,534 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:37:57,534 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:37:57,537 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:37:57,537 - httpx - [_client.py:1786] - INFO', '2024-11-04 14:37:57,537 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:37:57,539 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:37:57,631 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:37:57,632 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:37:57,632 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:37:57,632 - httpcore.connection - [_trace.py:85] - DEBUG']",3.0,1005,1.4968581199645996
99,322,854d39c5d2086065,cc578c09bfe2654b,embedding,2024-11-04 14:37:56.235960,2024-11-04 14:37:57.333145,[],OK,,1730731076.23596,1730731077.333145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],3.0,1005,1.0971848964691162
100,322,8ae5c7f1379f3093,321b13406e23cf29,reranking,2024-11-04 14:37:57.835225,2024-11-04 14:38:02.333739,[],OK,,1730731077.835225,1730731082.333739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],3.8,1005,4.49851393699646
101,322,e82eef917d93edd7,321b13406e23cf29,llm,2024-11-04 14:38:02.532603,2024-11-04 14:38:06.476844,[],OK,,1730731082.532603,1730731086.476844,0,0,0,1,0,1,1,0,0,0,4,10,0,0,1,1,1,1,1,"['2024-11-04 14:38:02,732 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-04 14:38:02,734 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:38:02,735 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:38:02,735 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:38:02,932 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:38:02,932 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:38:02,932 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:38:02,932 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:38:02,933 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:38:02,933 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:38:06,472 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:38:06,472 - httpx - [_client.py:1786] - INFO', '2024-11-04 14:38:06,473 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:38:06,473 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:38:06,474 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:38:06,474 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:38:06,475 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-04 14:38:03,000 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-04 14:38:03,003 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-04 14:38:03,766 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-04 14:38:06,451 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-04 14:38:06,472 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,3.9442410469055176
102,322,20ca35ab38553ac8,e82eef917d93edd7,llm_request,2024-11-04 14:38:03.000312,2024-11-04 14:38:06.451013,[],OK,,1730731083.000312,1730731086.451013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,3.4507009983062744
103,322,6786295a1420d0c9,20ca35ab38553ac8,llm_scheduler,2024-11-04 22:38:03.022986,2024-11-04 22:38:03.045659,[],OK,,1730731083.0229857,1730731083.0456593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],73.3,1005,0.022673606872558594
104,322,5f750565ae2f7e01,20ca35ab38553ac8,llm_generate,2024-11-04 22:38:03.747847,2024-11-04 22:38:06.425375,[],OK,,1730731083.747847,1730731086.4253757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],73.3,1005,2.6775286197662354
105,323,0ef86df9eef82598,,query,2024-11-04 14:38:06.738189,2024-11-04 14:38:14.532411,[],OK,,1730731086.738189,1730731094.532411,1,0,1,2,1,1,1,0,0,1,8,20,0,4,1,1,1,1,1,"['2024-11-04 14:38:08,032 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 14:38:08,036 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:38:08,132 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:38:08,132 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:38:08,133 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:38:08,133 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:38:08,133 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:38:08,133 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:38:08,136 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:38:08,136 - httpx - [_client.py:1786] - INFO', '2024-11-04 14:38:08,137 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:38:08,138 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:38:08,138 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:38:08,138 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:38:08,138 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:38:08,231 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:38:08,238 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 14:38:08,332 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-04 14:38:12,836 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 14:38:12,837 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-04 14:38:12,932 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-04 14:38:13,033 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-04 14:38:13,035 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:38:13,035 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:38:13,036 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:38:13,132 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:38:13,132 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:38:13,133 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:38:13,133 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:38:13,133 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:38:13,133 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:38:14,360 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:38:14,361 - httpx - [_client.py:1786] - INFO', '2024-11-04 14:38:14,361 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:38:14,362 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:38:14,362 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:38:14,363 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:38:14,363 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-04 14:38:14,438 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 14:38:14,532 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-04 14:38:13,196 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-04 14:38:13,198 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-04 14:38:13,891 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-04 14:38:14,339 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-04 14:38:14,361 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,7.794222116470337
106,323,0be1cf6fb429f89d,0ef86df9eef82598,retrieve,2024-11-04 14:38:06.739028,2024-11-04 14:38:08.233901,[],OK,,1730731086.739028,1730731088.233901,0,0,0,1,0,0,0,0,0,0,4,10,0,1,0,0,0,0,0,"['2024-11-04 14:38:08,032 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 14:38:08,036 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:38:08,132 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:38:08,132 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:38:08,133 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:38:08,133 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:38:08,133 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:38:08,133 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:38:08,136 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:38:08,136 - httpx - [_client.py:1786] - INFO', '2024-11-04 14:38:08,137 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:38:08,138 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:38:08,138 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:38:08,138 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:38:08,138 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:38:08,231 - httpcore.connection - [_trace.py:85] - DEBUG']",1.6,1005,1.494873046875
107,323,b26981fb44e51634,0be1cf6fb429f89d,embedding,2024-11-04 14:38:06.739744,2024-11-04 14:38:07.836812,[],OK,,1730731086.739744,1730731087.836812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],1.6,1005,1.0970680713653564
108,323,a8a12ea4f9190ad8,0ef86df9eef82598,reranking,2024-11-04 14:38:08.335197,2024-11-04 14:38:12.735354,[],OK,,1730731088.335197,1730731092.735354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],4.0,1005,4.4001569747924805
109,323,a1876f6fbb308a3c,0ef86df9eef82598,llm,2024-11-04 14:38:12.933081,2024-11-04 14:38:14.432215,[],OK,,1730731092.933081,1730731094.432215,0,0,0,1,0,1,1,0,0,0,4,10,0,0,1,1,1,1,1,"['2024-11-04 14:38:13,033 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-04 14:38:13,035 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:38:13,035 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:38:13,036 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:38:13,132 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:38:13,132 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:38:13,133 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:38:13,133 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:38:13,133 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:38:13,133 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:38:14,360 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:38:14,361 - httpx - [_client.py:1786] - INFO', '2024-11-04 14:38:14,361 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:38:14,362 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:38:14,362 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:38:14,363 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:38:14,363 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-04 14:38:13,196 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-04 14:38:13,198 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-04 14:38:13,891 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-04 14:38:14,339 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-04 14:38:14,361 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,1.4991340637207031
110,323,043d2c473b56735e,a1876f6fbb308a3c,llm_request,2024-11-04 14:38:13.196208,2024-11-04 14:38:14.338417,[],OK,,1730731093.196208,1730731094.338417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,1.1422090530395508
111,323,ba4bfc7a3e50659f,043d2c473b56735e,llm_scheduler,2024-11-04 22:38:13.218073,2024-11-04 22:38:13.239939,[],OK,,1730731093.2180734,1730731093.2399392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],26.2,1005,0.0218658447265625
112,323,edb85a6253d87cb8,043d2c473b56735e,llm_generate,2024-11-04 22:38:13.872732,2024-11-04 22:38:14.311009,[],OK,,1730731093.872732,1730731094.311009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],26.2,1005,0.438277006149292
