id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@openai._base_client - [_base_client.py:446] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@httpx - [_client.py:1786] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@httpcore.connection - [_trace.py:85] - DEBUG,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
11,4660,c12d89f62cb00c9c,1e9a9b9eb30395b6,embedding,2024-11-06 07:20:23.768316,2024-11-06 07:20:23.820190,[],OK,,1730877623.768316,1730877623.82019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],37.0,1005,0.05187392234802246
12,4660,6dc8439eef023f45,223a8166096c4c0b,reranking,2024-11-06 07:20:23.864092,2024-11-06 07:20:24.243469,[],OK,,1730877623.864092,1730877624.243469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],37.0,1005,0.3793768882751465
13,4660,4c9b8d7fbc4d0074,223a8166096c4c0b,llm,2024-11-06 07:20:24.253994,2024-11-06 07:20:25.041269,[],OK,,1730877624.253994,1730877625.041269,0,1,0,1,0,0,1,10,0,0,0,0,0,1,1,1,1,"['2024-11-06 07:20:24,257 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-06 07:20:24,258 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:20:24,258 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:20:24,258 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:20:24,259 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:20:24,259 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:20:25,035 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:20:25,036 - httpx - [_client.py:1786] - INFO', '2024-11-06 07:20:25,037 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:20:25,037 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:20:25,038 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:20:25,038 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:20:25,038 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-06 07:20:24,320 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 07:20:24,322 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-06 07:20:25,012 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-06 07:20:25,036 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,0.7872750759124756
14,4660,41a93f90dc821527,4c9b8d7fbc4d0074,llm_request,2024-11-06 07:20:24.320246,2024-11-06 07:20:25.011963,[],OK,,1730877624.320246,1730877625.011963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,0.6917169094085693
15,4660,ec1d914fd9b61990,41a93f90dc821527,llm_scheduler,2024-11-06 15:20:24.337183,2024-11-06 15:20:24.354120,[],OK,,1730877624.3371828,1730877624.3541198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],72.3,1005,0.0169370174407959
16,4660,03fced9462441c18,41a93f90dc821527,llm_generate,2024-11-06 15:20:24.635876,2024-11-06 15:20:24.979772,[],OK,,1730877624.6358757,1730877624.979772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],72.3,1005,0.34389638900756836
17,4661,8d9c1e0abd36e12e,,query,2024-11-06 07:20:25.063375,2024-11-06 07:20:26.847884,[],OK,,1730877625.063375,1730877626.847884,4,1,1,2,1,4,1,20,1,0,1,0,0,1,1,1,1,"['2024-11-06 07:20:25,120 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 07:20:25,125 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:20:25,126 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:20:25,126 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:20:25,127 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:20:25,127 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:20:25,127 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:20:25,128 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:20:25,130 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:20:25,130 - httpx - [_client.py:1786] - INFO', '2024-11-06 07:20:25,130 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:20:25,133 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:20:25,133 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:20:25,133 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:20:25,134 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:20:25,134 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:20:25,150 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 07:20:25,152 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-06 07:20:25,552 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 07:20:25,552 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-06 07:20:25,553 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-06 07:20:25,556 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-06 07:20:25,557 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:20:25,557 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:20:25,557 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:20:25,557 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:20:25,557 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:20:26,835 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:20:26,836 - httpx - [_client.py:1786] - INFO', '2024-11-06 07:20:26,836 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:20:26,837 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:20:26,837 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:20:26,837 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:20:26,838 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-06 07:20:26,846 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 07:20:26,847 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-06 07:20:25,612 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 07:20:25,615 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-06 07:20:26,812 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-06 07:20:26,836 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,1.7845089435577393
18,4661,2a723a0a4044312e,8d9c1e0abd36e12e,retrieve,2024-11-06 07:20:25.064305,2024-11-06 07:20:25.141334,[],OK,,1730877625.064305,1730877625.141334,1,0,0,1,0,4,0,10,0,0,0,0,0,0,0,0,0,"['2024-11-06 07:20:25,120 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 07:20:25,125 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:20:25,126 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:20:25,126 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:20:25,127 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:20:25,127 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:20:25,127 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:20:25,128 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:20:25,130 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:20:25,130 - httpx - [_client.py:1786] - INFO', '2024-11-06 07:20:25,130 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:20:25,133 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:20:25,133 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:20:25,133 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:20:25,134 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:20:25,134 - httpcore.connection - [_trace.py:85] - DEBUG']",37.0,1005,0.07702898979187012
19,4661,bddfa7209d95545b,2a723a0a4044312e,embedding,2024-11-06 07:20:25.065203,2024-11-06 07:20:25.115005,[],OK,,1730877625.065203,1730877625.115005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],37.0,1005,0.04980206489562988
20,4661,9f4fa8369c2a9734,8d9c1e0abd36e12e,reranking,2024-11-06 07:20:25.162666,2024-11-06 07:20:25.547584,[],OK,,1730877625.162666,1730877625.547584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],37.0,1005,0.3849179744720459
21,4661,05fecd9775d2f4a7,8d9c1e0abd36e12e,llm,2024-11-06 07:20:25.553669,2024-11-06 07:20:26.840374,[],OK,,1730877625.553669,1730877626.840374,0,1,0,1,0,0,1,10,0,0,0,0,0,1,1,1,1,"['2024-11-06 07:20:25,556 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-06 07:20:25,557 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:20:25,557 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:20:25,557 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:20:25,557 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:20:25,557 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:20:26,835 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:20:26,836 - httpx - [_client.py:1786] - INFO', '2024-11-06 07:20:26,836 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:20:26,837 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:20:26,837 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:20:26,837 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:20:26,838 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-06 07:20:25,612 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 07:20:25,615 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-06 07:20:26,812 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-06 07:20:26,836 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,1.2867050170898438
22,4661,673617d94d7bd307,05fecd9775d2f4a7,llm_request,2024-11-06 07:20:25.612755,2024-11-06 07:20:26.812032,[],OK,,1730877625.612755,1730877626.812032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,1.1992769241333008
23,4661,6a8a1ae762d9461c,673617d94d7bd307,llm_scheduler,2024-11-06 15:20:25.629606,2024-11-06 15:20:25.646456,[],OK,,1730877625.6296055,1730877625.6464565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],72.3,1005,0.016850948333740234
