id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@httpcore.connection - [_trace.py:85] - DEBUG,log@openai._base_client - [_base_client.py:446] - DEBUG,log@httpx - [_client.py:1786] - INFO,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
11,527,070863cd67fa284c,03569f14e805a3a3,embedding,2024-10-31 00:01:02.086561,2024-10-31 00:01:02.140744,[],OK,,1730332862.086561,1730332862.140744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],34.8,1005,0.054183006286621094
12,527,112dbd51d31480f1,71e1e240a3ffbcb7,reranking,2024-10-31 00:01:03.185216,2024-10-31 00:01:04.601915,[],OK,,1730332863.185216,1730332864.601915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],56.9,210,1.416698932647705
13,527,7b2b7e72660496c5,71e1e240a3ffbcb7,llm,2024-10-31 00:01:04.609705,2024-10-31 00:01:05.595056,[],OK,,1730332864.609705,1730332865.595056,0,10,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,"['2024-10-31 00:01:04,615 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 00:01:04,617 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:01:04,617 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:01:04,617 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:01:04,617 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:01:04,617 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:01:05,592 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:01:05,592 - httpx - [_client.py:1786] - INFO', '2024-10-31 00:01:05,592 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:01:05,593 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:01:05,594 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:01:05,594 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:01:05,594 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 00:01:04,677 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 00:01:04,680 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 00:01:05,570 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 00:01:05,593 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,0.9853510856628418
14,527,98e16bc0338589c7,7b2b7e72660496c5,llm_request,2024-10-31 00:01:04.677697,2024-10-31 00:01:05.569880,[],OK,,1730332864.677697,1730332865.56988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,0.8921830654144287
15,527,3d123450f6f0c36c,98e16bc0338589c7,llm_scheduler,2024-10-31 08:01:04.698636,2024-10-31 08:01:04.719575,[],OK,,1730332864.698636,1730332864.7195752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],21.2,1005,0.020939111709594727
16,527,edd5df0e096537c7,98e16bc0338589c7,llm_generate,2024-10-31 08:01:05.195395,2024-10-31 08:01:05.540642,[],OK,,1730332865.1953948,1730332865.5406425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],21.2,1005,0.345247745513916
17,528,a5131da3dab83e94,,query,2024-10-31 00:01:05.613806,2024-10-31 00:01:09.128856,[],OK,,1730332865.613806,1730332869.128856,1,20,0,1,4,1,1,4,1,2,0,1,1,1,1,1,1,"['2024-10-31 00:01:05,672 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 00:01:05,676 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:01:05,678 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:01:05,678 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:01:05,679 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:01:05,679 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:01:05,679 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:01:05,679 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:01:05,681 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:01:05,682 - httpx - [_client.py:1786] - INFO', '2024-10-31 00:01:05,682 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:01:05,683 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:01:05,684 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:01:05,684 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:01:05,684 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:01:05,684 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:01:06,700 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 00:01:06,704 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-10-31 00:01:08,127 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 00:01:08,129 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-10-31 00:01:08,129 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-10-31 00:01:08,134 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 00:01:08,136 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:01:08,136 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:01:08,136 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:01:08,136 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:01:08,136 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:01:09,115 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:01:09,116 - httpx - [_client.py:1786] - INFO', '2024-10-31 00:01:09,117 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:01:09,117 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:01:09,117 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:01:09,118 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:01:09,118 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 00:01:09,127 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 00:01:09,128 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-10-31 00:01:08,195 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 00:01:08,197 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 00:01:08,729 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-31 00:01:09,093 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 00:01:09,116 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,3.515049934387207
18,528,75d2ce8db2bd2b67,a5131da3dab83e94,retrieve,2024-10-31 00:01:05.614666,2024-10-31 00:01:06.691092,[],OK,,1730332865.614666,1730332866.691092,0,10,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,"['2024-10-31 00:01:05,672 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 00:01:05,676 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:01:05,678 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:01:05,678 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:01:05,679 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:01:05,679 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:01:05,679 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:01:05,679 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:01:05,681 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:01:05,682 - httpx - [_client.py:1786] - INFO', '2024-10-31 00:01:05,682 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:01:05,683 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:01:05,684 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:01:05,684 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:01:05,684 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:01:05,684 - httpcore.connection - [_trace.py:85] - DEBUG']",56.9,210,1.0764260292053223
19,528,0e71740b32325e4b,75d2ce8db2bd2b67,embedding,2024-10-31 00:01:05.615465,2024-10-31 00:01:05.666913,[],OK,,1730332865.615465,1730332865.666913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],56.9,1005,0.05144810676574707
20,528,143fbbf598f9d7d4,a5131da3dab83e94,reranking,2024-10-31 00:01:06.709309,2024-10-31 00:01:08.121203,[],OK,,1730332866.709309,1730332868.121203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],56.9,210,1.4118938446044922
