trace_rowid,query>duration,retrieve>duration,embedding>duration,reranking>duration,llm>duration,llm_request>duration,llm_scheduler>duration,llm_generate>duration,trace@query@llm_token_count_completion,trace@query@llm_token_count_prompt,trace@query@llm_token_count_total,trace@retrieve@retrieve_num,trace@embedding@embedding_model_name,trace@embedding@embedding_vector,trace@reranking@rerank_model_name,trace@reranking@top_k,trace@llm_request@llm_model_name,trace@llm_request@parameters_best_of,trace@llm_request@parameters_max_tokens,trace@llm_request@parameters_n,trace@llm_request@parameters_temperature,trace@llm_request@parameters_top_p,log@rag@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@rag@openai._base_client - [_base_client.py:1585] - DEBUG,log@rag@httpcore.connection - [_trace.py:85] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@rag@openai._base_client - [_base_client.py:446] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@rag@httpcore.http11 - [_trace.py:85] - DEBUG,log@rag@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@rag@httpx - [_client.py:1786] - INFO,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,metric@qdrant@cpu_usage_percent,metric@qdrant@mem_rss,metric@qdrant@mem_vms,metric@qdrant@mem_memory_percent,metric@qdrant@disk_read_bytes,metric@qdrant@disk_write_bytes,metric@qdrant@disk_read_count,metric@qdrant@disk_write_count,metric@rag@cpu_usage_percent,metric@rag@mem_rss,metric@rag@mem_vms,metric@rag@mem_memory_percent,metric@rag@disk_read_bytes,metric@rag@disk_write_bytes,metric@rag@disk_read_count,metric@rag@disk_write_count,metric@rag@gpu_3_gpu_utilization_percent,metric@rag@gpu_3_gpu_memory_used_MB,metric@rag@gpu_3_gpu_memory_total_MB,metric@rag@gpu_3_gpu_memory_process_used_MB,metric@rag@gpu_3_gpu_temperature_C,metric@rag@gpu_3_gpu_power_W,metric@rag@gpu_3_gpu_fan_speed_percent,metric@rag@gpu_3_gpu_sm_activity_percent,metric@rag@gpu_4_gpu_utilization_percent,metric@rag@gpu_4_gpu_memory_used_MB,metric@rag@gpu_4_gpu_memory_total_MB,metric@rag@gpu_4_gpu_memory_process_used_MB,metric@rag@gpu_4_gpu_temperature_C,metric@rag@gpu_4_gpu_power_W,metric@rag@gpu_4_gpu_fan_speed_percent,metric@rag@gpu_4_gpu_sm_activity_percent,metric@rag@gpu_3_gpu_graph_clock,metric@rag@gpu_4_gpu_graph_clock,metric@vllm@cpu_usage_percent,metric@vllm@mem_rss,metric@vllm@mem_vms,metric@vllm@mem_memory_percent,metric@vllm@disk_read_bytes,metric@vllm@disk_write_bytes,metric@vllm@disk_read_count,metric@vllm@disk_write_count,metric@vllm@gpu_5_gpu_utilization_percent,metric@vllm@gpu_5_gpu_memory_used_MB,metric@vllm@gpu_5_gpu_memory_total_MB,metric@vllm@gpu_5_gpu_memory_process_used_MB,metric@vllm@gpu_5_gpu_temperature_C,metric@vllm@gpu_5_gpu_power_W,metric@vllm@gpu_5_gpu_fan_speed_percent,metric@vllm@gpu_5_gpu_sm_activity_percent,metric@vllm@gpu_5_gpu_graph_clock,quality@record@quality_kb,quality@record@quality_prompt,quality@answer_correctness,trace@query@input_value_sum,trace@query@output_value_sum,trace@retrieve@documents_contents_sum,trace@retrieve@documents_scores_top3mean,trace@reranking@output_documents_contents_sum,trace@reranking@output_documents_scores_top3mean
997,6.41580605506897,1.0775799751281738,0.0502328872680664,0.3800339698791504,0.9201910495758056,0.8273789882659912,0.0205614566802978,0.2847421169281006,5.0,2327.0,2332.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,0,1,8,1,2,1,1,0,1,1,20,4,2,1,1,1,1,1,0.0,29900910592.0,134785609728.0,28.4,2179693785088.0,3715669214208.0,41702075.0,151891739.0,12.2,1807405056.0,47465267200.0,1.3409480875943498,0.0,1581056.0,20177.0,1709.0,0.0,2299.1875,46068.0,1626.0,37.0,62.431,,0.0,0.0,3617.1875,46068.0,2944.0,38.0,74.969,,0.0,1005.0,1005.0,19.8,5871734784.0,68480028672.0,4.356351390811879,327680.0,1662693376.0,18295.0,6494517.0,47.0,41181.1875,46068.0,40500.0,41.0,122.208,,47.0,1005.0,0,0,1.0,6,2,4800,0.6395011066666666,1005,0.6827405790487925
998,6.443416833877564,1.063628911972046,0.0384061336517334,0.3617141246795654,0.9956979751586914,0.8962271213531494,0.0205285549163818,0.3499960899353027,5.0,2327.0,2332.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,0,1,8,1,2,1,1,0,1,1,20,4,2,1,1,1,1,1,0.0,32038825984.0,134785609728.0,29.950000000000003,2179693785088.0,3715675024384.0,41702075.0,151892126.0,3.3,1807405056.0,47465267200.0,1.3409480875943498,0.0,1662976.0,20186.5,1788.5,0.0,2299.1875,46068.0,1626.0,37.0,62.875,,0.0,2.0,3617.1875,46068.0,2944.0,38.5,70.5035,,2.0,1005.0,1005.0,11.2,5871734784.0,68480028672.0,4.356351390811879,327680.0,1663797248.0,18298.5,6498838.0,0.0,41181.1875,46068.0,40500.0,40.0,64.887,,0.0,1005.0,0,0,1.0,6,2,4800,0.6395011066666666,1005,0.6827405790487925
1000,6.490877151489258,1.080191135406494,0.0505900382995605,0.3801450729370117,0.9891340732574464,0.8944830894470215,0.0204951763153076,0.3480594158172607,5.0,2327.0,2332.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,0,1,8,1,2,1,1,0,1,1,20,4,2,1,1,1,1,1,0.0,30071140352.0,134785609728.0,28.5,2179693785088.0,3715685377024.0,41702075.0,151892771.0,12.4,1807929344.0,47465267200.0,1.341337066804414,0.0,1884160.0,20213.0,2015.0,0.0,2299.1875,46068.0,1626.0,37.0,62.344,,0.0,0.0,3617.1875,46068.0,2944.0,37.0,62.703,,0.0,1005.0,1005.0,21.2,5871734784.0,68480028672.0,4.356351390811879,327680.0,1668784128.0,18316.0,6518176.0,0.0,41181.1875,46068.0,40500.0,40.0,66.104,,0.0,1005.0,0,0,1.0,6,2,4800,0.6395011066666666,1005,0.6827405790487925
1001,6.481821060180664,1.0723071098327637,0.0495500564575195,0.3810648918151855,0.9888758659362792,0.8959190845489502,0.0201766490936279,0.3486473560333252,5.0,2327.0,2332.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,0,1,8,1,2,1,1,0,1,1,20,4,2,1,1,1,1,1,0.0,30065655808.0,134785609728.0,28.5,2179693785088.0,3715688698880.0,41702075.0,151892921.0,11.8,1808453632.0,47465267200.0,1.341726046014478,0.0,1982464.0,20223.0,2099.0,0.0,2299.1875,46068.0,1626.0,37.0,62.343,,0.0,0.0,3617.1875,46068.0,2944.0,38.0,75.024,,0.0,1005.0,1005.0,19.8,5871734784.0,68480028672.0,4.356351390811879,327680.0,1670291456.0,18323.0,6524006.0,36.0,41181.1875,46068.0,40500.0,42.0,130.194,,36.0,1005.0,0,0,1.0,6,2,4800,0.6395011066666666,1005,0.6827405790487925
1002,6.496685981750488,1.0789680480957031,0.0495998859405517,0.3850100040435791,0.9922680854797364,0.8986630439758301,0.0200550556182861,0.3520529270172119,5.0,2327.0,2332.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,0,1,8,1,2,1,1,0,1,1,20,4,2,1,1,1,1,1,0.0,30077988864.0,134785609728.0,28.5,2179693785088.0,3715694140416.0,41702075.0,151893224.5,4.3,1808453632.0,47465267200.0,1.341726046014478,0.0,2068480.0,20234.5,2195.5,0.0,2299.1875,46068.0,1626.0,37.0,62.3945,,0.0,0.0,3617.1875,46068.0,2944.0,37.0,62.581500000000005,,0.0,1005.0,1005.0,11.0,5871734784.0,68480028672.0,4.356351390811879,327680.0,1671880704.0,18326.5,6530213.0,0.0,41181.1875,46068.0,40500.0,40.0,64.9845,,0.0,1005.0,0,0,1.0,6,2,4800,0.6395011066666666,1005,0.6827405790487925
1003,6.49291205406189,1.0771589279174805,0.0493841171264648,0.3860220909118652,0.9898159503936768,0.8950068950653076,0.0196273326873779,0.3489890098571777,5.0,2327.0,2332.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,0,1,8,1,2,1,1,0,1,1,20,4,2,1,1,1,1,1,0.0,30084657152.0,134785609728.0,28.5,2179693785088.0,3715698353152.0,41702075.0,151893473.0,12.2,1808977920.0,47465267200.0,1.342115025224542,0.0,2187264.0,20249.0,2323.0,0.0,2299.1875,46068.0,1626.0,37.0,62.406,,0.0,0.0,3617.1875,46068.0,2944.0,37.0,62.703,,0.0,1005.0,1005.0,21.2,5871734784.0,68480028672.0,4.356351390811879,327680.0,1674878976.0,18337.0,6541834.0,0.0,41181.1875,46068.0,40500.0,40.0,65.02,,0.0,1005.0,0,0,1.0,6,2,4800,0.6395011066666666,1005,0.6827405790487925
1004,6.475574970245361,1.078521966934204,0.0490698814392089,0.3832728862762451,0.9747419357299804,0.8929109573364258,0.0166118144989013,0.3504984378814697,5.0,2327.0,2332.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,0,1,8,1,2,1,1,0,1,1,20,4,2,1,1,1,1,1,0.0,30081703936.0,134785609728.0,28.5,2179693785088.0,3715701097472.0,41702075.0,151893578.0,12.2,1808977920.0,47465267200.0,1.342115025224542,0.0,2289664.0,20261.0,2423.0,0.0,2299.1875,46068.0,1626.0,37.0,62.397,,0.0,0.0,3617.1875,46068.0,2944.0,38.0,62.621,,0.0,1005.0,1005.0,20.8,5871734784.0,68480028672.0,4.356351390811879,327680.0,1676840960.0,18344.0,6549440.0,0.0,41181.1875,46068.0,40500.0,40.0,66.925,,0.0,1005.0,0,0,1.0,6,2,4800,0.6395011066666666,1005,0.6827405790487925
1005,7.7287280559539795,1.0437040328979492,0.0203900337219238,0.3830640316009521,2.2619690895080566,2.162938117980957,0.02016282081604,1.6160991191864014,21.0,2327.0,2348.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,0,1,8,1,2,1,1,0,1,1,20,4,2,1,1,1,2,1,0.0,30067193856.0,134785609728.0,28.5,2179693785088.0,3715707370496.0,41702075.0,151893797.5,5.9,1808977920.0,47465267200.0,1.342115025224542,0.0,2390016.0,20272.0,2517.0,0.0,2299.1875,46068.0,1626.0,37.0,62.354,,0.0,0.0,3617.1875,46068.0,2944.0,38.0,80.7015,,0.0,1005.0,1005.0,23.200000000000003,5871734784.0,68480028672.0,4.356351390811879,327680.0,1680351232.0,18358.0,6563176.0,15.5,41181.1875,46068.0,40500.0,41.5,95.885,,15.5,1005.0,0,0,0.2659075191683887,6,14,4800,0.6395011066666666,1005,0.6827405790487925
1006,6.488007068634033,1.0767438411712646,0.0491940975189209,0.3808131217956543,0.9866509437561036,0.8915691375732422,0.0198972225189209,0.3462746143341064,5.0,2327.0,2332.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,0,1,8,1,2,1,1,0,1,1,20,4,2,1,1,1,0,1,0.0,30084661248.0,134785609728.0,28.5,2179693785088.0,3715713672192.0,41702075.0,151894026.0,12.4,1808977920.0,47465267200.0,1.342115025224542,0.0,2494464.0,20285.0,2629.0,0.0,2299.1875,46068.0,1626.0,37.0,62.418,,0.0,0.0,3617.1875,46068.0,2944.0,38.0,62.654,,0.0,1005.0,1005.0,20.8,5871734784.0,68480028672.0,4.356351390811879,327680.0,1684574208.0,18374.0,6579682.0,0.0,41181.1875,46068.0,40500.0,40.0,65.002,,0.0,1005.0,0,0,1.0,6,2,4800,0.6395011066666666,1005,0.6827405790487925
1007,6.48889422416687,1.0815701484680176,0.0513989925384521,0.380134105682373,0.9905569553375244,0.89603590965271,0.0199429988861084,0.349952220916748,5.0,2327.0,2332.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,0,1,8,1,2,1,1,0,1,1,20,4,2,1,1,1,1,1,0.0,30079356928.0,134785609728.0,28.5,2179693785088.0,3715716662272.0,41702075.0,151894178.0,12.6,1808977920.0,47465267200.0,1.342115025224542,0.0,2592768.0,20298.0,2729.0,0.0,2299.1875,46068.0,1626.0,37.0,62.398,,0.0,0.0,3617.1875,46068.0,2944.0,38.0,74.243,,0.0,1005.0,1005.0,21.2,5871734784.0,68480028672.0,4.356351390811879,327680.0,1686589440.0,18381.0,6587500.0,0.0,41181.1875,46068.0,40500.0,41.0,72.95,,0.0,1005.0,0,0,1.0,6,2,4800,0.6395011066666666,1005,0.6827405790487925
1008,6.485565900802612,1.078294038772583,0.0514330863952636,0.3795051574707031,0.989346981048584,0.8924589157104492,0.0193037986755371,0.347999095916748,5.0,2327.0,2332.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,0,1,8,1,2,1,1,0,1,1,20,4,2,1,1,1,1,1,0.0,30085644288.0,134785609728.0,28.5,2179693785088.0,3715720360960.0,41702075.0,151894297.0,11.8,1808977920.0,47465267200.0,1.342115025224542,0.0,2691072.0,20308.0,2813.0,0.0,2299.1875,46068.0,1626.0,37.0,62.424,,0.0,0.0,3617.1875,46068.0,2944.0,38.0,106.903,,0.0,1005.0,1005.0,14.2,5871734784.0,68480028672.0,4.356351390811879,327680.0,1687318528.0,18384.0,6590277.0,100.0,41181.1875,46068.0,40500.0,44.0,128.129,,92.0,1005.0,0,0,1.0,6,2,4800,0.6395011066666666,1005,0.6827405790487925
