id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@openai._base_client - [_base_client.py:446] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@httpx - [_client.py:1786] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@httpcore.connection - [_trace.py:85] - DEBUG,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
11,1622,4cf1807321f04eda,2208e0b8c103ea99,embedding,2024-11-05 01:21:28.187156,2024-11-05 01:21:28.234224,[],OK,,1730769688.187156,1730769688.234224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],24.6,600,0.047068119049072266
12,1622,2053f63d775b3e95,6df888a41a273b3c,reranking,2024-11-05 01:21:28.279000,2024-11-05 01:21:28.656544,[],OK,,1730769688.279,1730769688.656544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],24.6,1005,0.37754392623901367
13,1622,50359b704c2448bb,6df888a41a273b3c,llm,2024-11-05 01:21:28.662821,2024-11-05 01:21:29.706196,[],OK,,1730769688.662821,1730769689.706196,0,1,0,1,0,0,1,10,0,0,0,0,0,1,1,1,1,"['2024-11-05 01:21:28,665 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-05 01:21:28,666 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:21:28,666 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:21:28,666 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:21:28,666 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:21:28,666 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:21:29,701 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:21:29,702 - httpx - [_client.py:1786] - INFO', '2024-11-05 01:21:29,702 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:21:29,703 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:21:29,703 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:21:29,704 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:21:29,704 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-05 01:21:28,719 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-05 01:21:28,722 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-05 01:21:29,680 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-05 01:21:29,702 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,1.043375015258789
14,1622,23866906b27678bd,50359b704c2448bb,llm_request,2024-11-05 01:21:28.719464,2024-11-05 01:21:29.679560,[],OK,,1730769688.719464,1730769689.67956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,0.9600958824157715
15,1622,9c5bb7dda3e5afcf,23866906b27678bd,llm_scheduler,2024-11-05 09:21:28.743169,2024-11-05 09:21:28.766875,[],OK,,1730769688.743169,1730769688.7668746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],62.1,1005,0.023705482482910156
16,1622,f7bea1ce5bf2d9a0,23866906b27678bd,llm_generate,2024-11-05 09:21:29.529251,2024-11-05 09:21:29.652027,[],OK,,1730769689.5292509,1730769689.652027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],71.9,1005,0.12277603149414062
17,1623,79cb7356a962ed72,,query,2024-11-05 01:21:29.723777,2024-11-05 01:21:31.157791,[],OK,,1730769689.723777,1730769691.157791,4,1,1,2,1,4,1,20,1,0,1,0,0,1,1,1,1,"['2024-11-05 01:21:29,779 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-05 01:21:29,783 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 01:21:29,784 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 01:21:29,785 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:21:29,785 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:21:29,785 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:21:29,786 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:21:29,786 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:21:29,788 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:21:29,788 - httpx - [_client.py:1786] - INFO', '2024-11-05 01:21:29,789 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:21:29,790 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:21:29,790 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:21:29,791 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:21:29,791 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 01:21:29,791 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 01:21:29,806 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-05 01:21:29,808 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-05 01:21:30,193 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-05 01:21:30,193 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-05 01:21:30,194 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-05 01:21:30,196 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-05 01:21:30,197 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:21:30,198 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:21:30,198 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:21:30,198 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:21:30,198 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:21:31,146 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:21:31,146 - httpx - [_client.py:1786] - INFO', '2024-11-05 01:21:31,147 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:21:31,147 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:21:31,148 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:21:31,148 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:21:31,149 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-05 01:21:31,156 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-05 01:21:31,157 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-05 01:21:30,259 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-05 01:21:30,261 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-05 01:21:31,125 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-05 01:21:31,146 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,1.434013843536377
18,1623,49d89fbd1185e0cf,79cb7356a962ed72,retrieve,2024-11-05 01:21:29.724501,2024-11-05 01:21:29.798736,[],OK,,1730769689.724501,1730769689.798736,1,0,0,1,0,4,0,10,0,0,0,0,0,0,0,0,0,"['2024-11-05 01:21:29,779 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-05 01:21:29,783 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 01:21:29,784 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 01:21:29,785 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:21:29,785 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:21:29,785 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:21:29,786 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:21:29,786 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:21:29,788 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:21:29,788 - httpx - [_client.py:1786] - INFO', '2024-11-05 01:21:29,789 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:21:29,790 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:21:29,790 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:21:29,791 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:21:29,791 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 01:21:29,791 - httpcore.connection - [_trace.py:85] - DEBUG']",35.8,1005,0.07423520088195801
19,1623,73a8446fd3159de4,49d89fbd1185e0cf,embedding,2024-11-05 01:21:29.725205,2024-11-05 01:21:29.772300,[],OK,,1730769689.725205,1730769689.7723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],35.8,600,0.04709506034851074
20,1623,07082bd2fe9e9818,79cb7356a962ed72,reranking,2024-11-05 01:21:29.812359,2024-11-05 01:21:30.190310,[],OK,,1730769689.812359,1730769690.19031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],35.8,1005,0.37795090675354004
