id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@httpcore.connection - [_trace.py:85] - DEBUG,log@openai._base_client - [_base_client.py:446] - DEBUG,log@httpx - [_client.py:1786] - INFO,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
11,284,8f3be8c29c472828,f21d00d55ba1f157,embedding,2024-10-30 15:00:17.361525,2024-10-30 15:00:17.408864,[],OK,,1730300417.361525,1730300417.408864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],5.4,1005.0,0.04733896255493164
12,284,1a1901245a8e53fc,2a8b3e8e1f5c8a62,reranking,2024-10-30 15:00:18.446620,2024-10-30 15:00:18.826719,[],OK,,1730300418.44662,1730300418.826719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],5.4,1005.0,0.3800990581512451
13,284,3ea028ab5e63326a,2a8b3e8e1f5c8a62,llm,2024-10-30 15:00:18.832745,2024-10-30 15:00:24.837251,[],OK,,1730300418.832745,1730300424.837251,0,10,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,"['2024-10-30 15:00:18,835 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-30 15:00:18,836 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:18,836 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:18,836 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:18,836 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:18,836 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:24,832 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:24,833 - httpx - [_client.py:1786] - INFO', '2024-10-30 15:00:24,833 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:24,834 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:24,834 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:24,835 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:24,835 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-30 15:00:19,836 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-30 15:00:19,933 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-30 15:00:21,238 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-30 15:00:24,533 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-30 15:00:24,833 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0.0,6.00450587272644
14,284,0f8b4ec866ae31bd,3ea028ab5e63326a,llm_request,2024-10-30 15:00:19.836377,2024-10-30 15:00:24.533249,[],OK,,1730300419.836377,1730300424.533249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0.0,4.696871995925903
15,284,75367c449af9e720,0f8b4ec866ae31bd,llm_scheduler,2024-10-30 23:00:20.338535,2024-10-30 23:00:20.840693,[],OK,,1730300420.3385348,1730300420.8406923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],7.8,1005.0,0.50215744972229
16,284,e8b085ddefb79ef9,0f8b4ec866ae31bd,llm_generate,2024-10-30 23:00:21.033774,2024-10-30 23:00:24.039168,[],OK,,1730300421.033774,1730300424.0391684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],7.8,1005.0,3.005394458770752
17,285,3352ebf51a70767e,,query,2024-10-30 15:00:24.855630,2024-10-30 15:00:32.845198,[],OK,,1730300424.85563,1730300432.845198,1,20,0,1,4,1,1,4,1,2,1,1,1,1,1,1,1,"['2024-10-30 15:00:24,915 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 15:00:24,919 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 15:00:24,920 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 15:00:24,920 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:24,921 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:24,921 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:24,921 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:24,922 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:24,923 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:24,924 - httpx - [_client.py:1786] - INFO', '2024-10-30 15:00:24,924 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:24,926 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:24,926 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:24,926 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:24,927 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 15:00:24,927 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 15:00:25,941 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 15:00:25,944 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-10-30 15:00:26,324 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 15:00:26,325 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-10-30 15:00:26,325 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-10-30 15:00:26,328 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-30 15:00:26,329 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:26,329 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:26,329 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:26,329 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:26,329 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:32,738 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:32,739 - httpx - [_client.py:1786] - INFO', '2024-10-30 15:00:32,739 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:32,834 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:32,834 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:32,835 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:32,835 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-30 15:00:32,840 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-10-30 15:00:32,844 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 15:00:32,844 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-10-30 15:00:27,133 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-30 15:00:27,137 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-30 15:00:28,631 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-30 15:00:32,339 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-30 15:00:32,832 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0.0,7.989567995071411
18,285,596de74710c70e81,3352ebf51a70767e,retrieve,2024-10-30 15:00:24.856385,2024-10-30 15:00:25.933190,[],OK,,1730300424.856385,1730300425.93319,0,10,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,"['2024-10-30 15:00:24,915 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 15:00:24,919 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 15:00:24,920 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 15:00:24,920 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:24,921 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:24,921 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:24,921 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:24,922 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:24,923 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:24,924 - httpx - [_client.py:1786] - INFO', '2024-10-30 15:00:24,924 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:24,926 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:24,926 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:24,926 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 15:00:24,927 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 15:00:24,927 - httpcore.connection - [_trace.py:85] - DEBUG']",11.6,1005.0,1.0768051147460938
19,285,0d764207b3f07404,596de74710c70e81,embedding,2024-10-30 15:00:24.857105,2024-10-30 15:00:24.906250,[],OK,,1730300424.857105,1730300424.90625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],11.6,1005.0,0.04914498329162598
20,285,058a48b1dc879882,3352ebf51a70767e,reranking,2024-10-30 15:00:25.946827,2024-10-30 15:00:26.320461,[],OK,,1730300425.946827,1730300426.320461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],11.6,1005.0,0.37363409996032715
