id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@httpcore.connection - [_trace.py:85] - DEBUG,log@httpx - [_client.py:1786] - INFO,log@openai._base_client - [_base_client.py:446] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
11,1822,119c1978c69feb41,f16830bc196ed581,embedding,2024-11-05 04:28:34.296932,2024-11-05 04:28:34.311488,[],OK,,1730780914.296932,1730780914.311488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],22.2,810,0.014555931091308594
12,1822,34ab182d65701f8b,c1efff62f50fac36,reranking,2024-11-05 04:28:34.337638,2024-11-05 04:28:34.706942,[],OK,,1730780914.337638,1730780914.706942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],22.2,1005,0.36930418014526367
13,1822,a6478dd92fdda039,c1efff62f50fac36,llm,2024-11-05 04:28:34.714031,2024-11-05 04:28:35.828139,[],OK,,1730780914.714031,1730780915.828139,0,0,0,0,1,1,0,1,0,0,10,0,1,1,0,1,1,"['2024-11-05 04:28:34,718 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-05 04:28:34,724 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:34,725 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:34,725 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:34,725 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:34,725 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:35,824 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:35,825 - httpx - [_client.py:1786] - INFO', '2024-11-05 04:28:35,826 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:35,826 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:35,826 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:35,826 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:35,827 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-05 04:28:34,787 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-05 04:28:34,790 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-05 04:28:35,807 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-05 04:28:35,825 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,1.1141080856323242
14,1822,5352a4aedd5b343c,a6478dd92fdda039,llm_request,2024-11-05 04:28:34.787511,2024-11-05 04:28:35.806841,[],OK,,1730780914.787511,1730780915.806841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,1.0193297863006592
15,1822,1a6428efea61a505,5352a4aedd5b343c,llm_scheduler,2024-11-05 12:28:34.811198,2024-11-05 12:28:34.834886,[],OK,,1730780914.8111985,1730780914.8348858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],64.5,1005,0.023687362670898438
16,1822,cbbb06cb15f89e42,5352a4aedd5b343c,llm_generate,2024-11-05 12:28:35.594022,2024-11-05 12:28:35.793827,[],OK,,1730780915.5940218,1730780915.7938268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],64.5,1005,0.19980502128601074
17,1823,4528c5f1d58b3ba4,,query,2024-11-05 04:28:35.843168,2024-11-05 04:28:37.255540,[],OK,,1730780915.843168,1730780917.25554,1,1,4,4,2,1,0,1,0,1,20,1,1,1,0,1,1,"['2024-11-05 04:28:35,878 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-05 04:28:35,882 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 04:28:35,884 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 04:28:35,884 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:35,884 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:35,885 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:35,885 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:35,885 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:35,886 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:35,886 - httpx - [_client.py:1786] - INFO', '2024-11-05 04:28:35,887 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:35,887 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:35,888 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:35,888 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:35,888 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 04:28:35,888 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 04:28:35,899 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-05 04:28:35,901 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-05 04:28:36,271 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-05 04:28:36,271 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-05 04:28:36,272 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-05 04:28:36,274 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-05 04:28:36,275 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:36,276 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:36,276 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:36,276 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:36,276 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:37,243 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:37,243 - httpx - [_client.py:1786] - INFO', '2024-11-05 04:28:37,244 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:37,247 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:37,247 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:37,248 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:37,248 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-05 04:28:37,254 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-05 04:28:37,254 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-05 04:28:36,318 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-05 04:28:36,320 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-05 04:28:37,219 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-05 04:28:37,245 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,1.4123718738555908
18,1823,823da8cfcfe051b3,4528c5f1d58b3ba4,retrieve,2024-11-05 04:28:35.843977,2024-11-05 04:28:35.892866,[],OK,,1730780915.843977,1730780915.892866,0,0,1,4,1,0,0,0,0,0,10,0,0,0,0,0,0,"['2024-11-05 04:28:35,878 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-05 04:28:35,882 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 04:28:35,884 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 04:28:35,884 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:35,884 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:35,885 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:35,885 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:35,885 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:35,886 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:35,886 - httpx - [_client.py:1786] - INFO', '2024-11-05 04:28:35,887 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:35,887 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:35,888 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:35,888 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 04:28:35,888 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 04:28:35,888 - httpcore.connection - [_trace.py:85] - DEBUG']",38.6,1005,0.0488889217376709
19,1823,0005c76f9ec032ce,823da8cfcfe051b3,embedding,2024-11-05 04:28:35.844791,2024-11-05 04:28:35.874121,[],OK,,1730780915.844791,1730780915.874121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],38.6,810,0.029330015182495117
20,1823,c4eb759b5199f9ee,4528c5f1d58b3ba4,reranking,2024-11-05 04:28:35.903434,2024-11-05 04:28:36.266107,[],OK,,1730780915.903434,1730780916.266107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],38.6,1005,0.3626730442047119
