id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@openai._base_client - [_base_client.py:446] - DEBUG,log@httpx - [_client.py:1786] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@httpcore.connection - [_trace.py:85] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
11,1116,9d79e76e9afac519,324da4237122efe4,embedding,2024-11-04 17:00:49.046986,2024-11-04 17:00:49.067446,[],OK,,1730739649.046986,1730739649.067446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],9.6,1005,0.020459890365600586
12,1116,2c50060f04bec74c,1291151ef75b23ce,reranking,2024-11-04 17:00:49.096912,2024-11-04 17:00:49.463469,[],OK,,1730739649.096912,1730739649.463469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],9.6,1005,0.36655712127685547
13,1116,620ad20529496b0f,1291151ef75b23ce,llm,2024-11-04 17:00:49.470041,2024-11-04 17:00:53.137188,[],OK,,1730739649.470041,1730739653.137188,10,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,"['2024-11-04 17:00:49,472 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-04 17:00:49,473 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:00:49,473 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:00:49,473 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:00:49,473 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:00:49,474 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:00:53,040 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:00:53,041 - httpx - [_client.py:1786] - INFO', '2024-11-04 17:00:53,041 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:00:53,134 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:00:53,134 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:00:53,135 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:00:53,135 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-04 17:00:49,939 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-04 17:00:50,033 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-04 17:00:52,540 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-04 17:00:52,741 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-04 17:00:53,132 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,3.667146921157837
14,1116,2dcc09006af6485f,620ad20529496b0f,llm_request,2024-11-04 17:00:49.939809,2024-11-04 17:00:52.539266,[],OK,,1730739649.939809,1730739652.539266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,2.599457025527954
15,1116,15758d74caa5decd,2dcc09006af6485f,llm_scheduler,2024-11-05 01:00:50.337500,2024-11-05 01:00:50.735191,[],OK,,1730739650.3374996,1730739650.7351906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],11.2,1005,0.397691011428833
16,1116,d2b4fc6e6de4f915,2dcc09006af6485f,llm_generate,2024-11-05 01:00:51.234790,2024-11-05 01:00:52.140569,[],OK,,1730739651.2347898,1730739652.1405694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],11.2,1005,0.9057796001434326
17,1117,d66d638116a372bf,,query,2024-11-04 17:00:53.157219,2024-11-04 17:00:57.644053,[],OK,,1730739653.157219,1730739657.644053,20,0,1,2,1,1,1,4,1,1,4,0,0,1,1,1,1,"['2024-11-04 17:00:53,214 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 17:00:53,219 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 17:00:53,220 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 17:00:53,221 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:00:53,221 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:00:53,221 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:00:53,222 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:00:53,222 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:00:53,223 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:00:53,224 - httpx - [_client.py:1786] - INFO', '2024-11-04 17:00:53,224 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:00:53,225 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:00:53,225 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:00:53,226 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:00:53,226 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 17:00:53,226 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 17:00:53,239 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 17:00:53,242 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-04 17:00:53,624 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 17:00:53,624 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-04 17:00:53,625 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-04 17:00:53,627 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-04 17:00:53,628 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:00:53,629 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:00:53,629 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:00:53,629 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:00:53,629 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:00:57,541 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:00:57,542 - httpx - [_client.py:1786] - INFO', '2024-11-04 17:00:57,542 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:00:57,634 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:00:57,634 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:00:57,634 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:00:57,635 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-04 17:00:57,642 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 17:00:57,643 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-04 17:00:54,042 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-04 17:00:54,134 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-04 17:00:57,241 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-04 17:00:57,633 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,4.4868340492248535
18,1117,e0b253b8d6524b2e,d66d638116a372bf,retrieve,2024-11-04 17:00:53.157949,2024-11-04 17:00:53.232016,[],OK,,1730739653.157949,1730739653.232016,10,0,0,1,0,0,0,4,0,0,1,0,0,0,0,0,0,"['2024-11-04 17:00:53,214 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 17:00:53,219 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 17:00:53,220 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 17:00:53,221 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:00:53,221 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:00:53,221 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:00:53,222 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:00:53,222 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:00:53,223 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:00:53,224 - httpx - [_client.py:1786] - INFO', '2024-11-04 17:00:53,224 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:00:53,225 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:00:53,225 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:00:53,226 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:00:53,226 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 17:00:53,226 - httpcore.connection - [_trace.py:85] - DEBUG']",11.6,1005,0.0740671157836914
19,1117,b9a07d8200003600,e0b253b8d6524b2e,embedding,2024-11-04 17:00:53.158641,2024-11-04 17:00:53.206894,[],OK,,1730739653.158641,1730739653.206894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],11.6,1005,0.04825282096862793
20,1117,24a75c2d5b2076b1,d66d638116a372bf,reranking,2024-11-04 17:00:53.245440,2024-11-04 17:00:53.620068,[],OK,,1730739653.24544,1730739653.620068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],11.6,1005,0.37462806701660156
