id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@httpcore.connection - [_trace.py:85] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@openai._base_client - [_base_client.py:446] - DEBUG,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@httpx - [_client.py:1786] - INFO,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.metrics - [metrics.py:295] - INFO,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
11,4,89ede63d15d08a9a,fa7f4e5d6849af9d,embedding,2024-10-30 13:03:57.279008,2024-10-30 13:03:57.325700,[],OK,,1730293437.279008,1730293437.3257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],13.6,1005.0,0.0466921329498291
12,4,5fad8b340eca5612,3945a439ac072cb8,reranking,2024-10-30 13:03:58.370110,2024-10-30 13:03:58.751829,[],OK,,1730293438.37011,1730293438.751829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],24.2,1005.0,0.38171887397766113
13,4,6219ca34011e8e64,3945a439ac072cb8,llm,2024-10-30 13:03:58.757293,2024-10-30 13:03:59.691718,[],OK,,1730293438.757293,1730293439.691718,0,0,0,0,0,0,0,1,1,1,10,0,1,1,1,1,0,"['2024-10-30 13:03:58,760 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-30 13:03:58,761 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:03:58,762 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:03:58,762 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:03:58,762 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:03:58,762 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:03:59,686 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:03:59,687 - httpx - [_client.py:1786] - INFO', '2024-10-30 13:03:59,688 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:03:59,688 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:03:59,689 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:03:59,689 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:03:59,689 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-30 13:03:58,784 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-30 13:03:58,785 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-30 13:03:59,665 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-30 13:03:59,687 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0.0,0.9344251155853271
14,4,b490b6081dfc8352,6219ca34011e8e64,llm_request,2024-10-30 13:03:58.784475,2024-10-30 13:03:59.664196,[],OK,,1730293438.784475,1730293439.664196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0.0,0.87972092628479
15,4,d51499cd5ff147df,b490b6081dfc8352,llm_scheduler,2024-10-30 21:03:58.794994,2024-10-30 21:03:58.805513,[],OK,,1730293438.794994,1730293438.805513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],39.4,1005.0,0.010518789291381836
16,4,351b878c5207c834,b490b6081dfc8352,llm_generate,2024-10-30 21:03:59.292287,2024-10-30 21:03:59.635595,[],OK,,1730293439.292287,1730293439.635595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],39.4,1005.0,0.3433079719543457
17,5,a6642349804997c8,,query,2024-10-30 13:03:59.709794,2024-10-30 13:04:02.180339,[],OK,,1730293439.709794,1730293442.180339,4,0,1,1,4,1,0,1,1,2,20,1,1,1,1,1,1,"['2024-10-30 13:03:59,764 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 13:03:59,769 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:03:59,770 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:03:59,771 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:03:59,771 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:03:59,771 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:03:59,772 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:03:59,772 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:03:59,774 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:03:59,774 - httpx - [_client.py:1786] - INFO', '2024-10-30 13:03:59,774 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:03:59,777 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:03:59,777 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:03:59,777 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:03:59,777 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:03:59,778 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:04:00,794 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 13:04:00,797 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-10-30 13:04:01,191 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 13:04:01,192 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-10-30 13:04:01,192 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-10-30 13:04:01,195 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-30 13:04:01,196 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:01,196 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:01,196 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:01,196 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:01,196 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:02,168 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:02,169 - httpx - [_client.py:1786] - INFO', '2024-10-30 13:04:02,169 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:02,170 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:02,170 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:02,171 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:02,171 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-30 13:04:02,179 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 13:04:02,180 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-10-30 13:04:01,255 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-30 13:04:01,257 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-30 13:04:01,789 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-30 13:04:02,146 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-30 13:04:02,169 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0.0,2.4705450534820557
18,5,dab5f40ed49a9aa5,a6642349804997c8,retrieve,2024-10-30 13:03:59.710610,2024-10-30 13:04:00.785179,[],OK,,1730293439.71061,1730293440.785179,1,0,0,0,4,0,0,0,0,1,10,0,0,0,0,0,0,"['2024-10-30 13:03:59,764 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 13:03:59,769 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:03:59,770 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:03:59,771 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:03:59,771 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:03:59,771 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:03:59,772 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:03:59,772 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:03:59,774 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:03:59,774 - httpx - [_client.py:1786] - INFO', '2024-10-30 13:03:59,774 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:03:59,777 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:03:59,777 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:03:59,777 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:03:59,777 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:03:59,778 - httpcore.connection - [_trace.py:85] - DEBUG']",24.2,1005.0,1.0745689868927002
19,5,0fdbbf3cd14445fa,dab5f40ed49a9aa5,embedding,2024-10-30 13:03:59.711382,2024-10-30 13:03:59.759978,[],OK,,1730293439.711382,1730293439.759978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],24.2,1005.0,0.04859614372253418
20,5,bf9d9fbea0aaa1a5,a6642349804997c8,reranking,2024-10-30 13:04:00.806625,2024-10-30 13:04:01.187086,[],OK,,1730293440.806625,1730293441.187086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],24.2,1005.0,0.3804612159729004
