id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@httpx - [_client.py:1786] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@openai._base_client - [_base_client.py:446] - DEBUG,log@httpcore.connection - [_trace.py:85] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.metrics - [metrics.py:295] - INFO,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
11,194,e005c9a5819c15a4,3e7be2619e9bc526,embedding,2024-10-30 13:51:30.540020,2024-10-30 13:51:30.941657,[],OK,,1730296290.54002,1730296290.941657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],7.2,1005.0,0.40163707733154297
12,194,73917ac47e359236,5ea8821c24ec266d,reranking,2024-10-30 13:51:32.150664,2024-10-30 13:51:33.533898,[],OK,,1730296292.150664,1730296293.533898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],7.2,1005.0,1.3832340240478516
13,194,1d036c25efedfaef,5ea8821c24ec266d,llm,2024-10-30 13:51:33.545482,2024-10-30 13:51:34.609599,[],OK,,1730296293.545482,1730296294.609599,0,10,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,"['2024-10-30 13:51:33,636 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-30 13:51:33,638 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:51:33,638 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:51:33,639 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:51:33,639 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:51:33,639 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:51:34,604 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:51:34,605 - httpx - [_client.py:1786] - INFO', '2024-10-30 13:51:34,606 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:51:34,606 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:51:34,607 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:51:34,607 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:51:34,607 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-30 13:51:33,699 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-30 13:51:33,701 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-30 13:51:34,583 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-30 13:51:34,605 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0.0,1.064117193222046
14,194,3cee7eb021653fa6,1d036c25efedfaef,llm_request,2024-10-30 13:51:33.698924,2024-10-30 13:51:34.582292,[],OK,,1730296293.698924,1730296294.582292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0.0,0.8833680152893066
15,194,eabfa2b178449618,3cee7eb021653fa6,llm_scheduler,2024-10-30 21:51:33.719768,2024-10-30 21:51:33.740613,[],OK,,1730296293.7197683,1730296293.7406125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],21.8,1005.0,0.020844221115112305
16,194,8cf7ecbc2cf09539,3cee7eb021653fa6,llm_generate,2024-10-30 21:51:34.215189,2024-10-30 21:51:34.553441,[],OK,,1730296294.2151885,1730296294.5534406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],21.8,1005.0,0.33825206756591797
17,195,4a0ab17853747cf1,,query,2024-10-30 13:51:34.637357,2024-10-30 13:51:38.829957,[],OK,,1730296294.637357,1730296298.829957,0,20,2,1,0,1,1,1,4,1,1,4,1,1,1,1,1,"['2024-10-30 13:51:34,943 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 13:51:35,034 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:51:35,035 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:51:35,036 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:51:35,036 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:51:35,036 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:51:35,037 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:51:35,037 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:51:35,039 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:51:35,039 - httpx - [_client.py:1786] - INFO', '2024-10-30 13:51:35,039 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:51:35,040 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:51:35,041 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:51:35,041 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:51:35,041 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:51:35,041 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:51:36,143 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 13:51:36,146 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-10-30 13:51:37,742 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 13:51:37,743 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-10-30 13:51:37,744 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-10-30 13:51:37,836 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-30 13:51:37,837 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:51:37,838 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:51:37,838 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:51:37,838 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:51:37,839 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:51:38,818 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:51:38,819 - httpx - [_client.py:1786] - INFO', '2024-10-30 13:51:38,819 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:51:38,820 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:51:38,820 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:51:38,820 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:51:38,821 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-30 13:51:38,828 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 13:51:38,829 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-10-30 13:51:37,898 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-30 13:51:37,901 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-30 13:51:38,436 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-30 13:51:38,796 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-30 13:51:38,819 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0.0,4.1926000118255615
18,195,f54711fc56fa3b80,4a0ab17853747cf1,retrieve,2024-10-30 13:51:34.638103,2024-10-30 13:51:36.134281,[],OK,,1730296294.638103,1730296296.134281,0,10,1,0,0,0,0,0,4,0,0,1,0,0,0,0,0,"['2024-10-30 13:51:34,943 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 13:51:35,034 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:51:35,035 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:51:35,036 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:51:35,036 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:51:35,036 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:51:35,037 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:51:35,037 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:51:35,039 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:51:35,039 - httpx - [_client.py:1786] - INFO', '2024-10-30 13:51:35,039 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:51:35,040 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:51:35,041 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:51:35,041 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:51:35,041 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:51:35,041 - httpcore.connection - [_trace.py:85] - DEBUG']",7.2,1005.0,1.4961779117584229
19,195,9e0fbe8e956e12ff,f54711fc56fa3b80,embedding,2024-10-30 13:51:34.638810,2024-10-30 13:51:34.940480,[],OK,,1730296294.63881,1730296294.94048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],7.2,1005.0,0.3016700744628906
20,195,6fcffaaae17dd888,4a0ab17853747cf1,reranking,2024-10-30 13:51:36.234507,2024-10-30 13:51:37.733628,[],OK,,1730296296.234507,1730296297.733628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],6.4,1005.0,1.4991209506988525
