id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@httpx - [_client.py:1786] - INFO,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@httpcore.connection - [_trace.py:85] - DEBUG,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@openai._base_client - [_base_client.py:446] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
11,4762,f28864ba2ec152d8,f3de732a43576325,embedding,2024-11-06 07:27:45.863132,2024-11-06 07:27:45.913304,[],OK,,1730878065.863132,1730878065.913304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],13.0,1005,0.05017209053039551
12,4762,776d27891dacfd41,9b6790f3e9c448f6,reranking,2024-11-06 07:27:45.950606,2024-11-06 07:27:46.330505,[],OK,,1730878065.950606,1730878066.330505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],13.0,1005,0.3798987865447998
13,4762,e3f5221ecb7e90ad,9b6790f3e9c448f6,llm,2024-11-06 07:27:46.336523,2024-11-06 07:27:49.540997,[],OK,,1730878066.336523,1730878069.540997,0,1,0,0,1,0,1,0,0,10,0,0,1,1,1,0,1,"['2024-11-06 07:27:46,338 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-06 07:27:46,339 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:46,340 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:46,340 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:46,340 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:46,340 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:49,531 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:49,532 - httpx - [_client.py:1786] - INFO', '2024-11-06 07:27:49,532 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:49,537 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:49,537 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:49,538 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:49,538 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-06 07:27:46,406 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 07:27:46,408 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-06 07:27:49,510 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-06 07:27:49,532 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,3.2044739723205566
14,4762,6bb6204ee0db22d3,e3f5221ecb7e90ad,llm_request,2024-11-06 07:27:46.406071,2024-11-06 07:27:49.509758,[],OK,,1730878066.406071,1730878069.509758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,3.103687047958374
15,4762,61e4fc4eb0f9deed,6bb6204ee0db22d3,llm_scheduler,2024-11-06 15:27:46.428263,2024-11-06 15:27:46.450455,[],OK,,1730878066.428263,1730878066.4504552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],93.2,1005,0.02219223976135254
16,4762,43a4f3cfa3888126,6bb6204ee0db22d3,llm_generate,2024-11-06 15:27:47.133274,2024-11-06 15:27:49.482707,[],OK,,1730878067.1332743,1730878069.4827063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],93.2,1005,2.3494319915771484
17,4763,44bac51178632ce2,,query,2024-11-06 07:27:49.561117,2024-11-06 07:27:52.543402,[],OK,,1730878069.561117,1730878072.543402,1,2,4,4,1,1,1,0,1,20,1,0,1,1,1,1,1,"['2024-11-06 07:27:49,617 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 07:27:49,620 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:27:49,622 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:27:49,622 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:49,623 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:49,623 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:49,623 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:49,623 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:49,625 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:49,625 - httpx - [_client.py:1786] - INFO', '2024-11-06 07:27:49,626 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:49,627 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:49,627 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:49,627 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:49,628 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:27:49,628 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:27:49,641 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 07:27:49,643 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-06 07:27:50,032 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 07:27:50,033 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-06 07:27:50,033 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-06 07:27:50,037 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-06 07:27:50,038 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:50,038 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:50,038 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:50,038 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:50,038 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:52,531 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:52,532 - httpx - [_client.py:1786] - INFO', '2024-11-06 07:27:52,532 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:52,533 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:52,533 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:52,533 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:52,534 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-06 07:27:52,542 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 07:27:52,543 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-06 07:27:50,102 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 07:27:50,104 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-06 07:27:50,736 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-06 07:27:52,511 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-06 07:27:52,532 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,2.9822850227355957
18,4763,4248fa1ea1293317,44bac51178632ce2,retrieve,2024-11-06 07:27:49.561952,2024-11-06 07:27:49.634467,[],OK,,1730878069.561952,1730878069.634467,0,1,1,4,0,0,0,0,0,10,0,0,0,0,0,0,0,"['2024-11-06 07:27:49,617 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 07:27:49,620 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:27:49,622 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:27:49,622 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:49,623 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:49,623 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:49,623 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:49,623 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:49,625 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:49,625 - httpx - [_client.py:1786] - INFO', '2024-11-06 07:27:49,626 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:49,627 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:49,627 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:49,627 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:27:49,628 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:27:49,628 - httpcore.connection - [_trace.py:85] - DEBUG']",24.4,1005,0.07251477241516113
19,4763,0f23952a50c27194,4248fa1ea1293317,embedding,2024-11-06 07:27:49.562777,2024-11-06 07:27:49.611857,[],OK,,1730878069.562777,1730878069.611857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],24.4,1005,0.04907989501953125
20,4763,f718250cdf0c4f57,44bac51178632ce2,reranking,2024-11-06 07:27:49.646450,2024-11-06 07:27:50.027932,[],OK,,1730878069.64645,1730878070.027932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],24.4,1005,0.3814818859100342
