id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@openai._base_client - [_base_client.py:446] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@httpcore.connection - [_trace.py:85] - DEBUG,log@httpx - [_client.py:1786] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
11,500,f3f48f5cfdff416d,7223307e8dd6cf0c,embedding,2024-10-30 23:57:19.999863,2024-10-30 23:57:20.025910,[],OK,,1730332639.999863,1730332640.02591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],13.2,810,0.0260469913482666
12,500,78ce3690523f03d0,30c238f104782348,reranking,2024-10-30 23:57:21.067097,2024-10-30 23:57:21.444815,[],OK,,1730332641.067097,1730332641.444815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],13.2,1005,0.3777179718017578
13,500,1d9bb2021853ee2d,30c238f104782348,llm,2024-10-30 23:57:21.451280,2024-10-30 23:57:23.670298,[],OK,,1730332641.45128,1730332643.670298,0,0,1,0,1,0,0,10,0,1,0,0,1,1,1,1,1,"['2024-10-30 23:57:21,453 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-30 23:57:21,454 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:57:21,455 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:57:21,455 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:57:21,455 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:57:21,455 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:57:23,664 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:57:23,665 - httpx - [_client.py:1786] - INFO', '2024-10-30 23:57:23,666 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:57:23,667 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:57:23,667 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:57:23,668 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:57:23,668 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-30 23:57:21,514 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-30 23:57:21,517 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-30 23:57:22,362 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-30 23:57:23,642 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-30 23:57:23,665 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,2.21901798248291
14,500,b5481bf2702cebbe,1d9bb2021853ee2d,llm_request,2024-10-30 23:57:21.514560,2024-10-30 23:57:23.641916,[],OK,,1730332641.51456,1730332643.641916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,2.1273560523986816
15,500,3e7d0983a99a116c,b5481bf2702cebbe,llm_scheduler,2024-10-31 07:57:21.535420,2024-10-31 07:57:21.556281,[],OK,,1730332641.5354204,1730332641.5562806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],54.7,1005,0.02086019515991211
16,500,e7443917ee948ec4,b5481bf2702cebbe,llm_generate,2024-10-31 07:57:22.033202,2024-10-31 07:57:23.612665,[],OK,,1730332642.0332017,1730332643.6126654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],54.7,1005,1.5794637203216553
17,501,1f55c1a613c0093e,,query,2024-10-30 23:57:23.690555,2024-10-30 23:57:26.159644,[],OK,,1730332643.690555,1730332646.159644,1,4,1,1,1,0,0,20,4,2,1,1,1,0,1,1,1,"['2024-10-30 23:57:23,745 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 23:57:23,749 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 23:57:23,751 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 23:57:23,751 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:57:23,751 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:57:23,752 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:57:23,752 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:57:23,752 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:57:23,754 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:57:23,755 - httpx - [_client.py:1786] - INFO', '2024-10-30 23:57:23,755 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:57:23,756 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:57:23,756 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:57:23,757 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:57:23,757 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 23:57:23,757 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 23:57:24,772 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 23:57:24,775 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-10-30 23:57:25,169 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 23:57:25,170 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-10-30 23:57:25,170 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-10-30 23:57:25,173 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-30 23:57:25,174 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:57:25,175 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:57:25,175 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:57:25,175 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:57:25,175 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:57:26,147 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:57:26,147 - httpx - [_client.py:1786] - INFO', '2024-10-30 23:57:26,148 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:57:26,148 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:57:26,149 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:57:26,149 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:57:26,150 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-30 23:57:26,158 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 23:57:26,159 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-10-30 23:57:25,234 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-30 23:57:25,237 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-30 23:57:26,125 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-30 23:57:26,148 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,2.4690887928009033
18,501,0f71955d6e8ebdac,1f55c1a613c0093e,retrieve,2024-10-30 23:57:23.691330,2024-10-30 23:57:24.763180,[],OK,,1730332643.69133,1730332644.76318,0,1,0,0,0,0,0,10,4,1,0,0,0,0,0,0,0,"['2024-10-30 23:57:23,745 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 23:57:23,749 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 23:57:23,751 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 23:57:23,751 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:57:23,751 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:57:23,752 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:57:23,752 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:57:23,752 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:57:23,754 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:57:23,755 - httpx - [_client.py:1786] - INFO', '2024-10-30 23:57:23,755 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:57:23,756 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:57:23,756 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:57:23,757 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:57:23,757 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 23:57:23,757 - httpcore.connection - [_trace.py:85] - DEBUG']",13.2,1005,1.071850061416626
19,501,2588cff4f1540b03,0f71955d6e8ebdac,embedding,2024-10-30 23:57:23.692079,2024-10-30 23:57:23.739931,[],OK,,1730332643.692079,1730332643.739931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],13.2,810,0.0478520393371582
20,501,2707a11a839edb92,1f55c1a613c0093e,reranking,2024-10-30 23:57:24.783740,2024-10-30 23:57:25.164861,[],OK,,1730332644.78374,1730332645.164861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],22.6,1005,0.3811209201812744
