id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@httpx - [_client.py:1786] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@openai._base_client - [_base_client.py:446] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@httpcore.connection - [_trace.py:85] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm.engine.metrics - [metrics.py:295] - INFO,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
11,1016,7cc8beb0c16bcd69,d41a8b9d15b431c1,embedding,2024-11-04 16:46:36.456950,2024-11-04 16:46:36.505547,[],OK,,1730738796.45695,1730738796.505547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],11.0,1005.0,0.048597097396850586
12,1016,acf0302a414562a3,b5d35a347d5fcc7f,reranking,2024-11-04 16:46:36.561213,2024-11-04 16:46:36.934168,[],OK,,1730738796.561213,1730738796.934168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],11.0,1005.0,0.3729550838470459
13,1016,53f50db1ff6ffd11,b5d35a347d5fcc7f,llm,2024-11-04 16:46:36.941475,2024-11-04 16:46:40.740551,[],OK,,1730738796.941475,1730738800.740551,1,0,10,1,1,0,0,0,0,0,0,0,1,1,1,1,0,"['2024-11-04 16:46:36,944 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-04 16:46:36,947 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:46:36,947 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:46:36,947 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:46:36,948 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:46:36,948 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:46:40,734 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:46:40,735 - httpx - [_client.py:1786] - INFO', '2024-11-04 16:46:40,735 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:46:40,737 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:46:40,737 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:46:40,738 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:46:40,738 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-04 16:46:37,638 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-04 16:46:37,732 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-04 16:46:40,335 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-04 16:46:40,736 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0.0,3.7990760803222656
14,1016,58052c14406427ab,53f50db1ff6ffd11,llm_request,2024-11-04 16:46:37.638540,2024-11-04 16:46:40.333779,[],OK,,1730738797.63854,1730738800.333779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0.0,2.6952390670776367
15,1016,dd32958bf624b592,58052c14406427ab,llm_scheduler,2024-11-05 00:46:38.033468,2024-11-05 00:46:38.428397,[],OK,,1730738798.0334685,1730738798.4283972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],9.4,1005.0,0.3949286937713623
16,1016,0462936dc200e3fc,58052c14406427ab,llm_generate,2024-11-05 00:46:39.034419,2024-11-05 00:46:40.032564,[],OK,,1730738799.034419,1730738800.0325637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],9.4,1005.0,0.9981446266174316
17,1017,2ea46dffaf677c4f,,query,2024-11-04 16:46:40.760089,2024-11-04 16:46:46.248940,[],OK,,1730738800.760089,1730738806.24894,2,1,20,1,1,1,1,1,0,4,4,1,1,1,1,1,1,"['2024-11-04 16:46:40,816 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 16:46:40,820 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 16:46:40,821 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 16:46:40,822 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:46:40,822 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:46:40,822 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:46:40,822 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:46:40,822 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:46:40,824 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:46:40,825 - httpx - [_client.py:1786] - INFO', '2024-11-04 16:46:40,825 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:46:40,827 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:46:40,827 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:46:40,828 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:46:40,828 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 16:46:40,828 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 16:46:40,843 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 16:46:40,845 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-04 16:46:41,232 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 16:46:41,233 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-04 16:46:41,233 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-04 16:46:41,236 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-04 16:46:41,237 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:46:41,237 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:46:41,237 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:46:41,238 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:46:41,238 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:46:46,235 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:46:46,236 - httpx - [_client.py:1786] - INFO', '2024-11-04 16:46:46,236 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:46:46,238 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:46:46,238 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:46:46,238 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:46:46,239 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-04 16:46:46,243 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-11-04 16:46:46,247 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 16:46:46,248 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-04 16:46:41,639 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-04 16:46:41,733 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-04 16:46:42,834 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-04 16:46:45,934 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-04 16:46:46,237 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0.0,5.488851070404053
18,1017,a40494b5e5ea8333,2ea46dffaf677c4f,retrieve,2024-11-04 16:46:40.760836,2024-11-04 16:46:40.835036,[],OK,,1730738800.760836,1730738800.835036,1,0,10,0,0,0,0,0,0,4,1,0,0,0,0,0,0,"['2024-11-04 16:46:40,816 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 16:46:40,820 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 16:46:40,821 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 16:46:40,822 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:46:40,822 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:46:40,822 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:46:40,822 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:46:40,822 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:46:40,824 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:46:40,825 - httpx - [_client.py:1786] - INFO', '2024-11-04 16:46:40,825 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:46:40,827 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:46:40,827 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:46:40,828 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:46:40,828 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 16:46:40,828 - httpcore.connection - [_trace.py:85] - DEBUG']",11.8,1005.0,0.07420015335083008
19,1017,902ceb2279445409,a40494b5e5ea8333,embedding,2024-11-04 16:46:40.761547,2024-11-04 16:46:40.809628,[],OK,,1730738800.761547,1730738800.809628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],11.8,1005.0,0.0480809211730957
20,1017,86104f448ff7ceef,2ea46dffaf677c4f,reranking,2024-11-04 16:46:40.849385,2024-11-04 16:46:41.228277,[],OK,,1730738800.849385,1730738801.228277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],11.8,1005.0,0.3788919448852539
