id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@httpcore.connection - [_trace.py:85] - DEBUG,log@openai._base_client - [_base_client.py:446] - DEBUG,log@httpx - [_client.py:1786] - INFO,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
11,737,5ba9956ed9bd98fb,14fc05aa9ef7c29e,embedding,2024-10-31 00:55:07.142672,2024-10-31 00:55:07.161774,[],OK,,1730336107.142672,1730336107.161774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],22.4,1005,0.019101858139038086
12,737,65aee050bfbbabba,44fa4fc3e3a2ce3f,reranking,2024-10-31 00:55:08.193274,2024-10-31 00:55:08.571949,[],OK,,1730336108.193274,1730336108.571949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],22.4,1005,0.3786749839782715
13,737,280f15ee58ab1eea,44fa4fc3e3a2ce3f,llm,2024-10-31 00:55:08.588831,2024-10-31 00:55:09.698729,[],OK,,1730336108.588831,1730336109.698729,0,10,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,"['2024-10-31 00:55:08,591 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 00:55:08,592 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:08,592 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:08,592 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:08,592 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:08,592 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:09,695 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:09,696 - httpx - [_client.py:1786] - INFO', '2024-10-31 00:55:09,696 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:09,697 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:09,697 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:09,697 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:09,698 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 00:55:08,652 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 00:55:08,655 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 00:55:09,298 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-31 00:55:09,673 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 00:55:09,697 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,1.1098980903625488
14,737,4dadbfb008b4f16f,280f15ee58ab1eea,llm_request,2024-10-31 00:55:08.652326,2024-10-31 00:55:09.672928,[],OK,,1730336108.652326,1730336109.672928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,1.0206019878387451
15,737,da87c7dc6a3c847c,4dadbfb008b4f16f,llm_scheduler,2024-10-31 08:55:08.673058,2024-10-31 08:55:08.693789,[],OK,,1730336108.6730578,1730336108.6937895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],23.4,810,0.020731687545776367
16,737,711e39f93996a089,4dadbfb008b4f16f,llm_generate,2024-10-31 08:55:09.279871,2024-10-31 08:55:09.643847,[],OK,,1730336109.279871,1730336109.6438468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],41.8,810,0.36397576332092285
17,738,ee256a6250e8fe16,,query,2024-10-31 00:55:09.706795,2024-10-31 00:55:12.276118,[],OK,,1730336109.706795,1730336112.276118,1,20,0,1,4,1,1,4,1,2,0,1,1,0,1,1,1,"['2024-10-31 00:55:09,726 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 00:55:09,729 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:55:09,729 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:55:09,730 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:09,730 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:09,730 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:09,730 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:09,730 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:09,732 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:09,732 - httpx - [_client.py:1786] - INFO', '2024-10-31 00:55:09,732 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:09,734 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:09,734 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:09,734 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:09,734 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:55:09,735 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:55:10,761 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 00:55:10,775 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-10-31 00:55:11,216 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 00:55:11,217 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-10-31 00:55:11,218 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-10-31 00:55:11,221 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 00:55:11,222 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:11,222 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:11,222 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:11,222 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:11,222 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:12,263 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:12,264 - httpx - [_client.py:1786] - INFO', '2024-10-31 00:55:12,264 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:12,265 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:12,265 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:12,266 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:12,266 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 00:55:12,274 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 00:55:12,275 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-10-31 00:55:11,239 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 00:55:11,240 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 00:55:12,242 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 00:55:12,264 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,2.5693230628967285
18,738,a3623260a5457755,ee256a6250e8fe16,retrieve,2024-10-31 00:55:09.707087,2024-10-31 00:55:10.739006,[],OK,,1730336109.707087,1730336110.739006,0,10,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,"['2024-10-31 00:55:09,726 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 00:55:09,729 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:55:09,729 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:55:09,730 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:09,730 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:09,730 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:09,730 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:09,730 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:09,732 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:09,732 - httpx - [_client.py:1786] - INFO', '2024-10-31 00:55:09,732 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:09,734 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:09,734 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:09,734 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:55:09,734 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:55:09,735 - httpcore.connection - [_trace.py:85] - DEBUG']",20.6,1005,1.031919002532959
19,738,9c1d417df1b61f12,a3623260a5457755,embedding,2024-10-31 00:55:09.707309,2024-10-31 00:55:09.724323,[],OK,,1730336109.707309,1730336109.724323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],20.6,1005,0.017014026641845703
20,738,c63d89b2c10a078f,ee256a6250e8fe16,reranking,2024-10-31 00:55:10.798393,2024-10-31 00:55:11.213459,[],OK,,1730336110.798393,1730336111.213459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],20.6,1005,0.4150660037994385
