id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@httpx - [_client.py:1786] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@openai._base_client - [_base_client.py:446] - DEBUG,log@httpcore.connection - [_trace.py:85] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.metrics - [metrics.py:295] - INFO,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
11,134,2efadf40733ffde9,3d127da2450fb387,embedding,2024-10-30 13:15:54.932715,2024-10-30 13:15:55.634125,[],OK,,1730294154.932715,1730294155.634125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],4.8,1005,0.7014100551605225
12,134,2944a4bea6a69e7a,807f0fe7673a99c9,reranking,2024-10-30 13:15:56.943546,2024-10-30 13:15:59.235039,[],OK,,1730294156.943546,1730294159.235039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],4.8,1005,2.2914929389953613
13,134,4e81c439935cf0e3,807f0fe7673a99c9,llm,2024-10-30 13:15:59.338399,2024-10-30 13:16:00.395728,[],OK,,1730294159.338399,1730294160.395728,0,10,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,"['2024-10-30 13:15:59,433 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-30 13:15:59,436 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:15:59,436 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:15:59,436 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:15:59,437 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:15:59,437 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:16:00,391 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:16:00,392 - httpx - [_client.py:1786] - INFO', '2024-10-30 13:16:00,392 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:16:00,392 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:16:00,393 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:16:00,393 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:16:00,394 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-30 13:15:59,495 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-30 13:15:59,498 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-30 13:16:00,029 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-30 13:16:00,369 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-30 13:16:00,392 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,1.0573291778564453
14,134,d02a862b64d2a318,4e81c439935cf0e3,llm_request,2024-10-30 13:15:59.495644,2024-10-30 13:16:00.368964,[],OK,,1730294159.495644,1730294160.368964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,0.8733198642730713
15,134,31e824d7b9f17575,d02a862b64d2a318,llm_scheduler,2024-10-30 21:15:59.516275,2024-10-30 21:15:59.536906,[],OK,,1730294159.5162747,1730294159.5369058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],20.4,1005,0.020631074905395508
16,134,b86fef943f1bd79b,d02a862b64d2a318,llm_generate,2024-10-30 21:16:00.011030,2024-10-30 21:16:00.340910,[],OK,,1730294160.0110304,1730294160.3409104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],20.4,1005,0.3298799991607666
17,135,af06dabfa898b980,,query,2024-10-30 13:16:00.444701,2024-10-30 13:16:06.033405,[],OK,,1730294160.444701,1730294166.033405,0,20,2,1,0,1,1,1,4,1,1,4,1,1,1,1,1,"['2024-10-30 13:16:01,237 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 13:16:01,331 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:16:01,333 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:16:01,333 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:16:01,334 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:16:01,334 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:16:01,334 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:16:01,334 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:16:01,336 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:16:01,337 - httpx - [_client.py:1786] - INFO', '2024-10-30 13:16:01,337 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:16:01,339 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:16:01,339 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:16:01,339 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:16:01,340 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:16:01,340 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:16:02,444 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 13:16:02,534 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-10-30 13:16:04,935 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 13:16:04,936 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-10-30 13:16:04,937 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-10-30 13:16:05,035 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-30 13:16:05,037 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:16:05,038 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:16:05,038 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:16:05,039 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:16:05,039 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:16:06,020 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:16:06,021 - httpx - [_client.py:1786] - INFO', '2024-10-30 13:16:06,022 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:16:06,022 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:16:06,023 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:16:06,023 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:16:06,023 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-30 13:16:06,032 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 13:16:06,033 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-10-30 13:16:05,098 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-30 13:16:05,100 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-30 13:16:05,634 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-30 13:16:05,999 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-30 13:16:06,021 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,5.5887041091918945
18,135,b8ce43b5e9c969c6,af06dabfa898b980,retrieve,2024-10-30 13:16:00.532382,2024-10-30 13:16:02.435508,[],OK,,1730294160.532382,1730294162.435508,0,10,1,0,0,0,0,0,4,0,0,1,0,0,0,0,0,"['2024-10-30 13:16:01,237 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 13:16:01,331 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:16:01,333 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:16:01,333 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:16:01,334 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:16:01,334 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:16:01,334 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:16:01,334 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:16:01,336 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:16:01,337 - httpx - [_client.py:1786] - INFO', '2024-10-30 13:16:01,337 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:16:01,339 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:16:01,339 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:16:01,339 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:16:01,340 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:16:01,340 - httpcore.connection - [_trace.py:85] - DEBUG']",5.4,1005,1.9031260013580322
19,135,18f56408a067f127,b8ce43b5e9c969c6,embedding,2024-10-30 13:16:00.533144,2024-10-30 13:16:01.138240,[],OK,,1730294160.533144,1730294161.13824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],5.4,1005,0.6050961017608643
20,135,2102b93894d5190d,af06dabfa898b980,reranking,2024-10-30 13:16:02.538609,2024-10-30 13:16:04.834082,[],OK,,1730294162.538609,1730294164.834082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],5.4,1005,2.2954728603363037
