id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@openai._base_client - [_base_client.py:446] - DEBUG,log@httpx - [_client.py:1786] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@httpcore.connection - [_trace.py:85] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
11,3647,6c5ae0167ef9745a,4692e5d99b994cd8,embedding,2024-11-06 02:25:33.432461,2024-11-06 02:25:33.479497,[],OK,,1730859933.432461,1730859933.479497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],13.2,1005,0.047035932540893555
12,3647,d830957c9e37b383,4131ba61ad63f0a2,reranking,2024-11-06 02:25:33.514899,2024-11-06 02:25:33.890004,[],OK,,1730859933.514899,1730859933.890004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],13.2,1005,0.3751049041748047
13,3647,ecbc64100909836c,4131ba61ad63f0a2,llm,2024-11-06 02:25:33.896834,2024-11-06 02:25:43.099398,[],OK,,1730859933.896834,1730859943.099398,5,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,2,"['2024-11-06 02:25:43,094 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 02:25:43,095 - httpx - [_client.py:1786] - INFO', '2024-11-06 02:25:43,095 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 02:25:43,096 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 02:25:43,096 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 02:25:43,097 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 02:25:43,097 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-06 02:25:39,986 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 02:25:41,990 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 02:25:41,995 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-06 02:25:42,002 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-06 02:25:43,074 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-06 02:25:43,095 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,9.202564001083374
14,3647,bb42e0b20426465e,ecbc64100909836c,llm_request,2024-11-06 02:25:33.975664,2024-11-06 02:25:43.073679,[],OK,,1730859933.975664,1730859943.073679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,9.098015069961548
15,3647,ea0eb87d8f7e7a6c,bb42e0b20426465e,llm_scheduler,2024-11-06 10:25:42.053373,2024-11-06 10:25:50.131081,[],OK,,1730859942.0533726,1730859950.131081,15,1,1,1,1,0,1,4,1,1,5,1,0,0,0,0,3,"['2024-11-06 02:25:43,102 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-11-06 02:25:43,107 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 02:25:43,108 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-06 02:25:43,114 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 02:25:43,119 - llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO', '2024-11-06 02:25:43,173 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 02:25:43,179 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 02:25:43,180 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 02:25:43,181 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 02:25:43,181 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 02:25:43,181 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 02:25:43,182 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 02:25:43,182 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 02:25:43,184 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 02:25:43,184 - httpx - [_client.py:1786] - INFO', '2024-11-06 02:25:43,185 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 02:25:43,186 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 02:25:43,186 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 02:25:43,186 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 02:25:43,187 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 02:25:43,187 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 02:25:43,201 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 02:25:43,202 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-06 02:25:43,591 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 02:25:43,591 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-06 02:25:43,592 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-06 02:25:43,595 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-06 02:25:43,596 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 02:25:43,596 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 02:25:43,596 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 02:25:43,597 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 02:25:43,597 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 02:25:45,658 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 02:25:47,660 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 02:25:49,664 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO']",0.8,1005,8.07770848274231
16,3647,bbb7390f11a515f6,bb42e0b20426465e,llm_generate,2024-11-06 10:25:42.841807,2024-11-06 10:25:43.049099,[],OK,,1730859942.8418071,1730859943.0490992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.8,1005,0.2072920799255371
17,3648,c54183ad1818c7ea,,query,2024-11-06 02:25:43.120188,2024-11-06 02:25:52.626217,[],OK,,1730859943.120188,1730859952.626217,5,1,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,"['2024-11-06 02:25:52,612 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 02:25:52,613 - httpx - [_client.py:1786] - INFO', '2024-11-06 02:25:52,613 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 02:25:52,614 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 02:25:52,614 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 02:25:52,615 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 02:25:52,615 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-06 02:25:52,620 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-11-06 02:25:52,624 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 02:25:52,625 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-06 02:25:51,668 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 02:25:51,672 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-06 02:25:52,020 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-06 02:25:52,590 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-06 02:25:52,612 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,9.506028890609741
18,3648,976686ca54a5fc4c,c54183ad1818c7ea,retrieve,2024-11-06 02:25:43.120964,2024-11-06 02:25:43.193638,[],OK,,1730859943.120964,1730859943.193638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],13.2,1005,0.07267403602600098
19,3648,ec12c843fb41d13b,976686ca54a5fc4c,embedding,2024-11-06 02:25:43.121702,2024-11-06 02:25:43.168447,[],OK,,1730859943.121702,1730859943.168447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],13.2,1005,0.04674506187438965
20,3648,8546da8fb8447a5c,c54183ad1818c7ea,reranking,2024-11-06 02:25:43.207132,2024-11-06 02:25:43.586464,[],OK,,1730859943.207132,1730859943.586464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],13.2,1005,0.3793318271636963
21,3648,79be9298bad2f5bb,c54183ad1818c7ea,llm,2024-11-06 02:25:43.592863,2024-11-06 02:25:52.617325,[],OK,,1730859943.592863,1730859952.617325,5,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,"['2024-11-06 02:25:52,612 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 02:25:52,613 - httpx - [_client.py:1786] - INFO', '2024-11-06 02:25:52,613 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 02:25:52,614 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 02:25:52,614 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 02:25:52,615 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 02:25:52,615 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-06 02:25:51,668 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 02:25:51,672 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-06 02:25:52,020 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-06 02:25:52,590 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-06 02:25:52,612 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,9.0244619846344
22,3648,5ec17dbe176ea1b1,79be9298bad2f5bb,llm_request,2024-11-06 02:25:43.656556,2024-11-06 02:25:52.589684,[],OK,,1730859943.656556,1730859952.589684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,8.933128118515015
