id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@httpcore.connection - [_trace.py:85] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@openai._base_client - [_base_client.py:446] - DEBUG,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@httpx - [_client.py:1786] - INFO,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.metrics - [metrics.py:295] - INFO,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
11,1492,4731a01bcd128c69,b40515de12cf9373,embedding,2024-10-31 12:04:04.351514,2024-10-31 12:04:04.398740,[],OK,,1730376244.351514,1730376244.39874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],13.4,1005,0.0472259521484375
12,1492,a76aa0de91c77896,e687bef16f64627e,reranking,2024-10-31 12:04:05.592258,2024-10-31 12:04:05.970816,[],OK,,1730376245.592258,1730376245.970816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],22.6,1005,0.3785579204559326
13,1492,048a032e09bcedfd,e687bef16f64627e,llm,2024-10-31 12:04:05.976102,2024-10-31 12:04:07.740767,[],OK,,1730376245.976102,1730376247.740767,0,0,0,0,0,0,0,1,1,1,10,0,1,1,1,1,0,"['2024-10-31 12:04:05,978 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 12:04:05,980 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:04:05,981 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:04:05,981 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:04:05,981 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:04:05,981 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:04:07,736 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:04:07,736 - httpx - [_client.py:1786] - INFO', '2024-10-31 12:04:07,737 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:04:07,737 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:04:07,738 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:04:07,738 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:04:07,738 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 12:04:06,042 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 12:04:06,045 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 12:04:07,714 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 12:04:07,736 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,1.764664888381958
14,1492,385af4635e4af862,048a032e09bcedfd,llm_request,2024-10-31 12:04:06.042847,2024-10-31 12:04:07.713403,[],OK,,1730376246.042847,1730376247.713403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,1.6705560684204102
15,1492,0d05502014d013c9,385af4635e4af862,llm_scheduler,2024-10-31 20:04:06.064393,2024-10-31 20:04:06.085939,[],OK,,1730376246.0643933,1730376246.0859392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],56.0,1005,0.021545886993408203
16,1492,772fabe040821f93,385af4635e4af862,llm_generate,2024-10-31 20:04:06.544226,2024-10-31 20:04:07.684152,[],OK,,1730376246.5442264,1730376247.684152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],56.0,1005,1.139925479888916
17,1493,933b9555b08f7990,,query,2024-10-31 12:04:07.759646,2024-10-31 12:04:11.150836,[],OK,,1730376247.759646,1730376251.150836,4,0,1,1,4,1,0,1,1,2,20,1,1,1,1,1,1,"['2024-10-31 12:04:07,815 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 12:04:07,820 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 12:04:07,822 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 12:04:07,822 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:04:07,823 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:04:07,823 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:04:07,823 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:04:07,823 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:04:07,826 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:04:07,826 - httpx - [_client.py:1786] - INFO', '2024-10-31 12:04:07,826 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:04:07,828 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:04:07,828 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:04:07,829 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:04:07,829 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 12:04:07,829 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 12:04:08,845 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 12:04:08,849 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-10-31 12:04:09,249 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 12:04:09,250 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-10-31 12:04:09,250 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-10-31 12:04:09,253 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 12:04:09,255 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:04:09,255 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:04:09,255 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:04:09,255 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:04:09,255 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:04:11,137 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:04:11,138 - httpx - [_client.py:1786] - INFO', '2024-10-31 12:04:11,139 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:04:11,139 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:04:11,140 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:04:11,140 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:04:11,140 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 12:04:11,149 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 12:04:11,150 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-10-31 12:04:09,316 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 12:04:09,319 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 12:04:09,837 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-31 12:04:11,115 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 12:04:11,138 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,3.3911900520324707
18,1493,e9f00b98de282408,933b9555b08f7990,retrieve,2024-10-31 12:04:07.760439,2024-10-31 12:04:08.837627,[],OK,,1730376247.760439,1730376248.837627,1,0,0,0,4,0,0,0,0,1,10,0,0,0,0,0,0,"['2024-10-31 12:04:07,815 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 12:04:07,820 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 12:04:07,822 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 12:04:07,822 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:04:07,823 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:04:07,823 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:04:07,823 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:04:07,823 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:04:07,826 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:04:07,826 - httpx - [_client.py:1786] - INFO', '2024-10-31 12:04:07,826 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:04:07,828 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:04:07,828 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:04:07,829 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:04:07,829 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 12:04:07,829 - httpcore.connection - [_trace.py:85] - DEBUG']",22.6,1005,1.0771880149841309
19,1493,a81a8d63e9cc0665,e9f00b98de282408,embedding,2024-10-31 12:04:07.761182,2024-10-31 12:04:07.809953,[],OK,,1730376247.761182,1730376247.809953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],22.6,1005,0.048770904541015625
20,1493,be8c973c44f1d7f4,933b9555b08f7990,reranking,2024-10-31 12:04:08.858887,2024-10-31 12:04:09.244709,[],OK,,1730376248.858887,1730376249.244709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],22.6,1005,0.385822057723999
