id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@httpcore.connection - [_trace.py:85] - DEBUG,log@httpx - [_client.py:1786] - INFO,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@openai._base_client - [_base_client.py:446] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
11,1526,1e77ffd35864f4f7,4ed596e2c2b52e4b,embedding,2024-10-31 12:25:11.951179,2024-10-31 12:25:11.975318,[],OK,,1730377511.951179,1730377511.975318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],11.4,1005,0.024138927459716797
12,1526,68bf72429d019515,6a3d661df9451179,reranking,2024-10-31 12:25:13.020309,2024-10-31 12:25:13.403490,[],OK,,1730377513.020309,1730377513.40349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],11.4,1005,0.383181095123291
13,1526,1ea596157d5116b2,6a3d661df9451179,llm,2024-10-31 12:25:13.418158,2024-10-31 12:25:17.862631,[],OK,,1730377513.418158,1730377517.862631,1,0,1,10,0,0,0,0,0,0,0,1,1,1,1,1,1,"['2024-10-31 12:25:13,421 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 12:25:13,425 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:25:13,426 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:25:13,426 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:25:13,426 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:25:13,426 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:25:17,857 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:25:17,858 - httpx - [_client.py:1786] - INFO', '2024-10-31 12:25:17,858 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:25:17,859 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:25:17,859 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:25:17,860 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:25:17,860 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 12:25:13,493 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 12:25:13,495 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 12:25:16,316 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-31 12:25:17,837 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 12:25:17,858 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,4.444473028182983
14,1526,8222134550de4292,1ea596157d5116b2,llm_request,2024-10-31 12:25:13.493262,2024-10-31 12:25:17.836290,[],OK,,1730377513.493262,1730377517.83629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,4.343027830123901
15,1526,8b692e40f1d4c807,8222134550de4292,llm_scheduler,2024-10-31 20:25:13.514647,2024-10-31 20:25:13.536031,[],OK,,1730377513.5146468,1730377513.5360312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],72.7,1005,0.021384477615356445
16,1526,ac3bb2776921c3c9,8222134550de4292,llm_generate,2024-10-31 20:25:14.170539,2024-10-31 20:25:17.810488,[],OK,,1730377514.170539,1730377517.8104875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],72.7,1005,3.639948606491089
17,1527,3ed635393042f16f,,query,2024-10-31 12:25:17.882751,2024-10-31 12:25:24.041663,[],OK,,1730377517.882751,1730377524.041663,1,4,2,20,4,1,1,0,0,1,1,1,1,1,1,1,1,"['2024-10-31 12:25:17,943 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 12:25:17,948 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 12:25:17,949 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 12:25:17,949 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:25:17,950 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:25:17,950 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:25:17,950 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:25:17,950 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:25:17,953 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:25:17,953 - httpx - [_client.py:1786] - INFO', '2024-10-31 12:25:17,953 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:25:17,955 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:25:17,956 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:25:17,956 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:25:17,956 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 12:25:17,957 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 12:25:18,973 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 12:25:18,977 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-10-31 12:25:19,650 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 12:25:19,651 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-10-31 12:25:19,651 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-10-31 12:25:19,655 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 12:25:19,656 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:25:19,657 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:25:19,657 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:25:19,657 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:25:19,657 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:25:24,026 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:25:24,027 - httpx - [_client.py:1786] - INFO', '2024-10-31 12:25:24,027 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:25:24,028 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:25:24,028 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:25:24,029 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:25:24,029 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 12:25:24,040 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 12:25:24,041 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-10-31 12:25:19,686 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 12:25:19,688 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 12:25:21,333 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-31 12:25:24,005 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 12:25:24,027 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,6.158911943435669
18,1527,1757a754faa2f53d,3ed635393042f16f,retrieve,2024-10-31 12:25:17.883556,2024-10-31 12:25:18.964400,[],OK,,1730377517.883556,1730377518.9644,0,4,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,"['2024-10-31 12:25:17,943 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 12:25:17,948 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 12:25:17,949 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 12:25:17,949 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:25:17,950 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:25:17,950 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:25:17,950 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:25:17,950 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:25:17,953 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:25:17,953 - httpx - [_client.py:1786] - INFO', '2024-10-31 12:25:17,953 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:25:17,955 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:25:17,956 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:25:17,956 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 12:25:17,956 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 12:25:17,957 - httpcore.connection - [_trace.py:85] - DEBUG']",12.2,1005,1.0808441638946533
19,1527,6d920cdda6348ab8,1757a754faa2f53d,embedding,2024-10-31 12:25:17.884345,2024-10-31 12:25:17.938834,[],OK,,1730377517.884345,1730377517.938834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],12.2,1005,0.0544888973236084
20,1527,2d0e7483fa5a6615,3ed635393042f16f,reranking,2024-10-31 12:25:18.984350,2024-10-31 12:25:19.364086,[],OK,,1730377518.98435,1730377519.364086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],12.2,1005,0.37973594665527344
