trace_rowid,query>duration,retrieve>duration,embedding>duration,reranking>duration,llm>duration,llm_request>duration,llm_scheduler>duration,llm_generate>duration,trace@query@llm_token_count_completion,trace@query@llm_token_count_prompt,trace@query@llm_token_count_total,trace@retrieve@retrieve_num,trace@embedding@embedding_model_name,trace@embedding@embedding_vector,trace@reranking@rerank_model_name,trace@reranking@top_k,trace@llm_request@llm_model_name,trace@llm_request@parameters_best_of,trace@llm_request@parameters_max_tokens,trace@llm_request@parameters_n,trace@llm_request@parameters_temperature,trace@llm_request@parameters_top_p,log@rag@openai._base_client - [_base_client.py:1585] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@rag@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@rag@httpx - [_client.py:1786] - INFO,log@rag@openai._base_client - [_base_client.py:446] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@rag@httpcore.http11 - [_trace.py:85] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@rag@httpcore.connection - [_trace.py:85] - DEBUG,log@rag@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,metric@qdrant@cpu_usage_percent,metric@qdrant@mem_rss,metric@qdrant@mem_vms,metric@qdrant@mem_memory_percent,metric@qdrant@disk_read_bytes,metric@qdrant@disk_write_bytes,metric@qdrant@disk_read_count,metric@qdrant@disk_write_count,metric@rag@cpu_usage_percent,metric@rag@mem_rss,metric@rag@mem_vms,metric@rag@mem_memory_percent,metric@rag@disk_read_bytes,metric@rag@disk_write_bytes,metric@rag@disk_read_count,metric@rag@disk_write_count,metric@rag@gpu_3_gpu_utilization_percent,metric@rag@gpu_3_gpu_memory_used_MB,metric@rag@gpu_3_gpu_memory_total_MB,metric@rag@gpu_3_gpu_memory_process_used_MB,metric@rag@gpu_3_gpu_temperature_C,metric@rag@gpu_3_gpu_power_W,metric@rag@gpu_3_gpu_sm_activity_percent,metric@rag@gpu_3_gpu_graph_clock,metric@rag@gpu_4_gpu_utilization_percent,metric@rag@gpu_4_gpu_memory_used_MB,metric@rag@gpu_4_gpu_memory_total_MB,metric@rag@gpu_4_gpu_memory_process_used_MB,metric@rag@gpu_4_gpu_temperature_C,metric@rag@gpu_4_gpu_power_W,metric@rag@gpu_4_gpu_sm_activity_percent,metric@rag@gpu_4_gpu_graph_clock,metric@vllm@cpu_usage_percent,metric@vllm@mem_rss,metric@vllm@mem_vms,metric@vllm@mem_memory_percent,metric@vllm@disk_read_bytes,metric@vllm@disk_write_bytes,metric@vllm@disk_read_count,metric@vllm@disk_write_count,metric@vllm@gpu_5_gpu_utilization_percent,metric@vllm@gpu_5_gpu_memory_used_MB,metric@vllm@gpu_5_gpu_memory_total_MB,metric@vllm@gpu_5_gpu_memory_process_used_MB,metric@vllm@gpu_5_gpu_temperature_C,metric@vllm@gpu_5_gpu_power_W,metric@vllm@gpu_5_gpu_sm_activity_percent,metric@vllm@gpu_5_gpu_graph_clock,quality@record@quality_kb,quality@record@quality_prompt,quality@answer_correctness,trace@query@input_value_sum,trace@query@output_value_sum,trace@retrieve@documents_contents_sum,trace@retrieve@documents_scores_top3mean,trace@reranking@output_documents_contents_sum,trace@reranking@output_documents_scores_top3mean
728,3.126142978668213,0.5045371055603027,0.3097279071807861,1.200563907623291,1.3069241046905518,1.126603126525879,0.0221197605133056,0.4230515956878662,6.0,3088.0,3094.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,4,0,2,1,1,20,1,1,4,0,1,1,1,0,1,0.0,36529446912.0,134785609728.0,33.4,2443143168512.0,4054242620416.0,44826827.0,162883304.0,5.4,1815019520.0,47466311680.0,1.3465974028405148,876154880.0,50647040.0,24386.0,39764.0,0.0,2299.1875,46068.0,1626.0,37.0,62.163,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,74.99,0.0,1005.0,66.5,5869178880.0,68908216320.0,4.354455117162817,3008274432.0,2108039168.0,20673.0,8219171.0,31.0,41465.1875,46068.0,40784.0,42.0,116.181,31.0,1005.0,0,0,1.0,14,3,5547,0.76441243,1495,0.6685655871406198
729,3.5838139057159424,0.5002899169921875,0.3089120388031006,1.3891980648040771,1.6665780544281006,1.484205961227417,0.0235464572906494,0.6662862300872803,9.0,3671.0,3680.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,4,0,2,1,1,20,1,1,4,0,1,1,1,1,1,0.0,36515348480.0,134785609728.0,33.4,2443143168512.0,4054252475392.0,44826827.0,162883463.0,7.6,1815019520.0,47466311680.0,1.3465974028405148,876154880.0,50757632.0,24400.0,39883.0,2.0,2299.1875,46068.0,1626.0,37.0,62.195,2.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,75.533,0.0,1005.0,54.3,5869178880.0,68908216320.0,4.354455117162817,3008274432.0,2115084288.0,20701.0,8246751.0,0.0,41465.1875,46068.0,40784.0,41.0,101.941,0.0,1005.0,0,0,0.7415816237971964,11,3,5018,0.6210781833333333,1927,0.4954645981391271
730,4.035700082778931,0.5005519390106201,0.3091630935668945,1.29203200340271,2.2178549766540527,2.029170036315918,0.0213665962219238,1.3081138134002686,17.0,3294.0,3311.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,4,0,2,1,1,20,1,1,4,0,1,1,1,0,1,0.0,36529295360.0,134785609728.0,33.4,2443143168512.0,4054257570816.0,44826827.0,162883663.0,10.4,1815543808.0,47466311680.0,1.3469863820505787,876154880.0,50974720.0,24416.0,40024.0,0.0,2299.1875,46068.0,1626.0,37.0,62.263,0.0,1005.0,95.0,3617.1875,46068.0,2944.0,38.0,90.609,95.0,1005.0,33.2,5869178880.0,68908216320.0,4.354455117162817,3008274432.0,2118090752.0,20713.0,8258419.0,0.0,41465.1875,46068.0,40784.0,40.0,70.306,0.0,1005.0,0,0,0.3236067977499789,14,10,5542,0.6745795166666667,1734,0.6684332991329333
731,3.2442190647125244,0.5044209957122803,0.308600902557373,1.381385087966919,1.3249061107635498,1.1400229930877686,0.0229938030242919,0.2821643352508545,4.0,3923.0,3927.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,4,0,2,1,1,20,1,1,4,0,1,1,1,1,1,0.0,36507455488.0,134785609728.0,33.4,2443143168512.0,4054263374848.0,44826827.0,162883826.0,6.2,1815543808.0,47466311680.0,1.3469863820505787,876154880.0,51122176.0,24426.0,40128.0,0.0,2299.1875,46068.0,1626.0,37.0,62.23,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,64.12,0.0,1005.0,60.3,5869178880.0,68909264896.0,4.354455117162817,3008274432.0,2123427840.0,20737.0,8279087.0,100.0,41465.1875,46068.0,40784.0,45.0,157.629,100.0,1005.0,0,0,1.0,10,2,6405,0.7918241466666668,2352,0.9968658487002054
732,4.387048959732056,0.5021798610687256,0.3087258338928222,1.386070966720581,2.468590021133423,2.283357858657837,0.023369550704956,1.4521815776824951,19.0,3780.0,3799.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,4,0,2,1,1,20,1,1,4,0,1,1,1,0,1,0.0,36507455488.0,134785609728.0,33.4,2443143168512.0,4054263374848.0,44826827.0,162883826.0,6.2,1815543808.0,47466311680.0,1.3469863820505787,876154880.0,51122176.0,24426.0,40128.0,0.0,2299.1875,46068.0,1626.0,37.0,62.23,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,64.12,0.0,1005.0,60.3,5869178880.0,68909264896.0,4.354455117162817,3008274432.0,2123427840.0,20737.0,8279087.0,100.0,41465.1875,46068.0,40784.0,45.0,157.629,100.0,1005.0,0,0,0.175,9,13,6666,0.8015229,2318,0.9882291952768961
733,3.764657974243164,0.502871036529541,0.3085279464721679,1.2933368682861328,1.857842206954956,1.75160813331604,0.0221962928771972,1.0281190872192385,15.0,3225.0,3240.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,4,0,2,1,1,20,1,1,4,0,1,1,1,1,1,0.0,36505632768.0,134785609728.0,33.4,2443143168512.0,4054269666304.0,44826827.0,162883967.0,7.8,1815543808.0,47466311680.0,1.3469863820505787,876154880.0,51261440.0,24440.0,40247.0,0.0,2299.1875,46068.0,1626.0,37.0,62.756,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,62.127,0.0,1005.0,52.9,5869178880.0,68909264896.0,4.354455117162817,3008274432.0,2129809408.0,20762.0,8303992.0,0.0,41465.1875,46068.0,40784.0,41.0,86.375,0.0,1005.0,0,0,0.1962102177434272,9,11,6256,0.82154527,1873,0.9796202381451925
734,5.419676065444946,0.4999620914459228,0.3096470832824707,1.39540696144104,3.4122250080108643,3.308872938156128,0.0230302810668945,2.476458072662353,32.0,3799.0,3831.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,4,0,2,1,1,20,1,1,4,0,1,1,1,1,1,0.0,36512493568.0,134785609728.0,33.4,2443143168512.0,4054278140928.0,44826827.0,162884206.0,9.6,1815543808.0,47466311680.0,1.3469863820505787,876154880.0,51458048.0,24456.0,40381.0,0.0,2299.1875,46068.0,1626.0,37.0,62.237,0.0,1005.0,26.0,3617.1875,46068.0,2944.0,40.0,77.305,26.0,1005.0,38.8,5869178880.0,68909264896.0,4.354455117162817,3008274432.0,2134081536.0,20780.0,8320672.0,0.0,41465.1875,46068.0,40784.0,41.0,65.517,0.0,1005.0,0,0,0.2720242457673751,8,19,6023,0.7279212333333334,1978,0.9883052905400594
735,3.7852160930633545,0.5011560916900635,0.3095109462738037,1.2894861698150637,1.961802959442139,1.783573865890503,0.0211367607116699,1.2085721492767334,19.0,2601.0,2620.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,4,0,2,1,1,20,1,1,4,0,1,1,1,1,1,0.0,36477272064.0,134785609728.0,33.4,2443143168512.0,4054283891712.0,44826827.0,162884370.0,5.2,1816068096.0,47466311680.0,1.3473753612606427,876154880.0,51576832.0,24466.0,40469.0,0.0,2299.1875,46068.0,1626.0,37.0,62.247,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,38.0,62.365,0.0,1005.0,70.3,5869178880.0,68909264896.0,4.354455117162817,3008274432.0,2142277632.0,20815.0,8352769.0,0.0,41465.1875,46068.0,40784.0,41.0,71.177,0.0,1005.0,0,0,0.296116135138184,4,11,5378,0.7668671433333333,1148,0.9943227370580038
736,4.477054119110107,0.4989898204803467,0.3086779117584228,1.4912090301513672,2.459765911102295,2.2805769443511963,0.0226099491119384,1.5095274448394775,22.0,3511.0,3533.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,4,0,2,1,1,20,1,1,4,0,1,1,1,0,1,0.0,36479524864.0,134785609728.0,33.4,2443143168512.0,4054293447680.0,44826827.0,162884554.0,7.4,1813184512.0,47466311680.0,1.3452359756052903,876154880.0,51732480.0,24476.0,40583.0,0.0,2299.1875,46068.0,1626.0,37.0,62.157,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,37.0,88.533,0.0,1005.0,52.7,5869178880.0,68909264896.0,4.354455117162817,3008274432.0,2147815424.0,20840.0,8374312.0,100.0,41465.1875,46068.0,40784.0,46.0,102.06,100.0,1005.0,0,0,0.433927908579091,8,9,5578,0.6264936533333333,1803,0.3337752530351281
737,3.432643175125122,0.4999339580535888,0.3086729049682617,1.2896859645843506,1.6147420406341553,1.4351658821105957,0.0209577083587646,0.8865346908569336,12.0,2320.0,2332.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,4,0,2,1,1,20,1,1,4,0,1,1,1,1,1,0.0,36470218752.0,134785609728.0,33.4,2443143168512.0,4054301692928.0,44826827.0,162884716.0,5.8,1813184512.0,47466311680.0,1.3452359756052903,876154880.0,51830784.0,24485.0,40674.0,0.0,2299.1875,46068.0,1626.0,37.0,62.167,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,73.58,0.0,1005.0,63.9,5869178880.0,68909264896.0,4.354455117162817,3008274432.0,2156462080.0,20877.0,8408252.0,47.0,41465.1875,46068.0,40784.0,43.0,134.618,47.0,1005.0,0,0,0.4936862178478973,6,8,5355,0.6911535766666667,1027,0.9953462481498718
738,5.393567085266113,0.5007550716400146,0.3083729743957519,1.484429121017456,3.375760078430176,3.1931040287017822,0.0243456363677978,2.356638669967652,30.0,3781.0,3811.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,4,0,2,1,1,20,1,1,4,0,1,1,1,1,1,0.0,36457160704.0,134785609728.0,33.3,2443143168512.0,4054302737408.0,44826827.0,162884796.0,6.2,1814757376.0,47466311680.0,1.346402913235483,876154880.0,51957760.0,24495.0,40765.0,0.0,2299.1875,46068.0,1626.0,37.0,62.223,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,62.244,0.0,1005.0,61.5,5869178880.0,68909264896.0,4.354455117162817,3008274432.0,2163224576.0,20907.0,8434754.0,40.0,41465.1875,46068.0,40784.0,44.0,105.536,40.0,1005.0,0,0,0.1738993914655348,12,23,6673,0.7865639166666667,2074,0.9999275207519531
739,4.523355007171631,0.4960300922393799,0.3031959533691406,1.2877559661865234,2.712509870529175,2.527138948440552,0.0211269855499267,1.820603609085083,20.0,3178.0,3198.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,4,0,2,1,1,20,1,1,4,0,1,1,1,1,1,0.0,36457160704.0,134785609728.0,33.3,2443143168512.0,4054302737408.0,44826827.0,162884796.0,6.2,1814757376.0,47466311680.0,1.346402913235483,876154880.0,51957760.0,24495.0,40765.0,0.0,2299.1875,46068.0,1626.0,37.0,62.223,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,62.244,0.0,1005.0,61.5,5869178880.0,68909264896.0,4.354455117162817,3008274432.0,2163224576.0,20907.0,8434754.0,40.0,41465.1875,46068.0,40784.0,44.0,105.536,40.0,1005.0,0,0,0.0,8,17,5548,0.6212946866666667,1606,0.7033717930316925
