trace_rowid,query>duration,retrieve>duration,embedding>duration,reranking>duration,llm>duration,llm_request>duration,llm_scheduler>duration,llm_generate>duration,trace@query@llm_token_count_completion,trace@query@llm_token_count_prompt,trace@query@llm_token_count_total,trace@retrieve@retrieve_num,trace@embedding@embedding_model_name,trace@embedding@embedding_vector,trace@reranking@rerank_model_name,trace@reranking@top_k,trace@llm_request@llm_model_name,trace@llm_request@parameters_best_of,trace@llm_request@parameters_max_tokens,trace@llm_request@parameters_n,trace@llm_request@parameters_temperature,trace@llm_request@parameters_top_p,log@rag@openai._base_client - [_base_client.py:1585] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@rag@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@rag@httpx - [_client.py:1786] - INFO,log@rag@openai._base_client - [_base_client.py:446] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@rag@httpcore.http11 - [_trace.py:85] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@rag@httpcore.connection - [_trace.py:85] - DEBUG,log@rag@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,metric@qdrant@cpu_usage_percent,metric@qdrant@mem_rss,metric@qdrant@mem_vms,metric@qdrant@mem_memory_percent,metric@qdrant@disk_read_bytes,metric@qdrant@disk_write_bytes,metric@qdrant@disk_read_count,metric@qdrant@disk_write_count,metric@rag@cpu_usage_percent,metric@rag@mem_rss,metric@rag@mem_vms,metric@rag@mem_memory_percent,metric@rag@disk_read_bytes,metric@rag@disk_write_bytes,metric@rag@disk_read_count,metric@rag@disk_write_count,metric@rag@gpu_3_gpu_utilization_percent,metric@rag@gpu_3_gpu_memory_used_MB,metric@rag@gpu_3_gpu_memory_total_MB,metric@rag@gpu_3_gpu_memory_process_used_MB,metric@rag@gpu_3_gpu_temperature_C,metric@rag@gpu_3_gpu_power_W,metric@rag@gpu_3_gpu_sm_activity_percent,metric@rag@gpu_3_gpu_graph_clock,metric@rag@gpu_4_gpu_utilization_percent,metric@rag@gpu_4_gpu_memory_used_MB,metric@rag@gpu_4_gpu_memory_total_MB,metric@rag@gpu_4_gpu_memory_process_used_MB,metric@rag@gpu_4_gpu_temperature_C,metric@rag@gpu_4_gpu_power_W,metric@rag@gpu_4_gpu_sm_activity_percent,metric@rag@gpu_4_gpu_graph_clock,metric@vllm@cpu_usage_percent,metric@vllm@mem_rss,metric@vllm@mem_vms,metric@vllm@mem_memory_percent,metric@vllm@disk_read_bytes,metric@vllm@disk_write_bytes,metric@vllm@disk_read_count,metric@vllm@disk_write_count,metric@vllm@gpu_5_gpu_utilization_percent,metric@vllm@gpu_5_gpu_memory_used_MB,metric@vllm@gpu_5_gpu_memory_total_MB,metric@vllm@gpu_5_gpu_memory_process_used_MB,metric@vllm@gpu_5_gpu_temperature_C,metric@vllm@gpu_5_gpu_power_W,metric@vllm@gpu_5_gpu_sm_activity_percent,metric@vllm@gpu_5_gpu_graph_clock,quality@record@quality_kb,quality@record@quality_prompt,quality@answer_correctness,trace@query@input_value_sum,trace@query@output_value_sum,trace@retrieve@documents_contents_sum,trace@retrieve@documents_scores_top3mean,trace@reranking@output_documents_contents_sum,trace@reranking@output_documents_scores_top3mean
2138,2.5595030784606934,0.0711410045623779,0.0474450588226318,0.7839009761810303,1.6734240055084229,1.6222410202026367,0.0169959068298339,0.9236998558044434,17.0,3294.0,3311.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,4,0,2,1,1,20,1,1,4,0,1,1,1,0,1,0.0,38762749952.0,134785609728.0,35.1,2447037452800.0,4075843417088.0,44994136.0,164201558.0,26.6,1816424448.0,47465263104.0,1.3476397455674831,5775360.0,13836288.0,21136.0,10588.0,3.0,2299.1875,46068.0,1626.0,37.0,62.505,3.0,1005.0,18.0,3617.1875,46068.0,2944.0,37.0,69.522,18.0,405.0,79.9,5877456896.0,68916596736.0,4.360596734221719,3690496.0,745824256.0,15180.0,2894853.0,16.0,41465.1875,46068.0,40784.0,41.0,124.554,16.0,1005.0,0,0,0.3236067977499789,14,10,5542,0.6745795166666667,1734,0.6684332991329333
2139,2.036665916442871,0.0730640888214111,0.047015905380249,0.7915360927581787,1.143152952194214,1.058473825454712,0.012214183807373,0.2296156883239746,4.0,3923.0,3927.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,4,0,2,1,1,20,1,1,4,0,1,1,1,1,1,0.0,38651744256.0,134785609728.0,35.0,2447037452800.0,4075845854208.0,44994136.0,164201688.0,41.4,1815527424.0,47465263104.0,1.3469742264502642,5775360.0,14082048.0,21155.0,10766.0,0.0,2299.1875,46068.0,1626.0,37.0,64.663,0.0,1005.0,100.0,3617.1875,46068.0,2944.0,38.0,92.629,100.0,405.0,65.5,5877456896.0,68916596736.0,4.360596734221719,3690496.0,753385472.0,15212.0,2924306.0,0.0,41465.1875,46068.0,40784.0,41.0,94.341,0.0,1005.0,0,0,1.0,10,2,6405,0.7918241466666668,2352,0.9968658487002054
2140,3.125882148742676,0.0748710632324218,0.047084093093872,0.7944231033325195,2.230041027069092,2.13299298286438,0.023228645324707,1.3023450374603271,17.0,3780.0,3797.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,4,0,2,1,1,20,1,1,4,0,1,1,1,0,1,0.0,38651744256.0,134785609728.0,35.0,2447037452800.0,4075845854208.0,44994136.0,164201688.0,41.4,1815527424.0,47465263104.0,1.3469742264502642,5775360.0,14082048.0,21155.0,10766.0,0.0,2299.1875,46068.0,1626.0,37.0,64.663,0.0,1005.0,100.0,3617.1875,46068.0,2944.0,38.0,92.629,100.0,405.0,65.5,5877456896.0,68916596736.0,4.360596734221719,3690496.0,753385472.0,15212.0,2924306.0,0.0,41465.1875,46068.0,40784.0,41.0,94.341,0.0,1005.0,0,0,0.199893122852962,9,11,6666,0.8015229,2318,0.9882291952768961
2141,2.8897390365600586,0.0711848735809326,0.046191930770874,0.7892289161682129,2.003592014312744,1.9102191925048828,0.0214626789093017,1.1956632137298584,17.0,3225.0,3242.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,4,0,2,1,1,20,1,1,4,0,1,1,1,1,1,0.0,38618198016.0,134785609728.0,35.0,2447037456896.0,4075852518400.0,44994137.0,164201887.0,39.0,1816051712.0,47465263104.0,1.3473632056603282,5775360.0,14356480.0,21175.0,10944.0,0.0,2299.1875,46068.0,1626.0,37.0,62.795,0.0,1005.0,23.0,3617.1875,46068.0,2944.0,38.0,70.998,23.0,405.0,69.1,5877981184.0,68916596736.0,4.360985713431783,3690496.0,759934976.0,15239.0,2949716.0,0.0,41465.1875,46068.0,40784.0,42.0,93.16,0.0,1005.0,0,0,0.1771365875178457,9,13,6256,0.82154527,1873,0.9796202381451925
2142,4.309199094772339,0.0731089115142822,0.0470747947692871,0.7826378345489502,3.426971197128296,3.330754041671753,0.0237002372741699,2.49661636352539,32.0,3799.0,3831.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,4,0,2,1,1,20,1,1,4,0,1,1,1,1,1,0.0,38603272192.0,134785609728.0,35.0,2447037456896.0,4075882263552.0,44994137.0,164202254.0,24.8,1816051712.0,47465263104.0,1.3473632056603282,5775360.0,14532608.0,21185.0,11053.0,0.0,2299.1875,46068.0,1626.0,37.0,62.176,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,64.827,0.0,405.0,79.7,5877981184.0,68916596736.0,4.360985713431783,3690496.0,768081920.0,15275.0,2981484.0,46.0,41465.1875,46068.0,40784.0,43.0,115.126,46.0,1005.0,0,0,0.2720242457673751,8,19,6023,0.7279212333333334,1978,0.9883052905400594
2143,2.9381799697875977,0.0731809139251709,0.0472478866577148,0.7875499725341797,2.050337076187134,1.9588210582733157,0.0211985111236572,1.3825671672821045,19.0,2601.0,2620.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,4,0,2,1,1,20,1,1,4,0,1,1,1,0,1,0.0,38603272192.0,134785609728.0,35.0,2447037456896.0,4075882263552.0,44994137.0,164202254.0,24.8,1816051712.0,47465263104.0,1.3473632056603282,5775360.0,14532608.0,21185.0,11053.0,0.0,2299.1875,46068.0,1626.0,37.0,62.176,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,64.827,0.0,405.0,79.7,5877981184.0,68916596736.0,4.360985713431783,3690496.0,768081920.0,15275.0,2981484.0,46.0,41465.1875,46068.0,40784.0,43.0,115.126,46.0,1005.0,0,0,0.296116135138184,4,11,5378,0.7668671433333333,1148,0.9943227370580038
2144,3.3229329586029053,0.0709598064422607,0.0470528602600097,0.7853739261627197,2.440531015396118,2.3454389572143555,0.0230255126953125,1.5733015537261963,21.0,3511.0,3532.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,4,0,2,1,1,20,1,1,4,0,1,1,1,1,1,0.0,38535184384.0,134785609728.0,34.9,2447037456896.0,4075882832896.0,44994137.0,164202327.0,34.4,1816576000.0,47465263104.0,1.3477521848703922,5775360.0,14700544.0,21204.0,11211.0,0.0,2299.1875,46068.0,1626.0,37.0,64.609,0.0,1005.0,100.0,3617.1875,46068.0,2944.0,38.0,77.48,100.0,405.0,72.1,5877981184.0,68916596736.0,4.360985713431783,3690496.0,777850880.0,15316.0,3019866.0,0.0,41465.1875,46068.0,40784.0,42.0,85.519,0.0,1005.0,0,0,0.433927908579091,8,9,5578,0.6264936533333333,1803,0.3337752530351281
2145,2.635406017303467,0.0725059509277343,0.0463559627532959,0.786672830581665,1.7472679615020752,1.6893088817596436,0.0135455131530761,1.1466422080993652,13.0,2320.0,2333.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,4,0,2,1,1,20,1,1,4,0,1,1,1,0,1,0.0,38470950912.0,134785609728.0,34.9,2447037456896.0,4075885642752.0,44994137.0,164202444.0,20.6,1816576000.0,47465263104.0,1.3477521848703922,5775360.0,14852096.0,21214.0,11320.0,0.0,2299.1875,46068.0,1626.0,37.0,62.168,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,64.966,0.0,405.0,84.7,5877981184.0,68916596736.0,4.360985713431783,3690496.0,786628608.0,15356.0,3054210.0,39.0,41465.1875,46068.0,40784.0,44.0,100.686,45.0,1005.0,0,0,0.4486164839335468,6,9,5355,0.6911535766666667,1027,0.9953462481498718
2146,3.706800937652588,0.0619430541992187,0.0377130508422851,0.7842769622802734,2.831860065460205,2.735225915908813,0.0237348079681396,1.9017562866210935,25.0,3781.0,3806.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,4,0,2,1,1,20,1,1,4,0,1,1,1,1,1,0.0,38470950912.0,134785609728.0,34.9,2447037456896.0,4075885642752.0,44994137.0,164202444.0,20.6,1816576000.0,47465263104.0,1.3477521848703922,5775360.0,14852096.0,21214.0,11320.0,0.0,2299.1875,46068.0,1626.0,37.0,62.168,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,64.966,0.0,405.0,84.7,5877981184.0,68916596736.0,4.360985713431783,3690496.0,786628608.0,15356.0,3054210.0,39.0,41465.1875,46068.0,40784.0,44.0,100.686,45.0,1005.0,0,0,0.2141086228215638,12,18,6673,0.7865639166666667,2074,0.9999275207519531
2147,3.234526872634888,0.0728900432586669,0.0475020408630371,0.7902882099151611,2.3456099033355717,2.25101089477539,0.0222499370574951,1.545328140258789,20.0,3178.0,3198.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,4,0,2,1,1,20,1,1,4,0,1,1,1,1,1,0.0,38380679168.0,134785609728.0,34.8,2447037460992.0,4075893097472.0,44994138.0,164202708.0,40.6,1816576000.0,47465263104.0,1.3477521848703922,5775360.0,15097856.0,21234.0,11498.0,0.0,2299.1875,46068.0,1626.0,37.0,62.499,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,37.0,100.406,0.0,405.0,66.7,5877981184.0,68916596736.0,4.360985713431783,3690496.0,794140672.0,15387.0,3083452.0,92.0,41465.1875,46068.0,40784.0,47.0,90.301,92.0,1005.0,0,0,0.0,8,17,5548,0.6212946866666667,1606,0.7033717930316925
2148,3.933277130126953,0.0799450874328613,0.0475602149963378,0.7894148826599121,3.035048007965088,2.9424870014190674,0.0239546298980712,2.128429889678955,28.0,3710.0,3738.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,4,0,2,1,1,20,1,1,4,0,1,1,1,0,1,0.0,38383013888.0,134785609728.0,34.8,2447037465088.0,4075926524928.0,44994139.0,164203036.0,21.2,1816576000.0,47465263104.0,1.3477521848703922,5775360.0,15224832.0,21244.0,11587.0,0.0,2299.1875,46068.0,1626.0,37.0,62.113,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,59.023,0.0,405.0,84.1,5877981184.0,68916596736.0,4.360985713431783,3690496.0,803954688.0,15430.0,3121977.0,47.0,41465.1875,46068.0,40784.0,45.0,109.477,47.0,1005.0,0,0,0.1353954059492991,12,20,6896,0.7809319,2027,0.9998102188110352
2149,2.118752956390381,0.0731339454650878,0.0466110706329345,0.7900521755218506,1.2295200824737549,1.1377010345458984,0.0227165222167968,0.4432129859924316,7.0,3185.0,3192.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,4,0,2,1,1,20,1,1,4,0,1,1,1,1,1,0.0,38383013888.0,134785609728.0,34.8,2447037465088.0,4075926524928.0,44994139.0,164203036.0,21.2,1816576000.0,47465263104.0,1.3477521848703922,5775360.0,15224832.0,21244.0,11587.0,0.0,2299.1875,46068.0,1626.0,37.0,62.113,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,59.023,0.0,405.0,84.1,5877981184.0,68916596736.0,4.360985713431783,3690496.0,803954688.0,15430.0,3121977.0,47.0,41465.1875,46068.0,40784.0,45.0,109.477,47.0,1005.0,0,0,0.4553418012614796,9,3,6553,0.5887361866666666,1662,0.6682607141944269
