id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@httpx - [_client.py:1786] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@openai._base_client - [_base_client.py:446] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@httpcore.connection - [_trace.py:85] - DEBUG,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.metrics - [metrics.py:295] - INFO,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
11,2424,d8a4da03f7cb4d9a,c29e80a601a59520,embedding,2024-11-05 08:02:17.310635,2024-11-05 08:02:17.357518,[],OK,,1730793737.310635,1730793737.357518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],13.0,1005,0.04688286781311035
12,2424,c030fc803f2e5979,511edf03a2f3bf6a,reranking,2024-11-05 08:02:17.395595,2024-11-05 08:02:17.775350,[],OK,,1730793737.395595,1730793737.77535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],13.0,1005,0.37975502014160156
13,2424,d9c7a110b99f985b,511edf03a2f3bf6a,llm,2024-11-05 08:02:17.781473,2024-11-05 08:02:21.912141,[],OK,,1730793737.781473,1730793741.912141,0,0,0,1,0,1,1,0,0,10,0,0,1,1,1,1,1,"['2024-11-05 08:02:17,783 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-05 08:02:17,784 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 08:02:17,785 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 08:02:17,785 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 08:02:17,785 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 08:02:17,785 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 08:02:21,909 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 08:02:21,909 - httpx - [_client.py:1786] - INFO', '2024-11-05 08:02:21,909 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 08:02:21,910 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 08:02:21,911 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 08:02:21,911 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 08:02:21,911 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-05 08:02:17,855 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-05 08:02:17,857 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-05 08:02:21,418 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-05 08:02:21,887 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-05 08:02:21,910 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,4.1306681632995605
14,2424,02c3e287ed3adabb,d9c7a110b99f985b,llm_request,2024-11-05 08:02:17.855323,2024-11-05 08:02:21.886546,[],OK,,1730793737.855323,1730793741.886546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,4.031222820281982
15,2424,98ca995338889027,02c3e287ed3adabb,llm_scheduler,2024-11-05 16:02:17.878520,2024-11-05 16:02:17.901717,[],OK,,1730793737.8785205,1730793737.9017174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],91.7,210,0.023196935653686523
16,2424,41c963896aa5dadc,02c3e287ed3adabb,llm_generate,2024-11-05 16:02:21.398946,2024-11-05 16:02:21.856358,[],OK,,1730793741.3989463,1730793741.856358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],92.7,210,0.4574117660522461
17,2425,3825df21338abd1e,,query,2024-11-05 08:02:21.923358,2024-11-05 08:02:25.315808,[],OK,,1730793741.923358,1730793745.315808,1,0,1,2,1,1,1,1,4,20,0,4,1,1,1,1,0,"['2024-11-05 08:02:21,951 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-05 08:02:21,954 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 08:02:21,955 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 08:02:21,956 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 08:02:21,956 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 08:02:21,956 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 08:02:21,956 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 08:02:21,957 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 08:02:21,959 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 08:02:21,959 - httpx - [_client.py:1786] - INFO', '2024-11-05 08:02:21,959 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 08:02:21,961 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 08:02:21,961 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 08:02:21,961 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 08:02:21,961 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 08:02:21,962 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 08:02:21,975 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-05 08:02:21,977 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-05 08:02:22,356 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-05 08:02:22,356 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-05 08:02:22,356 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-05 08:02:22,359 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-05 08:02:22,360 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 08:02:22,360 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 08:02:22,360 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 08:02:22,361 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 08:02:22,361 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 08:02:25,308 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 08:02:25,308 - httpx - [_client.py:1786] - INFO', '2024-11-05 08:02:25,308 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 08:02:25,310 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 08:02:25,310 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 08:02:25,310 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 08:02:25,310 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-05 08:02:25,315 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-05 08:02:25,315 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-05 08:02:22,424 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-05 08:02:22,426 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-05 08:02:25,284 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-05 08:02:25,309 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,3.3924500942230225
18,2425,f7df1b9db43c96d5,3825df21338abd1e,retrieve,2024-11-05 08:02:21.923661,2024-11-05 08:02:21.967069,[],OK,,1730793741.923661,1730793741.967069,0,0,0,1,0,0,0,0,4,10,0,1,0,0,0,0,0,"['2024-11-05 08:02:21,951 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-05 08:02:21,954 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 08:02:21,955 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 08:02:21,956 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 08:02:21,956 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 08:02:21,956 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 08:02:21,956 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 08:02:21,957 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 08:02:21,959 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 08:02:21,959 - httpx - [_client.py:1786] - INFO', '2024-11-05 08:02:21,959 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 08:02:21,961 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 08:02:21,961 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 08:02:21,961 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 08:02:21,961 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 08:02:21,962 - httpcore.connection - [_trace.py:85] - DEBUG']",10.8,1005,0.04340791702270508
19,2425,0752dad03abac90f,f7df1b9db43c96d5,embedding,2024-11-05 08:02:21.923936,2024-11-05 08:02:21.944088,[],OK,,1730793741.923936,1730793741.944088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],10.8,1005,0.02015209197998047
20,2425,f2df22527615285f,3825df21338abd1e,reranking,2024-11-05 08:02:21.980686,2024-11-05 08:02:22.352909,[],OK,,1730793741.980686,1730793742.352909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],10.8,1005,0.3722231388092041
