id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@httpx - [_client.py:1786] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@openai._base_client - [_base_client.py:446] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@httpcore.connection - [_trace.py:85] - DEBUG,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.metrics - [metrics.py:295] - INFO,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
11,4052,85dd5e833ecb6c45,c9fa5e70f64f685d,embedding,2024-11-06 06:10:26.664299,2024-11-06 06:10:26.712128,[],OK,,1730873426.664299,1730873426.712128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],24.8,1005.0,0.04782891273498535
12,4052,c4d880f708283923,964b6052856653b9,reranking,2024-11-06 06:10:26.746643,2024-11-06 06:10:27.125078,[],OK,,1730873426.746643,1730873427.125078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],24.8,1005.0,0.3784348964691162
13,4052,ad6536a01e8f768c,964b6052856653b9,llm,2024-11-06 06:10:27.131788,2024-11-06 06:10:30.995745,[],OK,,1730873427.131788,1730873430.995745,0,0,0,1,0,1,1,0,0,10,0,0,1,1,1,1,1,"['2024-11-06 06:10:27,138 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-06 06:10:27,139 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:27,139 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:27,139 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:27,139 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:27,139 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:30,990 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:30,991 - httpx - [_client.py:1786] - INFO', '2024-11-06 06:10:30,991 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:30,992 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:30,992 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:30,993 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:30,993 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-06 06:10:27,205 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 06:10:27,207 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-06 06:10:28,318 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-06 06:10:30,969 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-06 06:10:30,991 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0.0,3.863956928253174
14,4052,1e707c5230c1fb6a,ad6536a01e8f768c,llm_request,2024-11-06 06:10:27.204958,2024-11-06 06:10:30.968384,[],OK,,1730873427.204958,1730873430.968384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0.0,3.7634260654449463
15,4052,27384c5132aac65f,1e707c5230c1fb6a,llm_scheduler,2024-11-06 14:10:27.227784,2024-11-06 14:10:27.250610,[],OK,,1730873427.227784,1730873427.25061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],63.9,1005.0,0.022826194763183594
16,4052,74a16bea5d6bc5dd,1e707c5230c1fb6a,llm_generate,2024-11-06 14:10:27.900326,2024-11-06 14:10:30.941694,[],OK,,1730873427.9003265,1730873430.9416945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],92.9,1005.0,3.041368007659912
17,4053,b2d8b335e4ef8605,,query,2024-11-06 06:10:31.015717,2024-11-06 06:10:33.821638,[],OK,,1730873431.015717,1730873433.821638,1,0,1,2,1,1,1,1,4,20,0,4,1,1,1,1,1,"['2024-11-06 06:10:31,072 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 06:10:31,076 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:10:31,078 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:10:31,078 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:31,079 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:31,079 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:31,079 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:31,079 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:31,081 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:31,082 - httpx - [_client.py:1786] - INFO', '2024-11-06 06:10:31,082 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:31,085 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:31,085 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:31,085 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:31,087 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:10:31,087 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:10:31,101 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 06:10:31,103 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-06 06:10:31,488 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 06:10:31,489 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-06 06:10:31,489 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-06 06:10:31,493 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-06 06:10:31,497 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:31,497 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:31,498 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:31,498 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:31,498 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:33,808 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:33,809 - httpx - [_client.py:1786] - INFO', '2024-11-06 06:10:33,809 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:33,810 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:33,811 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:33,811 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:33,811 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-06 06:10:33,820 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 06:10:33,821 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-06 06:10:31,563 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 06:10:31,566 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-06 06:10:33,332 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-06 06:10:33,787 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-06 06:10:33,809 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0.0,2.8059210777282715
18,4053,56f08bcb85e2dd1d,b2d8b335e4ef8605,retrieve,2024-11-06 06:10:31.016541,2024-11-06 06:10:31.094222,[],OK,,1730873431.016541,1730873431.094222,0,0,0,1,0,0,0,0,4,10,0,1,0,0,0,0,0,"['2024-11-06 06:10:31,072 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 06:10:31,076 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:10:31,078 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:10:31,078 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:31,079 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:31,079 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:31,079 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:31,079 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:31,081 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:31,082 - httpx - [_client.py:1786] - INFO', '2024-11-06 06:10:31,082 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:31,085 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:31,085 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:31,085 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:10:31,087 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:10:31,087 - httpcore.connection - [_trace.py:85] - DEBUG']",12.4,1005.0,0.07768106460571289
19,4053,ef1746ab4205bd02,56f08bcb85e2dd1d,embedding,2024-11-06 06:10:31.017324,2024-11-06 06:10:31.066847,[],OK,,1730873431.017324,1730873431.066847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],12.4,1005.0,0.049523115158081055
20,4053,eda7795a90fdbe8c,b2d8b335e4ef8605,reranking,2024-11-06 06:10:31.106152,2024-11-06 06:10:31.483847,[],OK,,1730873431.106152,1730873431.483847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],12.4,1005.0,0.37769484519958496
