id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@openai._base_client - [_base_client.py:446] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@httpcore.connection - [_trace.py:85] - DEBUG,log@httpx - [_client.py:1786] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
11,314,b1a337c7a37b6dd1,f534bbd158a15188,embedding,2024-10-30 16:17:14.560021,2024-10-30 16:17:14.608183,[],OK,,1730305034.560021,1730305034.608183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],12.0,1005,0.048161983489990234
12,314,dbfd8190562966cd,6b35c000b929a07e,reranking,2024-10-30 16:17:15.654406,2024-10-30 16:17:16.035406,[],OK,,1730305035.654406,1730305036.035406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],12.0,1005,0.3810000419616699
13,314,f94677127d53b700,6b35c000b929a07e,llm,2024-10-30 16:17:16.041601,2024-10-30 16:17:20.035704,[],OK,,1730305036.041601,1730305040.035704,0,0,1,0,1,0,0,10,0,1,0,0,1,1,1,1,1,"['2024-10-30 16:17:16,043 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-30 16:17:16,044 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:17:16,045 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:17:16,045 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:17:16,045 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:17:16,045 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:17:19,939 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:17:19,939 - httpx - [_client.py:1786] - INFO', '2024-10-30 16:17:19,940 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:17:20,032 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:17:20,033 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:17:20,033 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:17:20,033 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-30 16:17:16,535 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-30 16:17:16,539 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-30 16:17:17,836 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-30 16:17:19,732 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-30 16:17:19,939 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,3.994102954864502
14,314,2a8a995283448662,f94677127d53b700,llm_request,2024-10-30 16:17:16.535013,2024-10-30 16:17:19.731899,[],OK,,1730305036.535013,1730305039.731899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,3.1968860626220703
15,314,03d226bff2b06dea,2a8a995283448662,llm_scheduler,2024-10-31 00:17:16.936968,2024-10-31 00:17:17.338922,[],OK,,1730305036.9369676,1730305037.3389218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],7.6,1005,0.40195417404174805
16,314,5c063730c66ed8f7,2a8a995283448662,llm_generate,2024-10-31 00:17:17.633923,2024-10-31 00:17:19.535185,[],OK,,1730305037.6339226,1730305039.535185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],7.6,1005,1.9012625217437744
17,315,1f78cfc96836dc52,,query,2024-10-30 16:17:20.055110,2024-10-30 16:17:24.343363,[],OK,,1730305040.05511,1730305044.343363,1,4,1,1,1,0,0,20,4,2,1,1,1,1,1,1,1,"['2024-10-30 16:17:20,110 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 16:17:20,114 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 16:17:20,116 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 16:17:20,116 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:17:20,117 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:17:20,117 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:17:20,117 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:17:20,117 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:17:20,119 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:17:20,120 - httpx - [_client.py:1786] - INFO', '2024-10-30 16:17:20,120 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:17:20,121 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:17:20,121 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:17:20,121 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:17:20,122 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 16:17:20,122 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 16:17:21,141 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 16:17:21,145 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-10-30 16:17:21,537 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 16:17:21,537 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-10-30 16:17:21,537 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-10-30 16:17:21,540 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-30 16:17:21,541 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:17:21,541 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:17:21,541 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:17:21,542 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:17:21,542 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:17:24,241 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:17:24,242 - httpx - [_client.py:1786] - INFO', '2024-10-30 16:17:24,243 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:17:24,333 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:17:24,333 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:17:24,334 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:17:24,334 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-30 16:17:24,342 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 16:17:24,343 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-10-30 16:17:21,736 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-30 16:17:21,738 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-30 16:17:22,839 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-30 16:17:24,041 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-30 16:17:24,332 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,4.28825306892395
18,315,6928707035bc0c70,1f78cfc96836dc52,retrieve,2024-10-30 16:17:20.055865,2024-10-30 16:17:21.129687,[],OK,,1730305040.055865,1730305041.129687,0,1,0,0,0,0,0,10,4,1,0,0,0,0,0,0,0,"['2024-10-30 16:17:20,110 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 16:17:20,114 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 16:17:20,116 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 16:17:20,116 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:17:20,117 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:17:20,117 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:17:20,117 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:17:20,117 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:17:20,119 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:17:20,120 - httpx - [_client.py:1786] - INFO', '2024-10-30 16:17:20,120 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:17:20,121 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:17:20,121 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:17:20,121 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 16:17:20,122 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 16:17:20,122 - httpcore.connection - [_trace.py:85] - DEBUG']",12.4,1005,1.073822021484375
19,315,a59559045d5d3a43,6928707035bc0c70,embedding,2024-10-30 16:17:20.056574,2024-10-30 16:17:20.104817,[],OK,,1730305040.056574,1730305040.104817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],12.4,1005,0.048242807388305664
20,315,c22f728c92f0218e,1f78cfc96836dc52,reranking,2024-10-30 16:17:21.152229,2024-10-30 16:17:21.531512,[],OK,,1730305041.152229,1730305041.531512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],12.4,1005,0.37928295135498047
