id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@httpx - [_client.py:1786] - INFO,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@openai._base_client - [_base_client.py:446] - DEBUG,log@httpcore.connection - [_trace.py:85] - DEBUG,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.metrics - [metrics.py:295] - INFO,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
11,164,0eabb8430fc663e3,de26d0444700353d,embedding,2024-10-30 13:35:54.744440,2024-10-30 13:35:55.331831,[],OK,,1730295354.74444,1730295355.331831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],5.8,1005,0.5873908996582031
12,164,c2d14a4482decf3f,745c996f76fc3271,reranking,2024-10-30 13:35:56.453514,2024-10-30 13:35:58.135621,[],OK,,1730295356.453514,1730295358.135621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],5.8,1005,1.6821069717407227
13,164,7a11e786c41c24ec,745c996f76fc3271,llm,2024-10-30 13:35:58.234814,2024-10-30 13:36:00.602209,[],OK,,1730295358.234814,1730295360.602209,1,0,0,0,0,0,0,0,1,1,0,10,1,1,1,1,1,"['2024-10-30 13:35:58,240 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-30 13:35:58,332 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:35:58,333 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:35:58,333 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:35:58,333 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:35:58,333 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:36:00,597 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:36:00,598 - httpx - [_client.py:1786] - INFO', '2024-10-30 13:36:00,598 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:36:00,599 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:36:00,599 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:36:00,600 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:36:00,600 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-30 13:35:58,392 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-30 13:35:58,395 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-30 13:35:59,255 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-30 13:36:00,575 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-30 13:36:00,598 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,2.3673951625823975
14,164,50835669836cd602,7a11e786c41c24ec,llm_request,2024-10-30 13:35:58.392727,2024-10-30 13:36:00.574426,[],OK,,1730295358.392727,1730295360.574426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,2.18169903755188
15,164,644aab8551410a4a,50835669836cd602,llm_scheduler,2024-10-30 21:35:58.413513,2024-10-30 21:35:58.434298,[],OK,,1730295358.4135127,1730295358.434298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],27.4,1005,0.02078533172607422
16,164,44f5e514a91519fa,50835669836cd602,llm_generate,2024-10-30 21:35:58.910760,2024-10-30 21:36:00.544856,[],OK,,1730295358.91076,1730295360.544856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],27.4,1005,1.6340961456298828
17,165,fe21053406496aa4,,query,2024-10-30 13:36:00.641698,2024-10-30 13:36:05.132014,[],OK,,1730295360.641698,1730295365.132014,2,4,1,0,0,1,1,1,1,1,4,20,1,1,1,1,1,"['2024-10-30 13:36:01,239 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 13:36:01,332 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:36:01,333 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:36:01,333 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:36:01,333 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:36:01,334 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:36:01,334 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:36:01,334 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:36:01,336 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:36:01,336 - httpx - [_client.py:1786] - INFO', '2024-10-30 13:36:01,336 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:36:01,338 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:36:01,338 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:36:01,338 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:36:01,338 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:36:01,338 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:36:02,350 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 13:36:02,353 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-10-30 13:36:04,037 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 13:36:04,038 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-10-30 13:36:04,039 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-10-30 13:36:04,134 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-30 13:36:04,136 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:36:04,137 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:36:04,137 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:36:04,137 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:36:04,137 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:36:05,120 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:36:05,120 - httpx - [_client.py:1786] - INFO', '2024-10-30 13:36:05,121 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:36:05,121 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:36:05,122 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:36:05,122 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:36:05,122 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-30 13:36:05,130 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 13:36:05,131 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-10-30 13:36:04,197 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-30 13:36:04,200 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-30 13:36:04,732 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-30 13:36:05,098 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-30 13:36:05,121 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,4.490316152572632
18,165,5a4090261bb5f21c,fe21053406496aa4,retrieve,2024-10-30 13:36:00.642454,2024-10-30 13:36:02.342410,[],OK,,1730295360.642454,1730295362.34241,1,1,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,"['2024-10-30 13:36:01,239 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 13:36:01,332 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:36:01,333 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:36:01,333 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:36:01,333 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:36:01,334 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:36:01,334 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:36:01,334 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:36:01,336 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:36:01,336 - httpx - [_client.py:1786] - INFO', '2024-10-30 13:36:01,336 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:36:01,338 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:36:01,338 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:36:01,338 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:36:01,338 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:36:01,338 - httpcore.connection - [_trace.py:85] - DEBUG']",5.2,1005,1.6999561786651611
19,165,6a9d916a566da51a,5a4090261bb5f21c,embedding,2024-10-30 13:36:00.643189,2024-10-30 13:36:01.141840,[],OK,,1730295360.643189,1730295361.14184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],5.2,1005,0.49865102767944336
20,165,b4845d6ef44a5d1e,fe21053406496aa4,reranking,2024-10-30 13:36:02.433689,2024-10-30 13:36:03.935138,[],OK,,1730295362.433689,1730295363.935138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],5.2,1005,1.5014488697052002
