id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@httpx - [_client.py:1786] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@openai._base_client - [_base_client.py:446] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@httpcore.connection - [_trace.py:85] - DEBUG,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.metrics - [metrics.py:295] - INFO,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
11,816,2d9cfb969654263e,2f2fbeb0a26bbbce,embedding,2024-11-04 15:56:09.858330,2024-11-04 15:56:09.905688,[],OK,,1730735769.85833,1730735769.905688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],11.6,1005,0.047358036041259766
12,816,1b16b1e05f0fcf0e,78cfc4e461a328e9,reranking,2024-11-04 15:56:09.947285,2024-11-04 15:56:10.328037,[],OK,,1730735769.947285,1730735770.328037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],11.6,1005,0.3807520866394043
13,816,011a766c67e2a662,78cfc4e461a328e9,llm,2024-11-04 15:56:10.334160,2024-11-04 15:56:19.735883,[],OK,,1730735770.33416,1730735779.735883,0,0,0,1,0,1,1,0,0,10,0,0,1,1,1,1,1,"['2024-11-04 15:56:10,336 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-04 15:56:10,337 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:56:10,337 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:56:10,337 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:56:10,338 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:56:10,338 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:56:19,635 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:56:19,636 - httpx - [_client.py:1786] - INFO', '2024-11-04 15:56:19,636 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:56:19,733 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:56:19,733 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:56:19,733 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:56:19,734 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-04 15:56:12,033 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-04 15:56:12,132 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-04 15:56:14,835 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-04 15:56:19,132 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-04 15:56:19,732 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,9.40172290802002
14,816,1b1a54370abe3eda,011a766c67e2a662,llm_request,2024-11-04 15:56:12.032810,2024-11-04 15:56:19.035437,[],OK,,1730735772.03281,1730735779.035437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,7.00262713432312
15,816,f02bb90a5f1b4634,1b1a54370abe3eda,llm_scheduler,2024-11-04 23:56:13.036180,2024-11-04 23:56:14.039550,[],OK,,1730735773.0361798,1730735774.0395498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],4.8,1005,1.0033700466156006
16,816,8bf59c1d653a054c,1b1a54370abe3eda,llm_generate,2024-11-04 23:56:14.433815,2024-11-04 23:56:18.634319,[],OK,,1730735774.4338148,1730735778.634319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],5.0,1005,4.200504302978516
17,817,d5a9bd4a1508f8cb,,query,2024-11-04 15:56:19.754029,2024-11-04 15:56:30.343424,[],OK,,1730735779.754029,1730735790.343424,1,0,1,2,1,1,1,1,4,20,1,4,1,1,1,1,2,"['2024-11-04 15:56:19,808 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 15:56:19,812 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 15:56:19,814 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 15:56:19,814 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:56:19,815 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:56:19,815 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:56:19,815 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:56:19,815 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:56:19,817 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:56:19,818 - httpx - [_client.py:1786] - INFO', '2024-11-04 15:56:19,818 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:56:19,819 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:56:19,819 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:56:19,820 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:56:19,820 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 15:56:19,820 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 15:56:19,837 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 15:56:19,839 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-04 15:56:20,224 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 15:56:20,224 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-04 15:56:20,225 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-04 15:56:20,227 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-04 15:56:20,228 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:56:20,229 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:56:20,229 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:56:20,229 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:56:20,229 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:56:30,233 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:56:30,234 - httpx - [_client.py:1786] - INFO', '2024-11-04 15:56:30,235 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:56:30,332 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:56:30,333 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:56:30,333 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:56:30,333 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-04 15:56:30,338 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-11-04 15:56:30,342 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 15:56:30,343 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-04 15:56:21,234 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-04 15:56:21,332 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-04 15:56:23,534 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-04 15:56:28,931 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-04 15:56:29,635 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-04 15:56:30,235 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,10.58939504623413
18,817,94521dab6fe88dd6,d5a9bd4a1508f8cb,retrieve,2024-11-04 15:56:19.754734,2024-11-04 15:56:19.826397,[],OK,,1730735779.754734,1730735779.826397,0,0,0,1,0,0,0,0,4,10,0,1,0,0,0,0,0,"['2024-11-04 15:56:19,808 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 15:56:19,812 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 15:56:19,814 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 15:56:19,814 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:56:19,815 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:56:19,815 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:56:19,815 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:56:19,815 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:56:19,817 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:56:19,818 - httpx - [_client.py:1786] - INFO', '2024-11-04 15:56:19,818 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:56:19,819 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:56:19,819 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:56:19,820 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 15:56:19,820 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 15:56:19,820 - httpcore.connection - [_trace.py:85] - DEBUG']",11.4,1005,0.07166290283203125
19,817,784f29a7c5b13995,94521dab6fe88dd6,embedding,2024-11-04 15:56:19.755424,2024-11-04 15:56:19.803664,[],OK,,1730735779.755424,1730735779.803664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],11.4,1005,0.048239946365356445
20,817,3fb8e06dfacf64a8,d5a9bd4a1508f8cb,reranking,2024-11-04 15:56:19.842829,2024-11-04 15:56:20.219956,[],OK,,1730735779.842829,1730735780.219956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],11.4,1005,0.37712693214416504
