id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@httpx - [_client.py:1786] - INFO,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@openai._base_client - [_base_client.py:446] - DEBUG,log@httpcore.connection - [_trace.py:85] - DEBUG,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.metrics - [metrics.py:295] - INFO,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
11,1826,04272859e7de26d3,275488ad7eef6c51,embedding,2024-11-02 00:27:38.320255,2024-11-02 00:27:38.366372,[],OK,,1730507258.320255,1730507258.366372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],11.6,1005,0.04611706733703613
12,1826,455967d0bc2cf7f3,c551d7087577ca63,reranking,2024-11-02 00:27:39.415324,2024-11-02 00:27:39.795517,[],OK,,1730507259.415324,1730507259.795517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],11.6,1005,0.38019299507141113
13,1826,df67dd4f4f12ba41,c551d7087577ca63,llm,2024-11-02 00:27:39.802182,2024-11-02 00:27:48.820885,[],OK,,1730507259.802182,1730507268.820885,1,0,0,0,0,0,0,0,1,0,0,5,1,1,2,1,1,"['2024-11-02 00:27:48,815 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:27:48,816 - httpx - [_client.py:1786] - INFO', '2024-11-02 00:27:48,817 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:27:48,817 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:27:48,818 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:27:48,818 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:27:48,818 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-02 00:27:45,875 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-02 00:27:47,880 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-02 00:27:47,882 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-02 00:27:47,886 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-02 00:27:48,793 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-02 00:27:48,816 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,9.018702983856201
14,1826,c48ae37406dc1579,df67dd4f4f12ba41,llm_request,2024-11-02 00:27:39.866111,2024-11-02 00:27:48.792831,[],OK,,1730507259.866111,1730507268.792831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,8.926719903945923
15,1826,c9ab5a62a7ca2c65,c48ae37406dc1579,llm_scheduler,2024-11-02 08:27:47.917228,2024-11-02 08:27:55.968345,[],OK,,1730507267.917228,1730507275.968345,1,5,1,1,1,1,1,1,0,1,4,15,0,0,2,0,0,"['2024-11-02 00:27:48,823 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-11-02 00:27:48,828 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-02 00:27:48,829 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-02 00:27:48,834 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-02 00:27:48,840 - llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO', '2024-11-02 00:27:48,873 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-02 00:27:48,877 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-02 00:27:48,879 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-02 00:27:48,879 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:27:48,880 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:27:48,880 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:27:48,880 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:27:48,880 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:27:48,883 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:27:48,884 - httpx - [_client.py:1786] - INFO', '2024-11-02 00:27:48,884 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:27:48,886 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:27:48,886 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:27:48,886 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:27:48,887 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-02 00:27:48,887 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-02 00:27:49,933 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-02 00:27:49,937 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-02 00:27:50,329 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-02 00:27:50,330 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-02 00:27:50,330 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-02 00:27:50,333 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-02 00:27:50,334 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:27:50,335 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:27:50,335 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:27:50,335 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:27:50,335 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:27:52,398 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-02 00:27:54,402 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO']",21.0,1005,8.051116943359375
16,1826,ec4145f3d9efeb7f,c48ae37406dc1579,llm_generate,2024-11-02 08:27:48.415847,2024-11-02 08:27:48.763791,[],OK,,1730507268.4158468,1730507268.763791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],21.0,1005,0.3479442596435547
17,1827,a08920b659af93dc,,query,2024-11-02 00:27:48.840803,2024-11-02 00:28:00.631114,[],OK,,1730507268.840803,1730507280.631114,1,1,0,0,1,0,0,1,1,0,0,5,1,1,2,1,1,"['2024-11-02 00:28:00,615 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:28:00,616 - httpx - [_client.py:1786] - INFO', '2024-11-02 00:28:00,617 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:28:00,619 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:28:00,619 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:28:00,619 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:28:00,620 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-02 00:28:00,625 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-11-02 00:28:00,629 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-02 00:28:00,630 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-02 00:27:56,406 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-02 00:27:58,410 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-02 00:27:58,414 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-02 00:27:58,420 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-02 00:28:00,593 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-02 00:28:00,616 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,11.790311098098755
18,1827,1a08f1123272d8cf,a08920b659af93dc,retrieve,2024-11-02 00:27:48.841592,2024-11-02 00:27:49.895725,[],OK,,1730507268.841592,1730507269.895725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],11.4,1005,1.0541329383850098
19,1827,4beaa7a104fa5f1b,1a08f1123272d8cf,embedding,2024-11-02 00:27:48.842344,2024-11-02 00:27:48.869913,[],OK,,1730507268.842344,1730507268.869913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],11.4,1005,0.027569055557250977
20,1827,14eb17ef5484c27d,a08920b659af93dc,reranking,2024-11-02 00:27:49.943251,2024-11-02 00:27:50.326157,[],OK,,1730507269.943251,1730507270.326157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],11.4,1005,0.3829061985015869
21,1827,6fd4ae3c3bb40ea5,a08920b659af93dc,llm,2024-11-02 00:27:50.331202,2024-11-02 00:28:00.622528,[],OK,,1730507270.331202,1730507280.622528,1,0,0,0,0,0,0,0,1,0,0,5,1,1,2,1,1,"['2024-11-02 00:28:00,615 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:28:00,616 - httpx - [_client.py:1786] - INFO', '2024-11-02 00:28:00,617 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:28:00,619 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:28:00,619 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:28:00,619 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:28:00,620 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-02 00:27:56,406 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-02 00:27:58,410 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-02 00:27:58,414 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-02 00:27:58,420 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-02 00:28:00,593 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-02 00:28:00,616 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,10.29132604598999
22,1827,f6796fd3cd74afec,6fd4ae3c3bb40ea5,llm_request,2024-11-02 00:27:50.396362,2024-11-02 00:28:00.593000,[],OK,,1730507270.396362,1730507280.593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,10.196637868881226
