id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@httpcore.connection - [_trace.py:85] - DEBUG,log@httpx - [_client.py:1786] - INFO,log@openai._base_client - [_base_client.py:446] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
11,4463,7f46f28ae4093a3f,0204c3eded23c799,embedding,2024-11-06 07:00:07.806611,2024-11-06 07:00:07.852531,[],OK,,1730876407.806611,1730876407.852531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],24.6,1005,0.04591989517211914
12,4463,48d542787e26e118,8a1eff6ff6e62201,reranking,2024-11-06 07:00:07.888399,2024-11-06 07:00:08.272194,[],OK,,1730876407.888399,1730876408.272194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],24.6,1005,0.38379502296447754
13,4463,70bc41a649c980eb,8a1eff6ff6e62201,llm,2024-11-06 07:00:08.278547,2024-11-06 07:00:10.796045,[],OK,,1730876408.278547,1730876410.796045,0,0,0,0,1,1,0,1,0,0,10,0,1,1,0,1,1,"['2024-11-06 07:00:08,280 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-06 07:00:08,282 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:00:08,282 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:00:08,282 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:00:08,282 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:00:08,282 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:00:10,791 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:00:10,792 - httpx - [_client.py:1786] - INFO', '2024-11-06 07:00:10,792 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:00:10,793 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:00:10,793 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:00:10,793 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:00:10,794 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-06 07:00:08,351 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 07:00:08,353 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-06 07:00:10,771 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-06 07:00:10,792 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,2.517498016357422
14,4463,89110af04a276dda,70bc41a649c980eb,llm_request,2024-11-06 07:00:08.350977,2024-11-06 07:00:10.770684,[],OK,,1730876408.350977,1730876410.770684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,2.4197070598602295
15,4463,dca487a7a466e312,89110af04a276dda,llm_scheduler,2024-11-06 15:00:08.376225,2024-11-06 15:00:08.401473,[],OK,,1730876408.376225,1730876408.401473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],92.9,1005,0.025248050689697266
16,4463,50a198e09c0177a8,89110af04a276dda,llm_generate,2024-11-06 15:00:09.263423,2024-11-06 15:00:10.746483,[],OK,,1730876409.2634234,1730876410.7464828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],92.9,1005,1.4830594062805176
17,4464,2b2baa980d6d822c,,query,2024-11-06 07:00:10.816061,2024-11-06 07:00:14.950433,[],OK,,1730876410.816061,1730876414.950433,1,1,4,4,2,1,0,1,0,1,20,1,1,1,1,1,1,"['2024-11-06 07:00:10,869 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 07:00:10,873 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:00:10,874 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:00:10,875 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:00:10,875 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:00:10,875 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:00:10,876 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:00:10,876 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:00:10,878 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:00:10,878 - httpx - [_client.py:1786] - INFO', '2024-11-06 07:00:10,879 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:00:10,880 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:00:10,880 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:00:10,880 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:00:10,881 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:00:10,881 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:00:10,893 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 07:00:10,895 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-06 07:00:11,276 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 07:00:11,277 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-06 07:00:11,278 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-06 07:00:11,280 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-06 07:00:11,282 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:00:11,282 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:00:11,282 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:00:11,282 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:00:11,282 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:00:14,937 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:00:14,938 - httpx - [_client.py:1786] - INFO', '2024-11-06 07:00:14,939 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:00:14,939 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:00:14,940 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:00:14,940 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:00:14,940 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-06 07:00:14,949 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 07:00:14,950 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-06 07:00:11,349 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 07:00:11,351 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-06 07:00:12,160 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-06 07:00:14,916 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-06 07:00:14,938 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,4.134371995925903
18,4464,f893595d65cc6f09,2b2baa980d6d822c,retrieve,2024-11-06 07:00:10.816807,2024-11-06 07:00:10.887153,[],OK,,1730876410.816807,1730876410.887153,0,0,1,4,1,0,0,0,0,0,10,0,0,0,0,0,0,"['2024-11-06 07:00:10,869 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 07:00:10,873 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:00:10,874 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:00:10,875 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:00:10,875 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:00:10,875 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:00:10,876 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:00:10,876 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:00:10,878 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:00:10,878 - httpx - [_client.py:1786] - INFO', '2024-11-06 07:00:10,879 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:00:10,880 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:00:10,880 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:00:10,880 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:00:10,881 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 07:00:10,881 - httpcore.connection - [_trace.py:85] - DEBUG']",11.4,1005,0.07034587860107422
19,4464,7767c40b132ab2d5,f893595d65cc6f09,embedding,2024-11-06 07:00:10.817547,2024-11-06 07:00:10.864268,[],OK,,1730876410.817547,1730876410.864268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],11.4,1005,0.04672098159790039
20,4464,69f849a4df21a55d,2b2baa980d6d822c,reranking,2024-11-06 07:00:10.897557,2024-11-06 07:00:11.272281,[],OK,,1730876410.897557,1730876411.272281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],11.4,1005,0.3747239112854004
21,4464,8da77ec719034aaf,2b2baa980d6d822c,llm,2024-11-06 07:00:11.278586,2024-11-06 07:00:14.942777,[],OK,,1730876411.278586,1730876414.942777,0,0,0,0,1,1,0,1,0,0,10,0,1,1,1,1,1,"['2024-11-06 07:00:11,280 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-06 07:00:11,282 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:00:11,282 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:00:11,282 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:00:11,282 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:00:11,282 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:00:14,937 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:00:14,938 - httpx - [_client.py:1786] - INFO', '2024-11-06 07:00:14,939 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:00:14,939 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:00:14,940 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:00:14,940 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 07:00:14,940 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-06 07:00:11,349 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 07:00:11,351 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-06 07:00:12,160 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-06 07:00:14,916 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-06 07:00:14,938 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,3.6641910076141357
22,4464,a8b56f85346d2b7e,8da77ec719034aaf,llm_request,2024-11-06 07:00:11.348859,2024-11-06 07:00:14.916121,[],OK,,1730876411.348859,1730876414.916121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,3.5672619342803955
23,4464,a8a33e99fff43234,a8b56f85346d2b7e,llm_scheduler,2024-11-06 15:00:11.372288,2024-11-06 15:00:11.395716,[],OK,,1730876411.3722878,1730876411.3957164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],92.9,1005,0.023428678512573242
