id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@httpx - [_client.py:1786] - INFO,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@httpcore.connection - [_trace.py:85] - DEBUG,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@openai._base_client - [_base_client.py:446] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
11,3951,2bce9cfb002d05f6,d5e6fa17b7422fe8,embedding,2024-11-06 06:01:52.917967,2024-11-06 06:01:52.956514,[],OK,,1730872912.917967,1730872912.956514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],24.2,1005,0.03854680061340332
12,3951,25d1bad2ef85504b,bf5eb4c5c1155484,reranking,2024-11-06 06:01:52.990182,2024-11-06 06:01:53.367973,[],OK,,1730872912.990182,1730872913.367973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],24.2,1005,0.377791166305542
13,3951,622badf92f24f7ee,bf5eb4c5c1155484,llm,2024-11-06 06:01:53.374242,2024-11-06 06:01:54.470874,[],OK,,1730872913.374242,1730872914.470874,0,1,0,0,1,0,1,0,0,10,0,0,1,1,1,0,1,"['2024-11-06 06:01:53,376 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-06 06:01:53,377 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:01:53,378 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:01:53,378 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:01:53,378 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:01:53,378 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:01:54,466 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:01:54,466 - httpx - [_client.py:1786] - INFO', '2024-11-06 06:01:54,467 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:01:54,468 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:01:54,468 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:01:54,468 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:01:54,469 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-06 06:01:53,443 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 06:01:53,445 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-06 06:01:54,445 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-06 06:01:54,466 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,1.0966320037841797
14,3951,30bcab0ed8570102,622badf92f24f7ee,llm_request,2024-11-06 06:01:53.443012,2024-11-06 06:01:54.444251,[],OK,,1730872913.443012,1730872914.444251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,1.0012390613555908
15,3951,53e1ec880aa34ed9,30bcab0ed8570102,llm_scheduler,2024-11-06 14:01:53.465482,2024-11-06 14:01:53.487951,[],OK,,1730872913.4654815,1730872913.4879508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],67.7,1005,0.022469282150268555
16,3951,729111f77f06be6d,30bcab0ed8570102,llm_generate,2024-11-06 14:01:54.135391,2024-11-06 14:01:54.416991,[],OK,,1730872914.135391,1730872914.4169912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],67.7,1005,0.2816002368927002
17,3958,c539986b89c66bfe,,query,2024-11-06 06:02:06.473472,2024-11-06 06:02:08.815983,[],OK,,1730872926.473472,1730872928.815983,1,2,4,4,1,1,1,0,1,20,1,0,1,1,1,0,1,"['2024-11-06 06:02:06,529 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 06:02:06,533 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:02:06,534 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:02:06,535 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:02:06,535 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:02:06,536 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:02:06,536 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:02:06,536 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:02:06,538 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:02:06,539 - httpx - [_client.py:1786] - INFO', '2024-11-06 06:02:06,539 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:02:06,541 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:02:06,542 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:02:06,542 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:02:06,542 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:02:06,543 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:02:06,556 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 06:02:06,559 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-06 06:02:06,943 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 06:02:06,944 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-06 06:02:06,944 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-06 06:02:06,947 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-06 06:02:06,948 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:02:06,949 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:02:06,949 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:02:06,949 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:02:06,949 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:02:08,803 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:02:08,804 - httpx - [_client.py:1786] - INFO', '2024-11-06 06:02:08,805 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:02:08,805 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:02:08,806 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:02:08,806 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:02:08,806 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-06 06:02:08,814 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 06:02:08,815 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-06 06:02:07,003 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 06:02:07,005 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-06 06:02:08,782 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-06 06:02:08,804 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,2.342510938644409
18,3958,6f61400253d8bf4a,c539986b89c66bfe,retrieve,2024-11-06 06:02:06.474297,2024-11-06 06:02:06.550588,[],OK,,1730872926.474297,1730872926.550588,0,1,1,4,0,0,0,0,0,10,0,0,0,0,0,0,0,"['2024-11-06 06:02:06,529 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 06:02:06,533 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:02:06,534 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:02:06,535 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:02:06,535 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:02:06,536 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:02:06,536 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:02:06,536 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:02:06,538 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:02:06,539 - httpx - [_client.py:1786] - INFO', '2024-11-06 06:02:06,539 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:02:06,541 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:02:06,542 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:02:06,542 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 06:02:06,542 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 06:02:06,543 - httpcore.connection - [_trace.py:85] - DEBUG']",24.2,1005,0.07629084587097168
19,3958,8d33db5ff8eeae3d,6f61400253d8bf4a,embedding,2024-11-06 06:02:06.475094,2024-11-06 06:02:06.524262,[],OK,,1730872926.475094,1730872926.524262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],24.2,1005,0.04916787147521973
20,3958,fd18593c5307caf3,c539986b89c66bfe,reranking,2024-11-06 06:02:06.561366,2024-11-06 06:02:06.939262,[],OK,,1730872926.561366,1730872926.939262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],24.2,1005,0.3778958320617676
