id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@httpx - [_client.py:1786] - INFO,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@httpcore.connection - [_trace.py:85] - DEBUG,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@openai._base_client - [_base_client.py:446] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
11,211,5fe37e34da01f1a1,e6d75f2e157f56ad,embedding,2024-11-07 01:20:35.912228,2024-11-07 01:20:35.960746,[],OK,,1730942435.912228,1730942435.960746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],11.0,1740.0,0.04851794242858887
12,211,41a518263e09103c,8d108b460de52a1c,reranking,2024-11-07 01:20:36.000451,2024-11-07 01:20:36.289738,[],OK,,1730942436.000451,1730942436.289738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],11.0,1725.0,0.28928685188293457
13,211,82071c87f5e08ac5,8d108b460de52a1c,llm,2024-11-07 01:20:36.296693,2024-11-07 01:20:43.277522,[],OK,,1730942436.296693,1730942443.277522,0,1,0,0,1,0,0,0,0,5,0,0,2,1,1,1,1,"['2024-11-07 01:20:43,272 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:43,273 - httpx - [_client.py:1786] - INFO', '2024-11-07 01:20:43,274 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:43,274 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:43,274 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:43,275 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:43,275 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-07 01:20:40,378 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-07 01:20:42,382 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-07 01:20:42,384 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-07 01:20:42,972 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-07 01:20:43,252 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-07 01:20:43,273 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0.0,6.9808290004730225
14,211,bacdd3134f9f9c7e,82071c87f5e08ac5,llm_request,2024-11-07 01:20:36.373279,2024-11-07 01:20:43.251671,[],OK,,1730942436.373279,1730942443.251671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0.0,6.878391981124878
15,211,51c3535fed055cbe,bacdd3134f9f9c7e,llm_scheduler,2024-11-07 09:20:42.400776,2024-11-07 09:20:48.428273,[],OK,,1730942442.400776,1730942448.4282732,1,1,5,4,0,1,1,1,1,15,1,1,2,0,0,0,0,"['2024-11-07 01:20:43,280 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-11-07 01:20:43,284 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-07 01:20:43,285 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-07 01:20:43,294 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-07 01:20:43,301 - llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO', '2024-11-07 01:20:43,357 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-07 01:20:43,361 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-07 01:20:43,363 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-07 01:20:43,363 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:43,364 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:43,364 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:43,364 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:43,364 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:43,366 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:43,367 - httpx - [_client.py:1786] - INFO', '2024-11-07 01:20:43,367 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:43,369 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:43,369 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:43,369 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:43,369 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-07 01:20:43,369 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-07 01:20:43,383 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-07 01:20:43,385 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-07 01:20:43,678 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-07 01:20:43,679 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-07 01:20:43,680 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-07 01:20:43,685 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-07 01:20:43,686 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:43,686 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:43,686 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:43,686 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:43,687 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:45,747 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-07 01:20:47,751 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO']",20.0,1740.0,6.027497291564941
16,211,69b6c2e8f981443b,bacdd3134f9f9c7e,llm_generate,2024-11-07 09:20:42.954431,2024-11-07 09:20:43.226542,[],OK,,1730942442.9544308,1730942443.2265425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],20.0,1740.0,0.2721116542816162
17,212,490e4e79c8d24f29,,query,2024-11-07 01:20:43.301984,2024-11-07 01:20:50.536511,[],OK,,1730942443.301984,1730942450.536511,0,1,1,0,1,1,0,0,0,5,0,1,1,1,1,1,1,"['2024-11-07 01:20:50,522 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:50,523 - httpx - [_client.py:1786] - INFO', '2024-11-07 01:20:50,523 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:50,524 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:50,524 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:50,524 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:50,525 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-07 01:20:50,530 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-11-07 01:20:50,535 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-07 01:20:50,536 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-07 01:20:49,755 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-07 01:20:49,758 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-07 01:20:49,763 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-07 01:20:50,500 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-07 01:20:50,523 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0.0,7.234526872634888
18,212,9cd831be3c7f0aa1,490e4e79c8d24f29,retrieve,2024-11-07 01:20:43.303013,2024-11-07 01:20:43.375941,[],OK,,1730942443.303013,1730942443.375941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],10.2,1740.0,0.07292795181274414
19,212,7408208900ede178,9cd831be3c7f0aa1,embedding,2024-11-07 01:20:43.303849,2024-11-07 01:20:43.352116,[],OK,,1730942443.303849,1730942443.352116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],10.2,1740.0,0.04826712608337402
20,212,f6b2a00afc7e8057,490e4e79c8d24f29,reranking,2024-11-07 01:20:43.388951,2024-11-07 01:20:43.673780,[],OK,,1730942443.388951,1730942443.67378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],10.2,1740.0,0.28482890129089355
21,212,ae5e47cafa9c7325,490e4e79c8d24f29,llm,2024-11-07 01:20:43.682121,2024-11-07 01:20:50.527680,[],OK,,1730942443.682121,1730942450.52768,0,1,0,0,1,0,0,0,0,5,0,0,1,1,1,1,1,"['2024-11-07 01:20:50,522 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:50,523 - httpx - [_client.py:1786] - INFO', '2024-11-07 01:20:50,523 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:50,524 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:50,524 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:50,524 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-07 01:20:50,525 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-07 01:20:49,755 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-07 01:20:49,758 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-07 01:20:49,763 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-07 01:20:50,500 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-07 01:20:50,523 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0.0,6.8455588817596436
22,212,6b6d74ab2bb0e006,ae5e47cafa9c7325,llm_request,2024-11-07 01:20:43.745321,2024-11-07 01:20:50.499737,[],OK,,1730942443.745321,1730942450.499737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0.0,6.754415988922119
