id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@openai._base_client - [_base_client.py:446] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@httpcore.connection - [_trace.py:85] - DEBUG,log@httpx - [_client.py:1786] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
11,224,a947c87f5451d910,e763bbbd7d37d3af,embedding,2024-10-30 14:27:03.838520,2024-10-30 14:27:04.232245,[],OK,,1730298423.83852,1730298424.232245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],6.4,1005,0.3937249183654785
12,224,655eb10d26f2663d,b96010802ffc773d,reranking,2024-10-30 14:27:05.432124,2024-10-30 14:27:06.634143,[],OK,,1730298425.432124,1730298426.634143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],7.6,1005,1.202019214630127
13,224,a4f62fdfd2b5aa88,b96010802ffc773d,llm,2024-10-30 14:27:06.645981,2024-10-30 14:27:07.667893,[],OK,,1730298426.645981,1730298427.667893,0,0,1,0,1,0,0,10,0,1,0,0,1,0,1,1,1,"['2024-10-30 14:27:06,734 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-30 14:27:06,736 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:27:06,736 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:27:06,736 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:27:06,737 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:27:06,737 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:27:07,662 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:27:07,663 - httpx - [_client.py:1786] - INFO', '2024-10-30 14:27:07,663 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:27:07,664 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:27:07,665 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:27:07,665 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:27:07,666 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-30 14:27:06,797 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-30 14:27:06,799 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-30 14:27:07,641 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-30 14:27:07,664 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,1.021911859512329
14,224,087bc43feff10c1d,a4f62fdfd2b5aa88,llm_request,2024-10-30 14:27:06.797018,2024-10-30 14:27:07.641181,[],OK,,1730298426.797018,1730298427.641181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,0.8441629409790039
15,224,e3d48489880383b6,087bc43feff10c1d,llm_scheduler,2024-10-30 22:27:06.817369,2024-10-30 22:27:06.837719,[],OK,,1730298426.8173687,1730298426.8377194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],20.0,1005,0.02035069465637207
16,224,d7d0c66cae896ed4,087bc43feff10c1d,llm_generate,2024-10-30 22:27:07.312790,2024-10-30 22:27:07.613507,[],OK,,1730298427.3127902,1730298427.6135073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],20.0,1005,0.3007171154022217
17,225,6bcb2ed0cc25d99b,,query,2024-10-30 14:27:07.732154,2024-10-30 14:27:11.624301,[],OK,,1730298427.732154,1730298431.624301,1,4,1,1,1,0,0,20,4,2,1,1,1,1,1,1,1,"['2024-10-30 14:27:08,139 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 14:27:08,144 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 14:27:08,145 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 14:27:08,145 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:27:08,146 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:27:08,146 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:27:08,147 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:27:08,147 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:27:08,149 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:27:08,149 - httpx - [_client.py:1786] - INFO', '2024-10-30 14:27:08,150 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:27:08,232 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:27:08,232 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:27:08,232 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:27:08,233 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 14:27:08,233 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 14:27:09,247 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 14:27:09,252 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-10-30 14:27:10,543 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 14:27:10,544 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-10-30 14:27:10,544 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-10-30 14:27:10,633 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-30 14:27:10,634 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:27:10,635 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:27:10,635 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:27:10,635 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:27:10,635 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:27:11,612 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:27:11,613 - httpx - [_client.py:1786] - INFO', '2024-10-30 14:27:11,613 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:27:11,614 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:27:11,614 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:27:11,614 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:27:11,615 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-30 14:27:11,623 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 14:27:11,624 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-10-30 14:27:10,695 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-30 14:27:10,697 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-30 14:27:11,230 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-30 14:27:11,590 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-30 14:27:11,613 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,3.8921470642089844
18,225,fa52a123b188ad4e,6bcb2ed0cc25d99b,retrieve,2024-10-30 14:27:07.732957,2024-10-30 14:27:09.238932,[],OK,,1730298427.732957,1730298429.238932,0,1,0,0,0,0,0,10,4,1,0,0,0,0,0,0,0,"['2024-10-30 14:27:08,139 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 14:27:08,144 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 14:27:08,145 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 14:27:08,145 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:27:08,146 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:27:08,146 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:27:08,147 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:27:08,147 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:27:08,149 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:27:08,149 - httpx - [_client.py:1786] - INFO', '2024-10-30 14:27:08,150 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:27:08,232 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:27:08,232 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:27:08,232 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 14:27:08,233 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 14:27:08,233 - httpcore.connection - [_trace.py:85] - DEBUG']",7.6,1005,1.5059750080108643
19,225,9abe493b01feb80a,fa52a123b188ad4e,embedding,2024-10-30 14:27:07.733693,2024-10-30 14:27:08.132482,[],OK,,1730298427.733693,1730298428.132482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],7.6,1005,0.3987891674041748
20,225,64630085e70d6ee0,6bcb2ed0cc25d99b,reranking,2024-10-30 14:27:09.333542,2024-10-30 14:27:10.533965,[],OK,,1730298429.333542,1730298430.533965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],9.0,1005,1.200423002243042
