id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@httpx - [_client.py:1786] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@openai._base_client - [_base_client.py:446] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@httpcore.connection - [_trace.py:85] - DEBUG,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.metrics - [metrics.py:295] - INFO,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
11,1316,fb8aea954d55526d,f76f3290cef8d2f9,embedding,2024-11-04 17:39:39.253591,2024-11-04 17:39:39.284611,[],OK,,1730741979.253591,1730741979.284611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],22.8,210,0.031019926071166992
12,1316,d0d141f50496ffdf,b646d34e5a528ae6,reranking,2024-11-04 17:39:39.310400,2024-11-04 17:39:39.681465,[],OK,,1730741979.3104,1730741979.681465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],22.8,1005,0.3710649013519287
13,1316,871b65734bffa43a,b646d34e5a528ae6,llm,2024-11-04 17:39:39.687439,2024-11-04 17:39:40.895333,[],OK,,1730741979.687439,1730741980.895333,0,0,0,1,0,1,1,0,0,10,0,0,1,1,1,1,0,"['2024-11-04 17:39:39,689 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-04 17:39:39,690 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:39,691 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:39,691 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:39,691 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:39,691 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:40,890 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:40,891 - httpx - [_client.py:1786] - INFO', '2024-11-04 17:39:40,891 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:40,892 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:40,892 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:40,893 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:40,893 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-04 17:39:39,757 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-04 17:39:39,759 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-04 17:39:40,870 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-04 17:39:40,891 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,1.2078940868377686
14,1316,0f27a6011fad6b7a,871b65734bffa43a,llm_request,2024-11-04 17:39:39.757312,2024-11-04 17:39:40.869611,[],OK,,1730741979.757312,1730741980.869611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,1.1122989654541016
15,1316,3ffe76a745d2b974,0f27a6011fad6b7a,llm_scheduler,2024-11-05 01:39:39.780996,2024-11-05 01:39:39.804680,[],OK,,1730741979.7809958,1730741979.80468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],66.7,1005,0.023684263229370117
16,1316,8fe185566eeecda4,0f27a6011fad6b7a,llm_generate,2024-11-05 01:39:40.566027,2024-11-05 01:39:40.844306,[],OK,,1730741980.566027,1730741980.8443065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],72.3,1005,0.27827954292297363
17,1317,c14c4602c9c0b517,,query,2024-11-04 17:39:40.915140,2024-11-04 17:39:42.367982,[],OK,,1730741980.91514,1730741982.367982,1,0,1,2,1,1,1,1,4,20,0,4,1,1,1,1,1,"['2024-11-04 17:39:40,969 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 17:39:40,973 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 17:39:40,975 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 17:39:40,975 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:40,976 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:40,976 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:40,976 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:40,976 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:40,979 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:40,979 - httpx - [_client.py:1786] - INFO', '2024-11-04 17:39:40,980 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:40,981 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:40,982 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:40,982 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:40,982 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 17:39:40,982 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 17:39:40,992 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 17:39:40,993 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-04 17:39:41,374 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 17:39:41,375 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-04 17:39:41,375 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-04 17:39:41,378 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-04 17:39:41,379 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:41,379 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:41,379 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:41,379 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:41,379 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:42,357 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:42,358 - httpx - [_client.py:1786] - INFO', '2024-11-04 17:39:42,358 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:42,359 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:42,359 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:42,359 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:42,360 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-04 17:39:42,366 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 17:39:42,367 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-04 17:39:41,438 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-04 17:39:41,440 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-04 17:39:42,134 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-04 17:39:42,335 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-04 17:39:42,358 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,1.4528419971466064
18,1317,b14f5d77a3ddf347,c14c4602c9c0b517,retrieve,2024-11-04 17:39:40.915854,2024-11-04 17:39:40.988335,[],OK,,1730741980.915854,1730741980.988335,0,0,0,1,0,0,0,0,4,10,0,1,0,0,0,0,0,"['2024-11-04 17:39:40,969 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 17:39:40,973 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 17:39:40,975 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 17:39:40,975 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:40,976 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:40,976 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:40,976 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:40,976 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:40,979 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:40,979 - httpx - [_client.py:1786] - INFO', '2024-11-04 17:39:40,980 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:40,981 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:40,982 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:40,982 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 17:39:40,982 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 17:39:40,982 - httpcore.connection - [_trace.py:85] - DEBUG']",35.0,1005,0.07248091697692871
19,1317,ff8f176eac61868b,b14f5d77a3ddf347,embedding,2024-11-04 17:39:40.916552,2024-11-04 17:39:40.964531,[],OK,,1730741980.916552,1730741980.964531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],35.0,210,0.047978878021240234
20,1317,811cbcbe079ed077,c14c4602c9c0b517,reranking,2024-11-04 17:39:40.997134,2024-11-04 17:39:41.370168,[],OK,,1730741980.997134,1730741981.370168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],35.0,1005,0.3730340003967285
