id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@openai._base_client - [_base_client.py:446] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@httpcore.connection - [_trace.py:85] - DEBUG,log@httpx - [_client.py:1786] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
11,707,87919fb22654b990,f20aa2551959a66b,embedding,2024-10-31 00:51:44.718750,2024-10-31 00:51:44.766926,[],OK,,1730335904.71875,1730335904.766926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],20.0,1005,0.04817605018615723
12,707,60f016fb03e9b45f,fe82d6044530e662,reranking,2024-10-31 00:51:45.814757,2024-10-31 00:51:46.191030,[],OK,,1730335905.814757,1730335906.19103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],20.0,1005,0.37627291679382324
13,707,6b2f0ed01b19248d,fe82d6044530e662,llm,2024-10-31 00:51:46.196725,2024-10-31 00:51:47.513778,[],OK,,1730335906.196725,1730335907.513778,0,0,1,0,1,0,0,10,0,1,0,0,1,1,1,1,1,"['2024-10-31 00:51:46,199 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 00:51:46,199 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:46,200 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:46,200 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:46,200 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:46,200 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:47,509 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:47,510 - httpx - [_client.py:1786] - INFO', '2024-10-31 00:51:47,510 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:47,511 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:47,511 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:47,511 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:47,512 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 00:51:46,260 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 00:51:46,262 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 00:51:47,105 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-31 00:51:47,486 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 00:51:47,510 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,1.3170530796051025
14,707,8417d6aca7ac92d1,6b2f0ed01b19248d,llm_request,2024-10-31 00:51:46.259942,2024-10-31 00:51:47.485797,[],OK,,1730335906.259942,1730335907.485797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,1.2258548736572266
15,707,cf7e934a4f25fc53,8417d6aca7ac92d1,llm_scheduler,2024-10-31 08:51:46.280720,2024-10-31 08:51:46.301497,[],OK,,1730335906.2807195,1730335906.3014967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],53.9,600,0.020777225494384766
16,707,d5ead81c13e0b916,8417d6aca7ac92d1,llm_generate,2024-10-31 08:51:47.087244,2024-10-31 08:51:47.455784,[],OK,,1730335907.087244,1730335907.455784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],53.9,600,0.36854004859924316
17,708,ca9e23b148b91df4,,query,2024-10-31 00:51:47.533161,2024-10-31 00:51:50.309231,[],OK,,1730335907.533161,1730335910.309231,1,4,1,1,1,0,0,20,4,2,1,1,1,0,1,1,1,"['2024-10-31 00:51:47,563 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 00:51:47,567 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:51:47,568 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:51:47,568 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:47,568 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:47,568 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:47,569 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:47,569 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:47,570 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:47,571 - httpx - [_client.py:1786] - INFO', '2024-10-31 00:51:47,571 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:47,572 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:47,572 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:47,572 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:47,572 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:51:47,573 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:51:48,587 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 00:51:48,590 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-10-31 00:51:48,983 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 00:51:48,984 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-10-31 00:51:48,984 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-10-31 00:51:48,987 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 00:51:48,988 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:48,988 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:48,988 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:48,988 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:48,989 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:50,296 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:50,297 - httpx - [_client.py:1786] - INFO', '2024-10-31 00:51:50,298 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:50,298 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:50,299 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:50,299 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:50,299 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 00:51:50,308 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 00:51:50,309 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-10-31 00:51:49,049 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 00:51:49,052 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 00:51:50,274 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 00:51:50,297 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,2.7760701179504395
18,708,033e61339708fc25,ca9e23b148b91df4,retrieve,2024-10-31 00:51:47.533544,2024-10-31 00:51:48.578624,[],OK,,1730335907.533544,1730335908.578624,0,1,0,0,0,0,0,10,4,1,0,0,0,0,0,0,0,"['2024-10-31 00:51:47,563 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 00:51:47,567 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:51:47,568 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:51:47,568 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:47,568 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:47,568 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:47,569 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:47,569 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:47,570 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:47,571 - httpx - [_client.py:1786] - INFO', '2024-10-31 00:51:47,571 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:47,572 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:47,572 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:47,572 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 00:51:47,572 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 00:51:47,573 - httpcore.connection - [_trace.py:85] - DEBUG']",14.6,1005,1.0450799465179443
19,708,0e3eb4004ccf2c47,033e61339708fc25,embedding,2024-10-31 00:51:47.533883,2024-10-31 00:51:47.559663,[],OK,,1730335907.533883,1730335907.559663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],14.6,1005,0.02577996253967285
20,708,9b109a8f3238077b,ca9e23b148b91df4,reranking,2024-10-31 00:51:48.598503,2024-10-31 00:51:48.979534,[],OK,,1730335908.598503,1730335908.979534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],14.6,1005,0.381030797958374
