id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@httpx - [_client.py:1786] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@openai._base_client - [_base_client.py:446] - DEBUG,log@httpcore.connection - [_trace.py:85] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.metrics - [metrics.py:295] - INFO,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
11,467,24c8c0b226097bec,3fddaff084ff4bdb,embedding,2024-10-30 23:53:10.843998,2024-10-30 23:53:10.891197,[],OK,,1730332390.843998,1730332390.891197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],23.2,600,0.04719901084899902
12,467,dd93e7d9d6ca5264,e9b119d0891d8e84,reranking,2024-10-30 23:53:11.938608,2024-10-30 23:53:12.317508,[],OK,,1730332391.938608,1730332392.317508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],23.2,1005,0.37890005111694336
13,467,de513425df423670,e9b119d0891d8e84,llm,2024-10-30 23:53:12.323261,2024-10-30 23:53:14.591892,[],OK,,1730332392.323261,1730332394.591892,0,10,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,"['2024-10-30 23:53:12,325 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-30 23:53:12,326 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:53:12,326 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:53:12,326 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:53:12,327 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:53:12,327 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:53:14,587 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:53:14,587 - httpx - [_client.py:1786] - INFO', '2024-10-30 23:53:14,588 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:53:14,588 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:53:14,589 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:53:14,589 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:53:14,590 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-30 23:53:12,387 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-30 23:53:12,389 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-30 23:53:12,921 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-30 23:53:14,564 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-30 23:53:14,587 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,2.2686309814453125
14,467,e64ddd918e9b185e,de513425df423670,llm_request,2024-10-30 23:53:12.387148,2024-10-30 23:53:14.563846,[],OK,,1730332392.387148,1730332394.563846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,2.1766982078552246
15,467,d4c0128d6ad8ac9e,e64ddd918e9b185e,llm_scheduler,2024-10-31 07:53:12.407470,2024-10-31 07:53:12.427791,[],OK,,1730332392.4074695,1730332392.4277914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],24.8,1005,0.02032184600830078
16,467,dc71e1978c877f93,e64ddd918e9b185e,llm_generate,2024-10-31 07:53:12.903103,2024-10-31 07:53:14.534499,[],OK,,1730332392.9031029,1730332394.5344992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],58.5,1005,1.6313962936401367
17,468,66686f61bb9a07d9,,query,2024-10-30 23:53:14.609760,2024-10-30 23:53:17.081786,[],OK,,1730332394.60976,1730332397.081786,0,20,2,1,0,1,1,1,4,1,1,4,1,1,1,1,0,"['2024-10-30 23:53:14,663 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 23:53:14,668 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 23:53:14,669 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 23:53:14,669 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:53:14,670 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:53:14,670 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:53:14,670 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:53:14,671 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:53:14,673 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:53:14,673 - httpx - [_client.py:1786] - INFO', '2024-10-30 23:53:14,673 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:53:14,675 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:53:14,675 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:53:14,676 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:53:14,676 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 23:53:14,676 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 23:53:15,692 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 23:53:15,695 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-10-30 23:53:16,086 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 23:53:16,087 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-10-30 23:53:16,087 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-10-30 23:53:16,090 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-30 23:53:16,091 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:53:16,091 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:53:16,091 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:53:16,092 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:53:16,092 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:53:17,069 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:53:17,070 - httpx - [_client.py:1786] - INFO', '2024-10-30 23:53:17,070 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:53:17,071 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:53:17,071 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:53:17,071 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:53:17,072 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-30 23:53:17,080 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 23:53:17,081 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-10-30 23:53:16,151 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-30 23:53:16,153 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-30 23:53:17,047 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-30 23:53:17,070 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,2.4720258712768555
18,468,994df39a48f883dc,66686f61bb9a07d9,retrieve,2024-10-30 23:53:14.610538,2024-10-30 23:53:15.683486,[],OK,,1730332394.610538,1730332395.683486,0,10,1,0,0,0,0,0,4,0,0,1,0,0,0,0,0,"['2024-10-30 23:53:14,663 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 23:53:14,668 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 23:53:14,669 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 23:53:14,669 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:53:14,670 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:53:14,670 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:53:14,670 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:53:14,671 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:53:14,673 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:53:14,673 - httpx - [_client.py:1786] - INFO', '2024-10-30 23:53:14,673 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:53:14,675 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:53:14,675 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:53:14,676 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 23:53:14,676 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 23:53:14,676 - httpcore.connection - [_trace.py:85] - DEBUG']",13.6,1005,1.0729479789733887
19,468,6014fa9b3e0c65c6,994df39a48f883dc,embedding,2024-10-30 23:53:14.611256,2024-10-30 23:53:14.658617,[],OK,,1730332394.611256,1730332394.658617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],13.6,600,0.047361135482788086
20,468,5bffa8d11accb3ad,66686f61bb9a07d9,reranking,2024-10-30 23:53:15.703009,2024-10-30 23:53:16.081821,[],OK,,1730332395.703009,1730332396.081821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],13.6,1005,0.3788120746612549
